,Col0,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
6193,10209,WGN3350,KD3350,a3fbfc,N356KD,B744,PANC,VHHH,2020-04-01 14:47:33+00:00,2020-04-02 02:17:50+00:00,20200402,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
6229,10255,BAW193,BA193,40073f,G-BYGG,B744,EGLL,KDFW,2020-04-01 14:51:20+00:00,2020-04-02 00:14:18+00:00,20200402,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
6253,10286,KLM835,KL835,484561,PH-BVD,B77W,EHAM,WSAP,2020-04-01 14:53:52+00:00,2020-04-02 02:56:15+00:00,20200402,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Paya Lebar Air Base,1.360419988632202,103.91000366210938,65.0,AS,SG,SG-04,,WSAP,QPG,
6464,10570,GEC8174,LH8174,3c70c3,D-ALFC,B77L,EDDF,KATL,2020-04-01 15:16:27+00:00,2020-04-02 00:27:21+00:00,20200402,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
6476,10588,BAW16,BA16,406a35,G-STBJ,B77W,WSSS,EGLL,2020-04-01 15:18:15+00:00,2020-04-02 04:43:18+00:00,20200402,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
6573,10729,QTR929,QR929,06a13d,A7-BEA,B77W,RPLL,OTHH,2020-04-01 15:31:48+00:00,2020-04-02 01:06:11+00:00,20200402,Ninoy Aquino International Airport,14.5086,121.019997,75.0,AS,PH,PH-U-A,Manila,RPLL,MNL,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
6581,10741,DAL295,DL295,abda48,N863DA,B772,KATL,RJTT,2020-04-01 15:32:41+00:00,2020-04-02 05:28:22+00:00,20200402,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
6640,10831,ABW149,,42431b,VP-BBP,B748,UUEE,VHHH,2020-04-01 15:42:37+00:00,2020-04-02 00:29:06+00:00,20200402,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
6650,295,GEC8473,,3c70c6,D-ALFF,B77L,VHHH,EDDF,2020-04-01 15:43:25+00:00,2020-04-02 03:22:55+00:00,20200402,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
6660,11851,SIA318,SQ318,76cdba,9V-SMZ,A359,WSSS,EGLL,2020-04-01 15:44:47+00:00,2020-04-02 05:01:48+00:00,20200402,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
6739,10979,CKS823,,aa70b1,N772CK,,VHHH,PANC,2020-04-01 15:54:59+00:00,2020-04-02 00:32:26+00:00,20200402,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
6751,10997,AFR6906,,394a00,F-GSQA,B77W,LFPG,KLAX,2020-04-01 15:56:06+00:00,2020-04-02 03:26:05+00:00,20200402,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
6781,11917,SIA352,SQ352,76cdb7,9V-SMW,A359,WSSS,EKCH,2020-04-01 16:00:21+00:00,2020-04-02 04:16:09+00:00,20200402,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,Copenhagen Kastrup Airport,55.617900848389,12.656000137328999,17.0,EU,DK,DK-84,Copenhagen,EKCH,CPH,
6795,11069,CPA101,CX101,780a64,B-KQP,B77W,VHHH,YSSY,2020-04-01 16:01:26+00:00,2020-04-02 00:27:25+00:00,20200402,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
6883,11188,CPA261,CX261,780221,B-KPJ,B77W,VHHH,LFPG,2020-04-01 16:13:03+00:00,2020-04-02 04:24:10+00:00,20200402,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,
6902,11994,THY6409,TK6409,4bb14d,TC-LJM,B77L,LTBA,KMIA,2020-04-01 16:15:15+00:00,2020-04-02 03:56:26+00:00,20200402,Atat眉rk International Airport,40.976898,28.8146,163.0,AS,TR,TR-34,Istanbul,LTBA,ISL,,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA
6917,11242,TPA4142,,a39ead,N332QT,A332,SKBO,LEMD,2020-04-01 16:17:39+00:00,2020-04-02 02:46:45+00:00,20200402,El Dorado International Airport,4.70159,-74.1469,8361.0,SA,CO,CO-CUN,Bogota,SKBO,BOG,BOG,Adolfo Su谩rez Madrid鈥揃arajas Airport,40.471926,-3.56264,1998.0,EU,ES,ES-M,Madrid,LEMD,MAD,
6930,11260,CPA3170,CX3170,780a3f,B-LJJ,B748,VHHH,PANC,2020-04-01 16:18:49+00:00,2020-04-02 00:54:47+00:00,20200402,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
6949,11288,BCS980,QY980,3c70aa,D-ALEJ,A332,EGLL,67KY,2020-04-01 16:22:11+00:00,2020-04-02 00:18:27+00:00,20200402,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Estes Airport,38.9833984375,-84.66609954833984,890.0,,US,US-KY,Florence,67KY,,67KY
6953,9747,GEC8188,LH8188,3c70c7,D-ALFG,B77L,EDDF,KORD,2020-04-01 16:22:53+00:00,2020-04-02 01:04:27+00:00,20200402,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
6973,11322,JAL11,,86e3ec,JA861J,B789,KDFW,RJTT,2020-04-01 16:24:45+00:00,2020-04-02 05:30:00+00:00,20200402,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
6976,11326,QTR859,QR859,06a1c0,A7-BEJ,B77W,RKSI,OTHH,2020-04-01 16:25:25+00:00,2020-04-02 02:29:49+00:00,20200402,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
6982,12082,SBI5203,S75203,43beaf,VP-BTB,A20N,UNNT,RJTT,2020-04-01 16:25:57+00:00,2020-04-02 02:10:56+00:00,20200402,Tolmachevo Airport,55.012599945068,82.650703430176,365.0,AS,RU,RU-NVS,Novosibirsk,UNNT,OVB,,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
7004,11369,SBI5249,S75249,4242dd,VP-BUL,B738,UNCC,UNCC,2020-04-01 16:28:36+00:00,2020-04-02 06:39:40+00:00,20200402,Novosibirsk North Airport,55.09170150756836,82.90670013427734,558.0,AS,RU,RU-NVS,Novosibirsk,UNCC,,,Novosibirsk North Airport,55.09170150756836,82.90670013427734,558.0,AS,RU,RU-NVS,Novosibirsk,UNCC,,
7005,11370,ABW301,,424564,VQ-BRJ,B748,UUEE,CYYZ,2020-04-01 16:28:39+00:00,2020-04-02 01:40:57+00:00,20200402,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,,Lester B. Pearson International Airport,43.6772003174,-79.63059997559999,569.0,,CA,CA-ON,Toronto,CYYZ,YYZ,YYZ
7015,11385,CPA251,CX251,780a3c,B-KQJ,B77W,VHHH,EGLL,2020-04-01 16:29:58+00:00,2020-04-02 04:41:24+00:00,20200402,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
7026,11402,QTR8913,,06a1e8,A7-BFK,B77L,RJGG,KJFK,2020-04-01 16:31:52+00:00,2020-04-02 11:21:29+00:00,20200402,Chubu Centrair International Airport,34.8583984375,136.80499267578122,15.0,AS,JP,JP-23,Tokoname,RJGG,NGO,,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
7072,12108,MAS2,MH2,75044d,9M-MAF,A359,WMKK,EGLL,2020-04-01 16:37:36+00:00,2020-04-02 05:46:21+00:00,20200402,Kuala Lumpur International Airport,2.7455799579619997,101.70999908446998,69.0,AS,MY,MY-14,Kuala Lumpur,WMKK,KUL,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
7131,11545,UAE9839,EK9839,896171,A6-EFK,B77L,VHHH,OMDB,2020-04-01 16:44:58+00:00,2020-04-02 00:49:58+00:00,20200402,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Dubai International Airport,25.252799987800003,55.3643989563,62.0,AS,AE,AE-DU,Dubai,OMDB,DXB,
7169,11601,CLX8923,,4d0112,LX-VCI,B748,ELLX,OBBI,2020-04-01 16:50:21+00:00,2020-04-02 00:13:11+00:00,20200402,Luxembourg-Findel International Airport,49.6233333,6.204444400000001,1234.0,EU,LU,LU-L,Luxembourg,ELLX,LUX,,Bahrain International Airport,26.27079963684082,50.63359832763672,6.0,AS,BH,BH-15,Manama,OBBI,BAH,
7269,11751,AAL1696,AA1696,a178de,N194UW,A321,TJIG,KPHX,2020-04-01 17:02:46+00:00,2020-04-02 02:16:28+00:00,20200402,Fernando Luis Ribas Dominicci Airport,18.45680046081543,-66.09809875488281,10.0,,PR,PR-U-A,San Juan,TJIG,SIG,SIG,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
7335,11856,UPS104,,a3b90e,N339UP,B763,PANC,RJBB,2020-04-01 17:11:29+00:00,2020-04-02 01:34:46+00:00,20200402,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,
7351,11878,LCO1507,UC1507,a6c044,N534LA,,EDDF,SBKP,2020-04-01 17:15:18+00:00,2020-04-02 07:33:59+00:00,20200402,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Viracopos International Airport,-23.0074005127,-47.1344985962,2170.0,SA,BR,BR-SP,Campinas,SBKP,VCP,
7364,11895,CPA2087,CX2087,780a29,B-LJG,B748,KATL,PANC,2020-04-01 17:16:47+00:00,2020-04-02 00:05:13+00:00,20200402,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
7390,11934,CKS583,,a99293,N716CK,,PANC,PANC,2020-04-01 17:20:49+00:00,2020-04-02 08:52:58+00:00,20200402,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
7444,12010,JAL5,JL5,868034,JA737J,B77W,KJFK,RJTT,2020-04-01 17:27:34+00:00,2020-04-02 07:33:07+00:00,20200402,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
7449,12017,KAL9906,KE9906,71c009,HL8009,B77W,EDDF,RKSI,2020-04-01 17:27:56+00:00,2020-04-02 03:25:31+00:00,20200402,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
7482,12066,GEC8387,LH8387,3c70c4,D-ALFD,B77L,RKSI,EDDF,2020-04-01 17:31:21+00:00,2020-04-02 04:24:51+00:00,20200402,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
7488,12075,SWA1655,WN1655,abd9d9,N8629A,B738,KBWI,KMDW,2020-04-01 17:32:09+00:00,2020-04-02 01:43:13+00:00,20200402,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146.0,,US,US-MD,Baltimore,KBWI,BWI,BWI,Chicago Midway International Airport,41.785999,-87.752403,620.0,,US,US-IL,Chicago,KMDW,MDW,MDW
7498,12091,UPS64,5X64,a7e310,N607UP,B748,PANC,RKSI,2020-04-01 17:33:34+00:00,2020-04-02 02:25:24+00:00,20200402,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
7509,12108,QTR825,QR825,06a0be,A7-BCZ,B788,OTHH,OTHH,2020-04-01 17:34:48+00:00,2020-04-02 08:56:38+00:00,20200402,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
7558,12188,JAL9,,86831e,JA742J,B77W,KORD,RJTT,2020-04-01 17:41:57+00:00,2020-04-02 06:44:43+00:00,20200402,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
7560,12192,PAC947,PO947,abba93,N855GT,B748,PANC,VHHH,2020-04-01 17:42:33+00:00,2020-04-02 03:59:23+00:00,20200402,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
7608,12262,UAL893,UA893,a254d6,N24972,,KSFO,RKSI,2020-04-01 17:50:07+00:00,2020-04-02 05:52:29+00:00,20200402,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
7619,12274,QTR815,QR815,06a136,A7-BAT,B77W,VHHH,OTHH,2020-04-01 17:51:10+00:00,2020-04-02 02:54:29+00:00,20200402,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
7623,12278,AAR796,OZ796,71be18,HL7618,B744,EDDF,RKSI,2020-04-01 17:51:29+00:00,2020-04-02 03:41:48+00:00,20200402,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
