,Col0,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
152476,249446,UAL1068,UA1068,aaeb0e,N802UA,A319,KIAH,KLAS,2020-04-24 15:00:40+00:00,2020-04-24 18:00:20+00:00,20200424,George Bush Intercontinental Houston Airport,29.98439979553223,-95.34140014648438,97.0,,US,US-TX,Houston,KIAH,IAH,IAH,McCarran International Airport,36.08010101,-115.15200039999999,2181.0,,US,US-NV,Las Vegas,KLAS,LAS,LAS
152477,249447,SWA935,WN935,abdd6d,N8638A,B738,KTPA,KASH,2020-04-24 15:00:44+00:00,2020-04-24 17:12:49+00:00,20200424,Tampa International Airport,27.975500106811523,-82.533203125,26.0,,US,US-FL,Tampa,KTPA,TPA,TPA,Boire Field,42.781700134299996,-71.51480102539998,199.0,,US,US-NH,Nashua,KASH,ASH,ASH
152478,249448,AAL566,AA566,adc531,N987AM,A321,KPHL,KLAX,2020-04-24 15:01:13+00:00,2020-04-24 20:22:55+00:00,20200424,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
152479,249449,AEA6079,UX6079,344216,EC-LPR,B738,LEMD,LEPA,2020-04-24 15:01:45+00:00,2020-04-24 15:54:04+00:00,20200424,Adolfo Su谩rez Madrid鈥揃arajas Airport,40.471926,-3.56264,1998.0,EU,ES,ES-M,Madrid,LEMD,MAD,,Palma De Mallorca Airport,39.551700591999996,2.73881006241,27.0,EU,ES,ES-PM,Palma De Mallorca,LEPA,PMI,
152480,249450,AAL1629,AA1629,aba281,N849NN,B738,KORD,KAUS,2020-04-24 15:02:00+00:00,2020-04-24 17:23:09+00:00,20200424,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Austin Bergstrom International Airport,30.194499969482425,-97.6698989868164,542.0,,US,US-TX,Austin,KAUS,AUS,AUS
152481,249453,AAL1218,AA1218,abb76d,N854NN,B738,KDCA,KPHX,2020-04-24 15:02:24+00:00,2020-04-24 19:34:49+00:00,20200424,Ronald Reagan Washington National Airport,38.8521,-77.037697,15.0,,US,US-DC,Washington,KDCA,DCA,DCA,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
152482,249454,ASH6202,YV6202,a65156,N506MJ,CRJ7,KIAH,KSDF,2020-04-24 15:02:26+00:00,2020-04-24 16:43:59+00:00,20200424,George Bush Intercontinental Houston Airport,29.98439979553223,-95.34140014648438,97.0,,US,US-TX,Houston,KIAH,IAH,IAH,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF
152483,249455,AAL2647,AA2647,a060ae,N123UW,A320,KRDU,KCLT,2020-04-24 15:02:30+00:00,2020-04-24 15:34:06+00:00,20200424,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,435.0,,US,US-NC,Raleigh/Durham,KRDU,RDU,RDU,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,748.0,,US,US-NC,Charlotte,KCLT,CLT,CLT
152484,249456,SKW3481,OO3481,a4c0db,N405SY,,KFAT,KSEA,2020-04-24 15:02:45+00:00,2020-04-24 16:59:25+00:00,20200424,Fresno Yosemite International Airport,36.77619934082031,-119.71800231933594,336.0,,US,US-CA,Fresno,KFAT,FAT,FAT,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA
152485,1868,SWA697,WN697,a5bd0b,N469WN,B737,KBWI,KBUF,2020-04-24 15:02:51+00:00,2020-04-24 15:49:59+00:00,20200424,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146.0,,US,US-MD,Baltimore,KBWI,BWI,BWI,Buffalo Niagara International Airport,42.94049835,-78.73220062,728.0,,US,US-NY,Buffalo,KBUF,BUF,BUF
152486,249458,UAE9994,EK9994,89616c,A6-EFF,B77L,EDDF,OMDB,2020-04-24 15:03:03+00:00,2020-04-24 21:06:27+00:00,20200424,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Dubai International Airport,25.252799987800003,55.3643989563,62.0,AS,AE,AE-DU,Dubai,OMDB,DXB,
152487,249459,AAL1540,AA1540,abdeec,N864NN,B738,KSEA,KORD,2020-04-24 15:03:05+00:00,2020-04-24 18:17:38+00:00,20200424,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
152488,249460,SWA1357,WN1357,acab3f,N915WN,B737,KMKE,FL35,2020-04-24 15:03:22+00:00,2020-04-24 17:21:16+00:00,20200424,General Mitchell International Airport,42.94720077514648,-87.89659881591797,723.0,,US,US-WI,Milwaukee,KMKE,MKE,MKE,Geraci Airpark,28.17499923706055,-82.48777770996094,65.0,,US,US-FL,Lutz,FL35,,FL35
152489,249462,DAL400,DL400,a449e5,N3758Y,B738,KDEN,UT13,2020-04-24 15:03:39+00:00,2020-04-24 16:04:35+00:00,20200424,Denver International Airport,39.861698150635,-104.672996521,5431.0,,US,US-CO,Denver,KDEN,DEN,DEN,Number 18 Airport,40.56389999389648,-112.01399993896484,4820.0,,US,US-UT,South Jordan,UT13,,UT13
152490,249464,SWA390,WN390,ad3a5f,N951WN,B737,KDAL,KAUS,2020-04-24 15:03:44+00:00,2020-04-24 15:38:27+00:00,20200424,Dallas Love Field,32.847099,-96.851799,487.0,,US,US-TX,Dallas,KDAL,DAL,DAL,Austin Bergstrom International Airport,30.194499969482425,-97.6698989868164,542.0,,US,US-TX,Austin,KAUS,AUS,AUS
152491,249468,DAL348,DL348,ad63ec,N962DN,MD90,KATL,KSDF,2020-04-24 15:04:17+00:00,2020-04-24 15:54:56+00:00,20200424,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF
152492,249469,DAL1068,DL1068,a93d9f,N695DL,B752,KRSW,KATL,2020-04-24 15:04:18+00:00,2020-04-24 16:20:28+00:00,20200424,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,30.0,,US,US-FL,Fort Myers,KRSW,RSW,RSW,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
152493,249470,JBU224,B6224,ada227,N978JB,A321,KLAX,KJFK,2020-04-24 15:04:22+00:00,2020-04-24 19:43:53+00:00,20200424,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
152494,249471,EDV5555,9E5555,ac5033,N8928A,CRJ2,KCWA,KATL,2020-04-24 15:04:28+00:00,2020-04-24 17:17:13+00:00,20200424,Central Wisconsin Airport,44.7775993347,-89.6668014526,1277.0,,US,US-WI,Mosinee,KCWA,CWA,CWA,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
152495,249473,UPS5546,5X5546,a5a2d9,N462UP,B752,KPHL,34CO,2020-04-24 15:04:32+00:00,2020-04-24 18:51:57+00:00,20200424,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL,Simons Airport,39.716400146484375,-104.73200225830078,5525.0,,US,US-CO,Aurora,34CO,,34CO
152496,249476,ASH6186,YV6186,ac2bb9,N88328,E75L,KIAH,KCMH,2020-04-24 15:05:14+00:00,2020-04-24 17:07:23+00:00,20200424,George Bush Intercontinental Houston Airport,29.98439979553223,-95.34140014648438,97.0,,US,US-TX,Houston,KIAH,IAH,IAH,John Glenn Columbus International Airport,39.998001,-82.891899,815.0,,US,US-OH,Columbus,KCMH,CMH,CMH
152497,249477,GTI3720,5Y3720,a0c3fc,N1489A,,KONT,KSKF,2020-04-24 15:05:30+00:00,2020-04-24 17:12:07+00:00,20200424,Ontario International Airport,34.05599975585937,-117.60099792480469,944.0,,US,US-CA,Ontario,KONT,ONT,ONT,Lackland Air Force Base,29.38419914,-98.58110046,691.0,,US,US-TX,San Antonio,KSKF,SKF,SKF
152498,249479,CKS207,K4207,a983b7,N712CK,,EDDP,OBBI,2020-04-24 15:05:47+00:00,2020-04-24 20:32:48+00:00,20200424,Leipzig/Halle Airport,51.423889,12.236388999999999,465.0,EU,DE,DE-SN,Leipzig,EDDP,LEJ,,Bahrain International Airport,26.27079963684082,50.63359832763672,6.0,AS,BH,BH-15,Manama,OBBI,BAH,
152499,249482,AAL1920,AA1920,acffb7,N937AN,B738,KPHL,KORD,2020-04-24 15:06:23+00:00,2020-04-24 16:51:59+00:00,20200424,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
152500,249483,DAL428,DL428,ac6f7c,N900DE,MD88,KCMH,KATL,2020-04-24 15:06:23+00:00,2020-04-24 16:16:18+00:00,20200424,John Glenn Columbus International Airport,39.998001,-82.891899,815.0,,US,US-OH,Columbus,KCMH,CMH,CMH,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
152501,249484,CAL5834,CI5834,899102,B-18716,B744,VHHH,RCTP,2020-04-24 15:06:24+00:00,2020-04-24 16:11:49+00:00,20200424,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Taiwan Taoyuan International Airport,25.0777,121.233002,106.0,AS,TW,TW-TAO,Taipei,RCTP,TPE,
152502,249485,TAM4632,JJ4632,e49314,PT-TMO,A319,SBGR,SSJC,2020-04-24 15:06:27+00:00,2020-04-24 16:28:27+00:00,20200424,Guarulhos - Governador Andr茅 Franco Montoro International Airport,-23.435556411743164,-46.47305679321289,2459.0,SA,BR,BR-SP,S茫o Paulo,SBGR,GRU,,Fazenda do Jacu铆 Airport,-29.98305511474609,-51.30055618286133,26.0,SA,BR,BR-RS,Gua铆ba,SSJC,,
152503,249486,BOX486,3S486,3c4581,D-AALA,B77L,CYYZ,KDFW,2020-04-24 15:06:30+00:00,2020-04-24 17:43:48+00:00,20200424,Lester B. Pearson International Airport,43.6772003174,-79.63059997559999,569.0,,CA,CA-ON,Toronto,CYYZ,YYZ,YYZ,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
152504,249488,SWA1372,WN1372,abf32f,N8694E,B738,KLAS,KSAN,2020-04-24 15:06:38+00:00,2020-04-24 15:51:44+00:00,20200424,McCarran International Airport,36.08010101,-115.15200039999999,2181.0,,US,US-NV,Las Vegas,KLAS,LAS,LAS,San Diego International Airport,32.7336006165,-117.190002441,17.0,,US,US-CA,San Diego,KSAN,SAN,SAN
152505,249489,SWA254,WN254,a508c5,N423WN,B737,KDCA,KBNA,2020-04-24 15:06:39+00:00,2020-04-24 16:33:21+00:00,20200424,Ronald Reagan Washington National Airport,38.8521,-77.037697,15.0,,US,US-DC,Washington,KDCA,DCA,DCA,Nashville International Airport,36.1245002746582,-86.6781997680664,599.0,,US,US-TN,Nashville,KBNA,BNA,BNA
