,Col0,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
79050,127491,CSN461,CZ461,7800eb,B-2010,B77L,KLAX,EDDF,2020-04-11 06:19:03+00:00,2020-04-12 10:55:36+00:00,20200412,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
79079,127556,CSN454,CZ454,780aec,B-2042,B77L,EHAM,KLAX,2020-04-11 06:42:59+00:00,2020-04-12 09:26:40+00:00,20200412,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
79104,11856,SIA37,SQ37,76cdba,9V-SMZ,A359,KLAX,WSAP,2020-04-11 07:04:25+00:00,2020-04-12 00:12:35+00:00,20200412,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Paya Lebar Air Base,1.360419988632202,103.91000366210938,65.0,AS,SG,SG-04,,WSAP,QPG,
79124,127678,THT67,TN67,3a4dc0,F-OTOA,B789,LFPG,NTAA,2020-04-11 07:26:06+00:00,2020-04-12 04:40:44+00:00,20200412,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,,Faa'a International Airport,-17.553698999999998,-149.60699499999998,5.0,OC,PF,PF-U-A,Papeete,NTAA,PPT,
79200,127892,CAO1034,CA1034,780c5c,B-2092,B77L,EHAM,ZUCK,2020-04-11 08:38:04+00:00,2020-04-12 00:28:04+00:00,20200412,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Chongqing Jiangbei International Airport,29.719200134277344,106.64199829101562,1365.0,AS,CN,CN-50,Chongqing,ZUCK,CKG,
79230,127995,UPS32,5X32,a762cc,N575UP,B744,KSDF,YSSY,2020-04-11 08:59:16+00:00,2020-04-12 05:26:28+00:00,20200412,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
79322,128201,AZG786,7L786,424407,VQ-BBH,B748,KORD,RJBB,2020-04-11 09:36:09+00:00,2020-04-12 08:21:48+00:00,20200412,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,
79353,15123,ETD916,EY916,89650a,A6-DDF,B77L,EDDF,VHHH,2020-04-11 09:47:27+00:00,2020-04-12 01:02:27+00:00,20200412,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
79417,128360,UPS36,5X36,a7df59,N606UP,B748,KSDF,RKSI,2020-04-11 10:07:53+00:00,2020-04-12 09:30:15+00:00,20200412,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
79422,128369,PAC749,PO749,ababb7,N851GT,B748,KCVG,VHHH,2020-04-11 10:09:39+00:00,2020-04-12 05:48:13+00:00,20200412,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
