,Col0,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
21450,34529,QFA129,QF129,7c531f,VH-QPD,A333,YSSY,YSSY,2020-04-03 08:48:24+00:00,2020-04-04 06:48:52+00:00,20200404,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
21486,14230,QTR777,QR777,06a0ea,A7-AMK,A359,OTHH,KMIA,2020-04-03 08:59:34+00:00,2020-04-04 00:01:13+00:00,20200404,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA
21766,35214,UPS58,5X58,a7f08e,N610UP,B748,KONT,VHHH,2020-04-03 10:16:12+00:00,2020-04-04 08:17:24+00:00,20200404,Ontario International Airport,34.05599975585937,-117.60099792480469,944.0,,US,US-CA,Ontario,KONT,ONT,ONT,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
21942,10004,CCA834,CA834,781696,B-308C,A359,LFPG,WSSS,2020-04-03 10:59:13+00:00,2020-04-04 06:54:59+00:00,20200404,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,
21948,35564,UAE407,EK407,896119,A6-ECR,B77W,YMML,OMDB,2020-04-03 11:00:13+00:00,2020-04-04 00:56:55+00:00,20200404,Melbourne International Airport,-37.673302,144.843002,434.0,OC,AU,AU-VIC,Melbourne,YMML,MEL,,Dubai International Airport,25.252799987800003,55.3643989563,62.0,AS,AE,AE-DU,Dubai,OMDB,DXB,
22251,11853,SIA38,SQ38,76cdba,9V-SMZ,A359,WSSS,KLAX,2020-04-03 11:47:51+00:00,2020-04-04 02:40:51+00:00,20200404,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
22300,36161,MPH8342,MP8342,4841c4,PH-CKB,B744,FAGC,EHAM,2020-04-03 11:57:09+00:00,2020-04-04 03:51:50+00:00,20200404,Grand Central Airport,-25.986299514799995,28.1401004791,5325.0,AF,ZA,ZA-GT,Midrand,FAGC,GCJ,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
22541,36562,CAL5235,CI5235,89911d,B-18709,B744,KSEA,RCTP,2020-04-03 12:31:56+00:00,2020-04-04 01:01:40+00:00,20200404,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,Taiwan Taoyuan International Airport,25.0777,121.233002,106.0,AS,TW,TW-TAO,Taipei,RCTP,TPE,
22880,37074,KAL8252,KE8252,71c043,HL8043,B77L,KJFK,RKSI,2020-04-03 13:16:20+00:00,2020-04-04 02:41:56+00:00,20200404,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
23000,37259,UAL2797,UA2797,a2e014,N2846U,,VHHH,KLAX,2020-04-03 13:34:11+00:00,2020-04-04 01:41:57+00:00,20200404,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
23073,37361,KLM601,KL601,4850f6,PH-BVN,B77W,EHAM,KLAX,2020-04-03 13:42:27+00:00,2020-04-04 01:03:19+00:00,20200404,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
23154,37479,KAL234,KE234,71c285,HL8285,B77L,KSEA,RKSI,2020-04-03 13:52:51+00:00,2020-04-04 01:00:39+00:00,20200404,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
23206,37560,KLM807,KL807,48455f,PH-BVB,B77W,EHAM,RCTP,2020-04-03 14:00:42+00:00,2020-04-04 01:43:52+00:00,20200404,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Taiwan Taoyuan International Airport,25.0777,121.233002,106.0,AS,TW,TW-TAO,Taipei,RCTP,TPE,
23293,37689,CAL5137,CI5137,899111,B-18706,B744,KLAX,RCTP,2020-04-03 14:10:05+00:00,2020-04-04 04:03:53+00:00,20200404,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Taiwan Taoyuan International Airport,25.0777,121.233002,106.0,AS,TW,TW-TAO,Taipei,RCTP,TPE,
23407,37851,CLX7904,CV7904,4d0128,LX-SCV,B744,ELLX,VHHH,2020-04-03 14:23:36+00:00,2020-04-04 06:37:59+00:00,20200404,Luxembourg-Findel International Airport,49.6233333,6.204444400000001,1234.0,EU,LU,LU-L,Luxembourg,ELLX,LUX,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
23574,16656,BAW5,BA5,4074e2,G-ZBJJ,B788,EGLL,RJAA,2020-04-03 14:44:58+00:00,2020-04-04 01:12:29+00:00,20200404,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Narita International Airport,35.764701843299996,140.386001587,141.0,AS,JP,JP-12,Tokyo,RJAA,NRT,
23619,38151,BAW16,BA16,40621c,G-STBB,B77W,WSSS,EGLL,2020-04-03 14:53:25+00:00,2020-04-04 04:25:38+00:00,20200404,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
23622,38155,BAW193,BA193,4006af,G-CIVY,B744,EGLL,KDFW,2020-04-03 14:53:37+00:00,2020-04-04 00:34:16+00:00,20200404,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
23744,38314,TPA4142,QT4142,a39ead,N332QT,A332,SKBO,LEMD,2020-04-03 15:08:33+00:00,2020-04-04 02:22:07+00:00,20200404,El Dorado International Airport,4.70159,-74.1469,8361.0,SA,CO,CO-CUN,Bogota,SKBO,BOG,BOG,Adolfo Su谩rez Madrid鈥揃arajas Airport,40.471926,-3.56264,1998.0,EU,ES,ES-M,Madrid,LEMD,MAD,
23988,15791,QTR929,QR929,06a0e9,A7-AMJ,A359,RPLL,OTHH,2020-04-03 15:42:33+00:00,2020-04-04 01:13:05+00:00,20200404,Ninoy Aquino International Airport,14.5086,121.019997,75.0,AS,PH,PH-U-A,Manila,RPLL,MNL,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
23990,38678,GEC8475,LH8475,3c70c4,D-ALFD,B77L,VHHH,EDDF,2020-04-03 15:42:47+00:00,2020-04-04 03:28:26+00:00,20200404,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
24039,38755,UAL1118,UA1118,a2dffe,N28457,B739,KSFO,KSFO,2020-04-03 15:49:56+00:00,2020-04-04 03:57:18+00:00,20200404,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO
24104,38849,UAL2812,UA2812,a2cb14,N27959,B789,EGLL,KLAX,2020-04-03 15:58:25+00:00,2020-04-04 03:16:28+00:00,20200404,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
24109,38854,KLM868,KL868,485345,PH-BHM,B789,RJBB,EHAM,2020-04-03 15:58:39+00:00,2020-04-04 03:45:59+00:00,20200404,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
24133,12110,MAS2,MH2,75044d,9M-MAF,A359,WMKK,EGLL,2020-04-03 16:02:03+00:00,2020-04-04 05:14:26+00:00,20200404,Kuala Lumpur International Airport,2.7455799579619997,101.70999908446998,69.0,AS,MY,MY-14,Kuala Lumpur,WMKK,KUL,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
24156,38925,SIA352,SQ352,76cdb3,9V-SMS,A359,WSSS,EKCH,2020-04-03 16:05:08+00:00,2020-04-04 04:27:28+00:00,20200404,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,Copenhagen Kastrup Airport,55.617900848389,12.656000137328999,17.0,EU,DK,DK-84,Copenhagen,EKCH,CPH,
24222,39010,NKS955,NK955,a69cb7,N525NK,A319,KLAS,KLAX,2020-04-03 16:13:10+00:00,2020-04-04 00:18:59+00:00,20200404,McCarran International Airport,36.08010101,-115.15200039999999,2181.0,,US,US-NV,Las Vegas,KLAS,LAS,LAS,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
24227,39016,KLM875,KL875,4851ae,PH-BHC,B789,EHAM,VTBS,2020-04-03 16:13:56+00:00,2020-04-04 02:45:25+00:00,20200404,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,
24229,39021,CPA251,CX251,780a39,B-KQG,B77W,VHHH,EGLL,2020-04-03 16:14:48+00:00,2020-04-04 04:38:20+00:00,20200404,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
24242,39039,CPA105,CX105,780a3c,B-KQJ,B77W,VHHH,YMML,2020-04-03 16:16:16+00:00,2020-04-04 00:42:14+00:00,20200404,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Melbourne International Airport,-37.673302,144.843002,434.0,OC,AU,AU-VIC,Melbourne,YMML,MEL,
24249,39053,CPA3272,CX3272,780a1c,B-LJD,B748,VHHH,PANC,2020-04-03 16:17:37+00:00,2020-04-04 00:56:22+00:00,20200404,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
24271,15220,QTR859,QR859,06a2b4,A7-BEP,B77W,RKSI,OTHH,2020-04-03 16:20:13+00:00,2020-04-04 02:09:24+00:00,20200404,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
24389,16154,CLX8575,CV8575,4d012c,LX-ICL,B744,VHHH,ELLX,2020-04-03 16:38:57+00:00,2020-04-04 06:57:46+00:00,20200404,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Luxembourg-Findel International Airport,49.6233333,6.204444400000001,1234.0,EU,LU,LU-L,Luxembourg,ELLX,LUX,
24396,39272,BAW297,BA297,4005bf,G-VIIG,B772,EGLL,KORD,2020-04-03 16:40:05+00:00,2020-04-04 00:48:06+00:00,20200404,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
24487,39408,CPA2097,CX2097,780218,B-LIB,B744,PANC,VHHH,2020-04-03 16:53:42+00:00,2020-04-04 04:12:53+00:00,20200404,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
24511,16830,CPA289,CX289,789219,B-LXG,A35K,VHHH,EDDF,2020-04-03 16:57:13+00:00,2020-04-04 04:41:41+00:00,20200404,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
24518,39449,CPA888,CX888,789201,B-LRT,A359,VHHH,CYVR,2020-04-03 16:58:29+00:00,2020-04-04 03:38:44+00:00,20200404,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Vancouver International Airport,49.193901061999995,-123.183998108,14.0,,CA,CA-BC,Vancouver,CYVR,YVR,
24532,39468,GEC8160,LH8160,3c7069,D-ALCI,MD11,EDDF,CYYZ,2020-04-03 17:00:39+00:00,2020-04-04 01:10:29+00:00,20200404,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Lester B. Pearson International Airport,43.6772003174,-79.63059997559999,569.0,,CA,CA-ON,Toronto,CYYZ,YYZ,YYZ
24557,39505,AAR2811,OZ2811,71bc15,HL7415,B744,KLAX,RKSI,2020-04-03 17:04:04+00:00,2020-04-04 06:18:23+00:00,20200404,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
24560,39508,AAL1736,AA1736,ad9f7f,N977UY,A321,TJIG,KPDX,2020-04-03 17:04:17+00:00,2020-04-04 03:16:56+00:00,20200404,Fernando Luis Ribas Dominicci Airport,18.45680046081543,-66.09809875488281,10.0,,PR,PR-U-A,San Juan,TJIG,SIG,SIG,Portland International Airport,45.58869934,-122.59799960000001,31.0,,US,US-OR,Portland,KPDX,PDX,PDX
24592,39548,LCO1109,UC1109,e80241,CC-CZZ,B763,SAEZ,KHHR,2020-04-03 17:07:43+00:00,2020-04-04 16:11:09+00:00,20200404,Ministro Pistarini International Airport,-34.8222,-58.5358,67.0,SA,AR,AR-B,Buenos Aires,SAEZ,EZE,EZE,Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,66.0,,US,US-CA,Hawthorne,KHHR,HHR,HHR
24647,39627,GEC8387,LH8387,3c70c2,D-ALFB,B77L,RKSI,EDDF,2020-04-03 17:16:11+00:00,2020-04-04 04:31:45+00:00,20200404,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
24727,39752,JAL5,JL5,868056,JA738J,B77W,KJFK,RJTT,2020-04-03 17:30:33+00:00,2020-04-04 07:23:06+00:00,20200404,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
24759,39808,KAL9906,KE9906,71c041,HL8041,B77W,EDDF,RKSI,2020-04-03 17:35:24+00:00,2020-04-04 03:20:39+00:00,20200404,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
24764,39813,GTI2871,5Y2871,a6329d,N499MC,B744,KSEA,RKSI,2020-04-03 17:35:47+00:00,2020-04-04 04:43:26+00:00,20200404,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
24776,39829,SWA1655,WN1655,abadd6,N8513F,B738,KBWI,KMDW,2020-04-03 17:37:27+00:00,2020-04-04 01:55:55+00:00,20200404,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146.0,,US,US-MD,Baltimore,KBWI,BWI,BWI,Chicago Midway International Airport,41.785999,-87.752403,620.0,,US,US-IL,Chicago,KMDW,MDW,MDW
24820,39890,KAL541,KE541,71c046,HL8046,B77L,RKSI,LOWW,2020-04-03 17:42:51+00:00,2020-04-04 04:49:19+00:00,20200404,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Vienna International Airport,48.110298156738004,16.569700241089002,600.0,EU,AT,AT-9,Vienna,LOWW,VIE,
24849,15233,QTR815,QR815,06a2c6,A7-BEW,B77W,VHHH,OTHH,2020-04-03 17:46:42+00:00,2020-04-04 02:44:56+00:00,20200404,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
24873,39970,SWA554,WN554,abaaa8,N8507C,B738,KOAK,KLAS,2020-04-03 17:49:25+00:00,2020-04-04 02:00:57+00:00,20200404,Metropolitan Oakland International Airport,37.721298,-122.221001,9.0,,US,US-CA,Oakland,KOAK,OAK,OAK,McCarran International Airport,36.08010101,-115.15200039999999,2181.0,,US,US-NV,Las Vegas,KLAS,LAS,LAS
24951,40096,ICV6755,C86755,4d0113,LX-VCJ,B748,OMDW,VHHH,2020-04-03 18:01:58+00:00,2020-04-04 00:12:38+00:00,20200404,Al Maktoum International Airport,24.896356,55.161389,114.0,AS,AE,AE-DU,Jebel Ali,OMDW,DWC,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
24984,15561,AAR221,OZ221,71c361,HL8361,A359,KJFK,RKSI,2020-04-03 18:08:14+00:00,2020-04-04 07:19:18+00:00,20200404,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
25024,40209,QTR8158,QR8158,06a07f,A7-BFA,B77L,SKBO,EBLG,2020-04-03 18:13:53+00:00,2020-04-04 22:08:04+00:00,20200404,El Dorado International Airport,4.70159,-74.1469,8361.0,SA,CO,CO-CUN,Bogota,SKBO,BOG,BOG,Li猫ge Airport,50.63740158081055,5.443220138549805,659.0,EU,BE,BE-WLG,Li猫ge,EBLG,LGG,
25030,40215,GEC8188,LH8188,3c7063,D-ALCC,MD11,EDDF,KORD,2020-04-03 18:14:46+00:00,2020-04-04 03:20:07+00:00,20200404,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
25032,40217,GEC8254,LH8254,3c7062,D-ALCB,MD11,EDDF,GOBD,2020-04-03 18:14:59+00:00,2020-04-04 00:05:22+00:00,20200404,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Blaise Diagne International Airport,14.67,-17.073332999999998,290.0,AF,SN,SN-DK,Dakar,GOBD,DSS,
25038,40223,DHK923,D0923,405f32,G-DHLE,B763,KMIA,EBBR,2020-04-03 18:15:15+00:00,2020-04-04 02:37:46+00:00,20200404,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA,Brussels Airport,50.9014015198,4.48443984985,184.0,EU,BE,BE-BRU,Brussels,EBBR,BRU,
25047,40239,UPS62,5X62,a7e310,N607UP,B748,PANC,VHHH,2020-04-03 18:17:50+00:00,2020-04-04 05:34:43+00:00,20200404,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
25061,40260,GEC8170,LH8170,3c70c5,D-ALFE,B77L,EDDF,KATL,2020-04-03 18:19:57+00:00,2020-04-04 03:32:58+00:00,20200404,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
25068,40272,JAL44,JL44,86831e,JA742J,B77W,EGLL,RJTK,2020-04-03 18:21:06+00:00,2020-04-04 05:03:21+00:00,20200404,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Kisarazu Airport,35.39830017089844,139.91000366210938,10.0,AS,JP,JP-12,,RJTK,,
25075,40283,CLX5857,CV5857,4d0107,LX-VCG,B748,ELLX,OMDW,2020-04-03 18:22:26+00:00,2020-04-04 00:15:25+00:00,20200404,Luxembourg-Findel International Airport,49.6233333,6.204444400000001,1234.0,EU,LU,LU-L,Luxembourg,ELLX,LUX,,Al Maktoum International Airport,24.896356,55.161389,114.0,AS,AE,AE-DU,Jebel Ali,OMDW,DWC,
25090,13927,CLX7909,CV7909,4d012e,LX-LCL,B744,VHHH,ELLX,2020-04-03 18:23:43+00:00,2020-04-04 09:21:24+00:00,20200404,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Luxembourg-Findel International Airport,49.6233333,6.204444400000001,1234.0,EU,LU,LU-L,Luxembourg,ELLX,LUX,
