,Col0,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
102150,165723,CSN452,CZ452,7805aa,B-2075,B77L,EHAM,KLAX,2020-04-15 06:52:53+00:00,2020-04-16 10:26:15+00:00,20200416,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
102172,18144,SIA37,SQ37,76cd41,9V-SJA,A359,KLAX,WSAP,2020-04-15 07:07:22+00:00,2020-04-16 00:03:24+00:00,20200416,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Paya Lebar Air Base,1.360419988632202,103.91000366210938,65.0,AS,SG,SG-04,,WSAP,QPG,
102318,166069,UPS32,5X32,a757a7,N572UP,B744,KSDF,YSSY,2020-04-15 08:14:11+00:00,2020-04-16 04:35:47+00:00,20200416,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
102415,166282,CSN463,CZ463,780aec,B-2042,B77L,KLAX,EDDF,2020-04-15 08:45:28+00:00,2020-04-16 14:54:52+00:00,20200416,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
102552,8923,TNO303,6R303,0d0bb2,XA-LFR,A306,KLAX,SKMA,2020-04-15 09:39:52+00:00,2020-04-16 03:33:50+00:00,20200416,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Madrid Air Base,4.7278,-74.2754,8325.0,SA,CO,CO-CUN,Madrid,SKMA,,
102633,166803,CAO1033,CA1033,780c5c,B-2092,B77L,KLAX,EHAM,2020-04-15 10:07:46+00:00,2020-04-16 13:39:26+00:00,20200416,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
102657,166845,UPS58,5X58,a7ff6a,N614UP,,KONT,VHHH,2020-04-15 10:12:22+00:00,2020-04-16 06:26:15+00:00,20200416,Ontario International Airport,34.05599975585937,-117.60099792480469,944.0,,US,US-CA,Ontario,KONT,ONT,ONT,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
102718,14333,CCA834,CA834,781344,B-1081,A359,LFPG,WSAP,2020-04-15 10:27:49+00:00,2020-04-16 06:55:20+00:00,20200416,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,,Paya Lebar Air Base,1.360419988632202,103.91000366210938,65.0,AS,SG,SG-04,,WSAP,QPG,
102766,9770,GEC8410,LH8410,3c70c7,D-ALFG,B77L,EDDF,RKSI,2020-04-15 10:42:26+00:00,2020-04-16 02:13:07+00:00,20200416,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
102860,167198,KLM896,KL896,485000,PH-BVK,B77W,RKSI,EHAM,2020-04-15 11:06:43+00:00,2020-04-16 02:25:15+00:00,20200416,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
