,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
637717,KAL258,KE258,71c043,HL8043,B77L,KJFK,RKSI,2020-03-29 11:56:41+00:00,2020-03-30 02:08:55+00:00,20200330,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
638157,FDX9163,,a75a10,N573FE,MD11,PANC,VHHH,2020-03-29 12:49:28+00:00,2020-03-30 00:20:53+00:00,20200330,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
638179,SIA38,SQ38,76cce3,,,WSSS,KLAX,2020-03-29 12:52:57+00:00,2020-03-30 03:38:50+00:00,20200330,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
638210,DAL8874,,a12c23,N175DZ,B763,KATL,UT13,2020-03-29 12:57:37+00:00,2020-03-30 00:16:23+00:00,20200330,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,Number 18 Airport,40.56389999389648,-112.01399993896484,4820.0,,US,US-UT,South Jordan,UT13,,UT13
638555,EVA620,BR620,899123,,,RCTP,KLAX,2020-03-29 13:38:33+00:00,2020-03-30 00:30:43+00:00,20200330,Taiwan Taoyuan International Airport,25.0777,121.233002,106.0,AS,TW,TW-TAO,Taipei,RCTP,TPE,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
638628,KLM601,KL601,4850f6,PH-BVN,B77W,EHAM,KLAX,2020-03-29 13:46:51+00:00,2020-03-30 00:58:49+00:00,20200330,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
638811,CLX7337,,4d012f,,,VHHH,LHBP,2020-03-29 14:07:19+00:00,2020-03-30 03:51:47+00:00,20200330,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Budapest Liszt Ferenc International Airport,47.429759999999995,19.261093,495.0,EU,HU,HU-PE,Budapest,LHBP,BUD,
639024,KAL213,,71be24,HL7624,B748,RKSI,KLAX,2020-03-29 14:33:22+00:00,2020-03-30 00:41:29+00:00,20200330,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
639086,BAW49,BA49,40749b,,,EGLL,KSEA,2020-03-29 14:41:27+00:00,2020-03-30 00:18:59+00:00,20200330,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA
639137,BAW16,BA16,40621b,G-STBA,B77W,WSSS,EGLL,2020-03-29 14:47:06+00:00,2020-03-30 03:41:03+00:00,20200330,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
639157,NCA101,KZ101,847183,JA16KZ,B748,KLAX,PANC,2020-03-29 14:48:50+00:00,2020-03-30 10:20:16+00:00,20200330,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
639191,THY6490,,4bb150,,,LTBA,VHHH,2020-03-29 14:52:43+00:00,2020-03-30 02:09:49+00:00,20200330,Atat眉rk International Airport,40.976898,28.8146,163.0,AS,TR,TR-34,Istanbul,LTBA,ISL,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
639199,BAW5,BA5,406f7c,G-ZBKP,B789,EGLL,RJTT,2020-03-29 14:53:37+00:00,2020-03-30 01:36:42+00:00,20200330,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
639287,KAL9209,,71be29,HL7629,B748,RKSI,KLAX,2020-03-29 15:02:47+00:00,2020-03-30 01:08:09+00:00,20200330,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
639288,KLM166,KL166,484561,PH-BVD,B77W,EHAM,KATL,2020-03-29 15:02:52+00:00,2020-03-30 00:04:29+00:00,20200330,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
639303,BAW193,BA193,4005e2,G-CIVI,B744,EGLL,KDFW,2020-03-29 15:04:16+00:00,2020-03-30 01:05:46+00:00,20200330,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
639331,KLM835,KL835,4851f7,PH-BVU,B77W,EHAM,WSSS,2020-03-29 15:06:56+00:00,2020-03-30 03:53:48+00:00,20200330,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,
639371,UPS1562,,a3cdfa,N344UP,B763,EDDK,KSDF,2020-03-29 15:12:16+00:00,2020-03-30 00:07:25+00:00,20200330,Cologne Bonn Airport,50.865898132299996,7.1427397728,302.0,EU,DE,DE-NW,Cologne,EDDK,CGN,,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF
639390,LOT8507,LO8507,48ae21,,,EPWA,KORD,2020-03-29 15:14:57+00:00,2020-03-30 00:37:11+00:00,20200330,Warsaw Chopin Airport,52.1656990051,20.9671001434,362.0,EU,PL,PL-MZ,Warsaw,EPWA,WAW,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
639404,CSN455,CZ455,780654,B-2081,B77L,EDDF,EHAM,2020-03-29 15:16:37+00:00,2020-03-30 16:33:46+00:00,20200330,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
639444,BAW3461,BA3461,406948,G-STBH,B77W,EGLL,KSFO,2020-03-29 15:21:38+00:00,2020-03-30 02:05:27+00:00,20200330,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO
639473,AFR166,AF166,3965ae,F-GZNO,B77W,LFPG,VTBS,2020-03-29 15:25:36+00:00,2020-03-30 02:25:57+00:00,20200330,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,
639539,BAW12,BA12,406a04,G-XLEE,A388,WSSS,EGLL,2020-03-29 15:33:34+00:00,2020-03-30 04:39:47+00:00,20200330,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
639658,QTR8172,,06a1ea,A7-BFM,B77L,KLAX,EBLG,2020-03-29 15:46:03+00:00,2020-03-30 01:49:08+00:00,20200330,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Li猫ge Airport,50.63740158081055,5.443220138549805,659.0,EU,BE,BE-WLG,Li猫ge,EBLG,LGG,
639687,SIA322,SQ322,76cd7a,,,WSSS,EGLL,2020-03-29 15:49:40+00:00,2020-03-30 04:45:25+00:00,20200330,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
639707,CLX4357,CV4357,4d0112,LX-VCI,B748,VHHH,PANC,2020-03-29 15:52:17+00:00,2020-03-30 00:29:13+00:00,20200330,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
639712,MAS2,MH2,75044e,,,WMKK,EGLL,2020-03-29 15:52:47+00:00,2020-03-30 04:36:55+00:00,20200330,Kuala Lumpur International Airport,2.7455799579619997,101.70999908446998,69.0,AS,MY,MY-14,Kuala Lumpur,WMKK,KUL,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
639721,TPA4046,QT4046,a39ead,N332QT,A332,EBBR,KMIA,2020-03-29 15:53:47+00:00,2020-03-30 00:58:08+00:00,20200330,Brussels Airport,50.9014015198,4.48443984985,184.0,EU,BE,BE-BRU,Brussels,EBBR,BRU,,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA
639763,CPA251,CX251,780a61,B-KQM,B77W,VHHH,EGLL,2020-03-29 15:59:25+00:00,2020-03-30 04:30:06+00:00,20200330,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
639786,AFL262,SU262,424568,VQ-BPJ,A333,UUEE,RJTT,2020-03-29 16:01:13+00:00,2020-03-30 01:01:59+00:00,20200330,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
639822,CKS249,,aa7468,N773CK,,YMML,VHHH,2020-03-29 16:04:23+00:00,2020-03-30 00:51:23+00:00,20200330,Melbourne International Airport,-37.673302,144.843002,434.0,OC,AU,AU-VIC,Melbourne,YMML,MEL,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
639825,SWR180,LX180,4b191d,HB-JNH,B77W,LSZH,VTBS,2020-03-29 16:04:47+00:00,2020-03-30 02:37:09+00:00,20200330,Z眉rich Airport,47.464698999999996,8.54917,1416.0,EU,CH,CH-ZH,Zurich,LSZH,ZRH,,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,
639829,VIR207,VS207,406b49,G-VNEW,B789,VHHH,EGLL,2020-03-29 16:05:21+00:00,2020-03-30 04:25:01+00:00,20200330,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
639835,QTR906,QR906,06a2b5,,,OTHH,YSSY,2020-03-29 16:05:35+00:00,2020-03-30 05:36:42+00:00,20200330,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
639883,JAL11,,86e4b8,JA867J,B789,KDFW,RJTT,2020-03-29 16:12:14+00:00,2020-03-30 05:33:37+00:00,20200330,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
639890,CPA101,CX101,780aad,B-LRJ,A359,VHHH,YSSY,2020-03-29 16:12:55+00:00,2020-03-30 00:37:56+00:00,20200330,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
639906,DLH773,LH773,3c64ef,D-AIGO,A343,VTBS,EDDF,2020-03-29 16:15:16+00:00,2020-03-30 03:52:03+00:00,20200330,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
639926,KLM875,KL875,484cbb,PH-BVG,B77W,EHAM,VTBS,2020-03-29 16:17:49+00:00,2020-03-30 02:54:52+00:00,20200330,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,
639939,SWR139,LX139,4b18fc,HB-JMA,A343,VHHH,LSZH,2020-03-29 16:19:43+00:00,2020-03-30 04:50:08+00:00,20200330,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Z眉rich Airport,47.464698999999996,8.54917,1416.0,EU,CH,CH-ZH,Zurich,LSZH,ZRH,
639945,CKS824,,a9fa34,N742CK,B744,PANC,VHHH,2020-03-29 16:20:22+00:00,2020-03-30 03:40:43+00:00,20200330,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
639951,ANA101,,867fa4,JA733A,B77W,KIAD,RJTT,2020-03-29 16:21:05+00:00,2020-03-30 05:49:16+00:00,20200330,Washington Dulles International Airport,38.94449997,-77.45580292,312.0,,US,US-DC,Washington,KIAD,IAD,IAD,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
639960,TNO300,6R300,0d0822,XA-EFR,B762,MROC,KLAX,2020-03-29 16:21:58+00:00,2020-03-30 07:33:29+00:00,20200330,Juan Santamaria International Airport,9.993860244750977,-84.20880126953125,3021.0,,CR,CR-A,San Jose,MROC,SJO,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
639964,QTR859,QR859,06a2b6,,,RKSI,OTHH,2020-03-29 16:22:27+00:00,2020-03-30 02:25:54+00:00,20200330,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
639986,CPA383,CX383,78922f,,,VHHH,LSZH,2020-03-29 16:25:44+00:00,2020-03-30 04:20:49+00:00,20200330,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Z眉rich Airport,47.464698999999996,8.54917,1416.0,EU,CH,CH-ZH,Zurich,LSZH,ZRH,
639997,ANA10,NH10,8695a4,,,KJFK,KJFK,2020-03-29 16:26:54+00:00,2020-03-30 19:38:57+00:00,20200330,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
640015,QFA7532,QF7532,7c1505,VH-EFR,B763,VHHH,YSSY,2020-03-29 16:28:34+00:00,2020-03-30 00:58:39+00:00,20200330,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
640025,AAR542,OZ542,71c078,HL8078,A359,EDDF,RKSI,2020-03-29 16:29:23+00:00,2020-03-30 02:05:07+00:00,20200330,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
640029,CKK206,CK206,7805dd,B-2077,B77L,EHAM,KHHR,2020-03-29 16:29:56+00:00,2020-03-30 17:21:28+00:00,20200330,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,66.0,,US,US-CA,Hawthorne,KHHR,HHR,HHR
640043,CPA238,CX238,789233,,,EGLL,VHHH,2020-03-29 16:31:28+00:00,2020-03-30 03:21:54+00:00,20200330,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
640057,CPA237,CX237,780a65,B-KQQ,B77W,VHHH,EGLL,2020-03-29 16:32:40+00:00,2020-03-30 05:04:39+00:00,20200330,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
640099,SBI5249,S75249,424582,VQ-BRK,B738,UNNT,UNNT,2020-03-29 16:37:36+00:00,2020-03-30 06:39:26+00:00,20200330,Tolmachevo Airport,55.012599945068,82.650703430176,365.0,AS,RU,RU-NVS,Novosibirsk,UNNT,OVB,,Tolmachevo Airport,55.012599945068,82.650703430176,365.0,AS,RU,RU-NVS,Novosibirsk,UNNT,OVB,
640102,UAE9827,EK9827,896171,A6-EFK,B77L,VHHH,OMDW,2020-03-29 16:38:12+00:00,2020-03-30 00:40:49+00:00,20200330,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Al Maktoum International Airport,24.896356,55.161389,114.0,AS,AE,AE-DU,Jebel Ali,OMDW,DWC,
640202,GEC8387,LH8387,3c70c3,D-ALFC,B77L,RKSI,EDDF,2020-03-29 16:48:41+00:00,2020-03-30 04:28:21+00:00,20200330,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
640248,DAL365,DL365,a44548,N3742C,B738,KATL,KATL,2020-03-29 16:53:52+00:00,2020-03-30 00:08:09+00:00,20200330,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
640296,VOI896,Y4896,0d0997,XA-VLO,A320,KMIA,KSEA,2020-03-29 17:00:41+00:00,2020-03-30 03:18:29+00:00,20200330,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA
640309,ABD366,,4cc3c9,TF-AMI,B744,EDFH,OH43,2020-03-29 17:02:43+00:00,2020-03-30 01:12:25+00:00,20200330,Frankfurt-Hahn Airport,49.9487,7.263889999999999,1649.0,EU,DE,DE-RP,Frankfurt am Main,EDFH,HHN,,Anderson Airport,39.83340072631836,-82.73320007324219,800.0,,US,US-OH,Canal Winchester,OH43,,OH43
640364,CPA219,CX219,789204,B-LRX,A359,VHHH,EGCC,2020-03-29 17:08:05+00:00,2020-03-30 05:20:52+00:00,20200330,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Manchester Airport,53.35369873046875,-2.2749500274658203,257.0,EU,GB,GB-ENG,Manchester,EGCC,MAN,
640437,UAE9837,EK9837,8963a2,A6-EFO,B77L,VHHH,OMDW,2020-03-29 17:14:56+00:00,2020-03-30 01:32:59+00:00,20200330,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Al Maktoum International Airport,24.896356,55.161389,114.0,AS,AE,AE-DU,Jebel Ali,OMDW,DWC,
640445,THA920,TG920,8852a4,HS-TUD,A388,VTBS,EDDF,2020-03-29 17:15:51+00:00,2020-03-30 04:20:17+00:00,20200330,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
640479,JAL5,JL5,868340,JA743J,B77W,KJFK,RJTT,2020-03-29 17:19:44+00:00,2020-03-30 06:51:37+00:00,20200330,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
640497,BAW179,BA179,400683,G-VIIK,B772,EGLL,KJFK,2020-03-29 17:21:36+00:00,2020-03-30 00:12:59+00:00,20200330,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
640517,THA930,TG930,88516f,HS-TKO,B77W,VTBS,LFPG,2020-03-29 17:23:46+00:00,2020-03-30 05:00:55+00:00,20200330,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,
640599,KAL9906,KE9906,71c006,HL8006,B77W,EDDF,RKSI,2020-03-29 17:32:29+00:00,2020-03-30 03:05:25+00:00,20200330,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
