,Col0,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
31209,50318,GTI8856,5Y8856,a561fd,N446MC,,ETAR,VHHH,2020-04-04 14:04:58+00:00,2020-04-05 04:21:52+00:00,20200405,Ramstein Air Base,49.4369010925293,7.600279808044434,776.0,EU,DE,DE-RP,Ramstein,ETAR,RMS,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
31293,50431,KLM807,KL807,48455e,PH-BVA,B77W,EHAM,RCTP,2020-04-04 14:15:26+00:00,2020-04-05 01:57:52+00:00,20200405,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Taiwan Taoyuan International Airport,25.0777,121.233002,106.0,AS,TW,TW-TAO,Taipei,RCTP,TPE,
31335,50492,CSN464,CZ464,7805a9,B-2073,B77L,EDDF,PANC,2020-04-04 14:22:46+00:00,2020-04-05 12:54:24+00:00,20200405,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
31461,50667,KLM867,KL867,485343,PH-BHI,B789,EHAM,RJBB,2020-04-04 14:42:27+00:00,2020-04-05 01:22:46+00:00,20200405,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,
31531,50768,BAW5,BA5,406d7a,G-ZBKD,B789,EGLL,RJTT,2020-04-04 14:54:57+00:00,2020-04-05 01:35:59+00:00,20200405,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
31532,50769,BAW16,BA16,40621b,G-STBA,B77W,WSSS,EGLL,2020-04-04 14:55:08+00:00,2020-04-05 04:31:38+00:00,20200405,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
31584,50840,BOX519,3S519,3c4588,D-AALH,B77L,VHHH,EDDP,2020-04-04 15:03:35+00:00,2020-04-05 02:08:16+00:00,20200405,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Leipzig/Halle Airport,51.423889,12.236388999999999,465.0,EU,DE,DE-SN,Leipzig,EDDP,LEJ,
31607,50872,BAW193,BA193,4005e2,G-CIVI,B744,EGLL,KDFW,2020-04-04 15:07:16+00:00,2020-04-05 00:34:40+00:00,20200405,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
31617,50885,KLM887,KL887,484cbb,PH-BVG,B77W,EHAM,VHHH,2020-04-04 15:09:27+00:00,2020-04-05 02:12:59+00:00,20200405,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
31668,17608,LOT8507,LO8507,48ae20,SP-LSA,B789,EPWA,KORD,2020-04-04 15:15:56+00:00,2020-04-05 01:13:28+00:00,20200405,Warsaw Chopin Airport,52.1656990051,20.9671001434,362.0,EU,PL,PL-MZ,Warsaw,EPWA,WAW,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
31683,50981,GEC8459,LH8459,3c70c3,D-ALFC,B77L,VHHH,EDDF,2020-04-04 15:18:41+00:00,2020-04-05 03:06:49+00:00,20200405,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
31758,51088,KLM868,KL868,484560,PH-BVC,B77W,RJBB,EHAM,2020-04-04 15:33:21+00:00,2020-04-05 03:25:54+00:00,20200405,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
31782,51122,KLM876,KL876,4851b0,PH-BHE,B789,VTBS,EHAM,2020-04-04 15:37:10+00:00,2020-04-05 03:28:11+00:00,20200405,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
31812,15189,QTR929,QR929,06a0eb,A7-AML,A359,RPLL,OTHH,2020-04-04 15:41:14+00:00,2020-04-05 01:19:55+00:00,20200405,Ninoy Aquino International Airport,14.5086,121.019997,75.0,AS,PH,PH-U-A,Manila,RPLL,MNL,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
31820,51178,BOX590,3S590,3c4589,D-AALI,B77L,EDDP,VHHH,2020-04-04 15:42:06+00:00,2020-04-05 09:50:27+00:00,20200405,Leipzig/Halle Airport,51.423889,12.236388999999999,465.0,EU,DE,DE-SN,Leipzig,EDDP,LEJ,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
31821,51179,SIA322,SQ322,76cdaa,9V-SMJ,A359,WSSS,EGLL,2020-04-04 15:42:06+00:00,2020-04-05 05:04:18+00:00,20200405,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
31832,51198,KAL234,KE234,71be09,HL7609,B748,KSEA,RKSI,2020-04-04 15:43:51+00:00,2020-04-05 02:57:21+00:00,20200405,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
31873,559,MAS2,MH2,75044b,9M-MAD,A359,WMKK,EGLL,2020-04-04 15:52:27+00:00,2020-04-05 04:55:47+00:00,20200405,Kuala Lumpur International Airport,2.7455799579619997,101.70999908446998,69.0,AS,MY,MY-14,Kuala Lumpur,WMKK,KUL,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
31889,51279,SWR180,LX180,4b191e,HB-JNI,,LSZH,VTBS,2020-04-04 15:53:40+00:00,2020-04-05 02:02:15+00:00,20200405,Z眉rich Airport,47.464698999999996,8.54917,1416.0,EU,CH,CH-ZH,Zurich,LSZH,ZRH,,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,
31961,51374,ABW601,RU601,42431b,VP-BBP,B748,UUEE,KORD,2020-04-04 16:03:39+00:00,2020-04-05 01:43:24+00:00,20200405,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
32003,51433,SIA352,SQ352,76cdae,9V-SMN,A359,WSSS,EKCH,2020-04-04 16:08:49+00:00,2020-04-05 04:24:19+00:00,20200405,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,Copenhagen Kastrup Airport,55.617900848389,12.656000137328999,17.0,EU,DK,DK-84,Copenhagen,EKCH,CPH,
32011,51448,CPA101,CX101,780a98,B-KQZ,B77W,VHHH,YSSY,2020-04-04 16:10:54+00:00,2020-04-05 00:27:49+00:00,20200405,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
32017,51456,GTI4312,5Y4312,aa90a0,N780BA,BLCF,PANC,RJGG,2020-04-04 16:12:11+00:00,2020-04-05 00:19:49+00:00,20200405,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Chubu Centrair International Airport,34.8583984375,136.80499267578122,15.0,AS,JP,JP-23,Tokoname,RJGG,NGO,
32026,51468,VIR207,VS207,406e10,G-VDIA,B789,VHHH,EGLL,2020-04-04 16:13:34+00:00,2020-04-05 04:26:38+00:00,20200405,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
32086,51558,CKK206,CK206,78071c,B-2083,B77L,EHAM,RJBB,2020-04-04 16:24:12+00:00,2020-04-05 12:43:38+00:00,20200405,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,
32087,51559,CPA251,CX251,78022b,B-KPL,B77W,VHHH,EGLL,2020-04-04 16:24:15+00:00,2020-04-05 04:49:08+00:00,20200405,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
32094,51567,DLH773,LH773,3c6503,D-AIHC,A346,VTBS,EDDF,2020-04-04 16:25:05+00:00,2020-04-05 04:09:11+00:00,20200405,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
32103,51578,CPA880,CX880,780a3b,B-KQI,B77W,VHHH,KLAX,2020-04-04 16:26:23+00:00,2020-04-05 04:54:59+00:00,20200405,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
32156,51649,QTR859,QR859,06a19f,A7-BED,B77W,RKSI,OTHH,2020-04-04 16:33:37+00:00,2020-04-05 02:24:04+00:00,20200405,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
32239,51776,KAL530,KE530,71be29,HL7629,B748,EDDF,RKSI,2020-04-04 16:48:29+00:00,2020-04-05 02:54:50+00:00,20200405,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
32344,12442,KAL9906,KE9906,71ba03,HL7203,B77W,EDDF,RKSI,2020-04-04 17:07:36+00:00,2020-04-05 03:12:57+00:00,20200405,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
32347,51926,AAR792,OZ792,71bc17,HL7417,B744,EDDF,RKSI,2020-04-04 17:07:54+00:00,2020-04-05 03:20:51+00:00,20200405,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
32351,51931,AFR6736,AF6736,3951c2,F-GUOC,B77L,LFPG,KORD,2020-04-04 17:08:28+00:00,2020-04-05 01:27:56+00:00,20200405,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
32353,51934,UAL2793,UA2793,a2cb14,N27959,B789,KLAX,YSSY,2020-04-04 17:08:33+00:00,2020-04-05 08:02:23+00:00,20200405,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
32366,9753,GEC8385,LH8385,3c70c7,D-ALFG,B77L,RKSI,EDDF,2020-04-04 17:10:49+00:00,2020-04-05 04:19:58+00:00,20200405,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
32402,52011,KAL250,KE250,71c077,HL8077,B77L,KJFK,RKSI,2020-04-04 17:16:57+00:00,2020-04-05 06:37:29+00:00,20200405,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
32420,52038,UAE9833,EK9833,89616c,A6-EFF,B77L,VHHH,OMDB,2020-04-04 17:20:21+00:00,2020-04-05 01:15:24+00:00,20200405,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Dubai International Airport,25.252799987800003,55.3643989563,62.0,AS,AE,AE-DU,Dubai,OMDB,DXB,
32451,52084,JAL9,JL9,867ff0,JA735J,B77W,KORD,RJTT,2020-04-04 17:26:27+00:00,2020-04-05 05:58:51+00:00,20200405,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
32465,52106,FDX9126,FX9126,ac54b1,N894FD,,RJBB,EBLG,2020-04-04 17:29:12+00:00,2020-04-05 11:47:08+00:00,20200405,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,,Li猫ge Airport,50.63740158081055,5.443220138549805,659.0,EU,BE,BE-WLG,Li猫ge,EBLG,LGG,
32467,52109,JIA5482,OH5482,a77111,N579NN,CRJ9,KDAB,KDFW,2020-04-04 17:29:19+00:00,2020-04-05 00:45:26+00:00,20200405,Daytona Beach International Airport,29.179899,-81.058098,34.0,,US,US-FL,Daytona Beach,KDAB,DAB,DAB,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
32525,52195,SIA346,SQ346,76cef1,9V-SWQ,B77W,WSSS,LSZH,2020-04-04 17:39:47+00:00,2020-04-05 06:07:57+00:00,20200405,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,Z眉rich Airport,47.464698999999996,8.54917,1416.0,EU,CH,CH-ZH,Zurich,LSZH,ZRH,
32528,52202,DAL8875,DL8875,a9729e,N708DN,B77L,VABB,KATL,2020-04-04 17:40:35+00:00,2020-04-05 09:40:29+00:00,20200405,Chhatrapati Shivaji International Airport,19.088699340799998,72.8678970337,39.0,AS,IN,IN-MM,Mumbai,VABB,BOM,,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
32532,52210,SIA325,SQ325,76cef7,9V-SWW,B77W,EDDF,WSSS,2020-04-04 17:41:49+00:00,2020-04-05 05:30:43+00:00,20200405,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,
32558,52255,QTR815,QR815,06a064,A7-BAO,B77W,VHHH,OTHH,2020-04-04 17:47:33+00:00,2020-04-05 02:46:22+00:00,20200405,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
32639,52391,GEC8176,LH8176,3c70c1,D-ALFA,B77L,EDDF,KATL,2020-04-04 18:04:38+00:00,2020-04-05 03:19:51+00:00,20200405,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
32642,52395,AAR221,OZ221,71bd79,HL7579,A359,KJFK,RKSI,2020-04-04 18:05:46+00:00,2020-04-05 07:49:18+00:00,20200405,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
32650,383,QTR8131,QR8131,06a2df,A7-BFR,B77L,EHAM,KATL,2020-04-04 18:07:38+00:00,2020-04-05 02:44:45+00:00,20200405,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
32677,52450,CLX6568,CV6568,4d0116,LX-VCL,B748,ELLX,OMDW,2020-04-04 18:13:06+00:00,2020-04-05 02:15:23+00:00,20200405,Luxembourg-Findel International Airport,49.6233333,6.204444400000001,1234.0,EU,LU,LU-L,Luxembourg,ELLX,LUX,,Al Maktoum International Airport,24.896356,55.161389,114.0,AS,AE,AE-DU,Jebel Ali,OMDW,DWC,
32678,52451,ABW540,RU540,4243fe,VQ-BFE,B748,VHHH,UUEE,2020-04-04 18:13:07+00:00,2020-04-05 03:25:55+00:00,20200405,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,
32689,52467,SVA3987,SV3987,4b8466,TC-ACF,B744,VHHH,OMDW,2020-04-04 18:15:10+00:00,2020-04-05 02:29:21+00:00,20200405,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Al Maktoum International Airport,24.896356,55.161389,114.0,AS,AE,AE-DU,Jebel Ali,OMDW,DWC,
