,Col0,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
124673,203506,KLM894,KL894,4840cf,PH-BFT,B744,RKSI,EHAM,2020-04-19 11:16:17+00:00,2020-04-20 02:45:24+00:00,20200420,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
124744,203630,HVN773,VN773,8880f8,VN-A868,B789,VTBS,YSSY,2020-04-19 11:39:22+00:00,2020-04-20 00:21:38+00:00,20200420,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
124761,3639,SIA38,SQ38,76cdb6,9V-SMV,A359,WSSS,KLAX,2020-04-19 11:44:43+00:00,2020-04-20 02:27:34+00:00,20200420,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
124762,203663,GTI39,5Y39,a5d4c3,N475MC,B744,KMIA,KMIA,2020-04-19 11:44:55+00:00,2020-04-20 02:32:29+00:00,20200420,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA
124952,203977,THY6666,TK6666,4b8472,TC-ACR,B744,LTBA,WSSS,2020-04-19 12:30:22+00:00,2020-04-20 02:43:21+00:00,20200420,Atat眉rk International Airport,40.976898,28.8146,163.0,AS,TR,TR-34,Istanbul,LTBA,ISL,,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,
125003,204071,DAL1472,DL1472,a335f4,N306DN,A321,KBOS,KATL,2020-04-19 12:41:09+00:00,2020-04-20 00:18:59+00:00,20200420,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,20.0,,US,US-MA,Boston,KBOS,BOS,BOS,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
125110,6894,THY6490,TK6490,4bb154,TC-LJT,B77L,LTBA,VHHH,2020-04-19 13:05:35+00:00,2020-04-20 00:00:58+00:00,20200420,Atat眉rk International Airport,40.976898,28.8146,163.0,AS,TR,TR-34,Istanbul,LTBA,ISL,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
125145,204303,UAL2773,UA2773,a2e014,N2846U,,VHHH,KLAX,2020-04-19 13:12:26+00:00,2020-04-20 01:37:49+00:00,20200420,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
125362,204639,VIR206,VS206,406c39,G-VWHO,B789,EGLL,VHHH,2020-04-19 13:59:55+00:00,2020-04-20 01:17:59+00:00,20200420,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
125402,204696,KLM807,KL807,484cbb,PH-BVG,B77W,EHAM,RCTP,2020-04-19 14:06:18+00:00,2020-04-20 02:07:21+00:00,20200420,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Taiwan Taoyuan International Airport,25.0777,121.233002,106.0,AS,TW,TW-TAO,Taipei,RCTP,TPE,
125407,204703,NCA203,KZ203,847517,JA17KZ,B748,KLAX,VHHH,2020-04-19 14:06:58+00:00,2020-04-20 16:28:20+00:00,20200420,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
125433,204747,AFL1743,SU1743,4249fc,VQ-BQZ,A333,UUEE,UUEE,2020-04-19 14:12:57+00:00,2020-04-20 08:56:56+00:00,20200420,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,
125439,204753,AAR7821,OZ7821,71bc17,HL7417,B744,EDDF,RKSI,2020-04-19 14:13:51+00:00,2020-04-20 00:21:52+00:00,20200420,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
125458,204779,CSN452,CZ452,7805a9,B-2073,B77L,EHAM,VTBS,2020-04-19 14:17:17+00:00,2020-04-20 12:53:51+00:00,20200420,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,
125461,204783,AAL89,AA89,aae5a9,N801AW,A319,30AZ,KPHX,2020-04-19 14:17:58+00:00,2020-04-20 02:16:56+00:00,20200420,Gila Compressor Station Airport,33.25,-112.81300354003906,838.0,,US,US-AZ,Arlington,30AZ,,30AZ,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
125488,19315,THY6567,TK6567,4bb14f,TC-LJO,B77L,LTBA,KJFK,2020-04-19 14:25:56+00:00,2020-04-20 00:29:41+00:00,20200420,Atat眉rk International Airport,40.976898,28.8146,163.0,AS,TR,TR-34,Istanbul,LTBA,ISL,,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
125523,204885,GTI8057,5Y8057,a61c53,N493MC,B744,ETAR,VHHH,2020-04-19 14:32:49+00:00,2020-04-20 01:46:55+00:00,20200420,Ramstein Air Base,49.4369010925293,7.600279808044434,776.0,EU,DE,DE-RP,Ramstein,ETAR,RMS,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
125531,204898,THT64,TN64,3a4dc0,F-OTOA,B789,NTAA,LFPG,2020-04-19 14:35:19+00:00,2020-04-20 06:50:11+00:00,20200420,Faa'a International Airport,-17.553698999999998,-149.60699499999998,5.0,OC,PF,PF-U-A,Papeete,NTAA,PPT,,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,
125621,205027,BAW193,BA193,4007f5,G-YMMJ,B772,EGLL,KDFW,2020-04-19 14:56:53+00:00,2020-04-20 00:31:26+00:00,20200420,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
125682,205113,DAL3302,DL3302,aaf968,N806NW,A333,SBGR,KATL,2020-04-19 15:11:38+00:00,2020-04-20 00:38:07+00:00,20200420,Guarulhos - Governador Andr茅 Franco Montoro International Airport,-23.435556411743164,-46.47305679321289,2459.0,SA,BR,BR-SP,S茫o Paulo,SBGR,GRU,,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
125730,205173,QTR8132,QR8132,06a080,A7-BFB,B77L,KDFW,EBOS,2020-04-19 15:20:48+00:00,2020-04-20 00:02:22+00:00,20200420,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW,Ostend-Bruges International Airport,51.1988983154,2.8622200489,13.0,EU,BE,BE-VWV,Ostend,EBOS,OST,
125737,205184,CKS249,K4249,aa7468,N773CK,,YMML,VHHH,2020-04-19 15:22:40+00:00,2020-04-20 00:10:21+00:00,20200420,Melbourne International Airport,-37.673302,144.843002,434.0,OC,AU,AU-VIC,Melbourne,YMML,MEL,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
125753,20888,PAL218,PR218,758525,RP-C3501,A359,RPLL,NZAA,2020-04-19 15:26:22+00:00,2020-04-20 00:41:07+00:00,20200420,Ninoy Aquino International Airport,14.5086,121.019997,75.0,AS,PH,PH-U-A,Manila,RPLL,MNL,,Auckland International Airport,-37.0080986023,174.79200744599999,23.0,OC,NZ,NZ-AUK,Auckland,NZAA,AKL,
125797,205261,KLM895,KL895,484174,PH-BFW,B744,EHAM,RKSI,2020-04-19 15:35:24+00:00,2020-04-20 01:45:38+00:00,20200420,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
125860,205337,DLH716,LH716,3c64fa,D-AIGZ,A343,EDDF,RJTT,2020-04-19 15:45:46+00:00,2020-04-20 03:32:23+00:00,20200420,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
125869,11980,EVA620,BR620,899124,B-16783,B77L,RCTP,KLAX,2020-04-19 15:47:39+00:00,2020-04-20 03:10:56+00:00,20200420,Taiwan Taoyuan International Airport,25.0777,121.233002,106.0,AS,TW,TW-TAO,Taipei,RCTP,TPE,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
125933,205446,VIR207,VS207,406e10,G-VDIA,B789,VHHH,EGLL,2020-04-19 15:59:54+00:00,2020-04-20 03:59:51+00:00,20200420,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
125934,205447,LCO1501,UC1501,a6b8d6,N532LA,B763,EDDF,SBKP,2020-04-19 16:00:15+00:00,2020-04-20 05:31:17+00:00,20200420,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Viracopos International Airport,-23.0074005127,-47.1344985962,2170.0,SA,BR,BR-SP,Campinas,SBKP,VCP,
125960,205484,KLM836,KL836,4851f5,PH-BVR,B77W,WSSS,EHAM,2020-04-19 16:04:06+00:00,2020-04-20 04:50:06+00:00,20200420,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
125970,205497,CPA101,CX101,789201,B-LRT,A359,VHHH,YSSY,2020-04-19 16:06:21+00:00,2020-04-20 00:44:23+00:00,20200420,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
126008,19183,CPA251,CX251,789216,B-LXD,A35K,VHHH,EGLL,2020-04-19 16:15:27+00:00,2020-04-20 04:09:39+00:00,20200420,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
126048,205617,SBI5238,S75238,424283,VP-BDZ,A319,UNNT,UNNT,2020-04-19 16:23:29+00:00,2020-04-20 02:55:11+00:00,20200420,Tolmachevo Airport,55.012599945068,82.650703430176,365.0,AS,RU,RU-NVS,Novosibirsk,UNNT,OVB,,Tolmachevo Airport,55.012599945068,82.650703430176,365.0,AS,RU,RU-NVS,Novosibirsk,UNNT,OVB,
126064,205647,TNO300,6R300,0d0822,XA-EFR,B762,MROC,KLAX,2020-04-19 16:27:07+00:00,2020-04-20 03:02:42+00:00,20200420,Juan Santamaria International Airport,9.993860244750977,-84.20880126953125,3021.0,,CR,CR-A,San Jose,MROC,SJO,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
126071,15568,AAR542,OZ542,71c361,HL8361,A359,EDDF,RKSI,2020-04-19 16:28:17+00:00,2020-04-20 02:25:44+00:00,20200420,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
126076,15237,QTR859,QR859,06a2c6,A7-BEW,B77W,RKSI,OTHH,2020-04-19 16:29:15+00:00,2020-04-20 02:55:11+00:00,20200420,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
126123,1329,QTR8912,QR8912,06a1ed,A7-BFP,B77L,RJGG,KIAH,2020-04-19 16:38:39+00:00,2020-04-20 09:58:16+00:00,20200420,Chubu Centrair International Airport,34.8583984375,136.80499267578122,15.0,AS,JP,JP-23,Tokoname,RJGG,NGO,,George Bush Intercontinental Houston Airport,29.98439979553223,-95.34140014648438,97.0,,US,US-TX,Houston,KIAH,IAH,IAH
126124,205736,CPA289,CX289,780221,B-KPJ,B77W,VHHH,EDDF,2020-04-19 16:38:58+00:00,2020-04-20 04:20:59+00:00,20200420,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
126148,205771,KAL544,KE544,71c043,HL8043,B77L,EDDF,RKSI,2020-04-19 16:43:51+00:00,2020-04-20 02:36:48+00:00,20200420,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
126149,205772,SBI5249,S75249,4249e3,VQ-BKV,B738,UNNT,UNNT,2020-04-19 16:43:59+00:00,2020-04-20 06:06:28+00:00,20200420,Tolmachevo Airport,55.012599945068,82.650703430176,365.0,AS,RU,RU-NVS,Novosibirsk,UNNT,OVB,,Tolmachevo Airport,55.012599945068,82.650703430176,365.0,AS,RU,RU-NVS,Novosibirsk,UNNT,OVB,
126163,205793,CKS825,K4825,a97282,N708CK,,RKSI,PANC,2020-04-19 16:47:41+00:00,2020-04-20 00:12:15+00:00,20200420,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
126178,205810,ABD367,CC367,4cc3c9,TF-AMI,B744,EDDF,KATL,2020-04-19 16:51:40+00:00,2020-04-20 02:10:18+00:00,20200420,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
126199,205835,KAL273,KE273,71c226,HL8226,B77L,KMIA,SBKP,2020-04-19 16:56:16+00:00,2020-04-20 00:17:45+00:00,20200420,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA,Viracopos International Airport,-23.0074005127,-47.1344985962,2170.0,SA,BR,BR-SP,Campinas,SBKP,VCP,
126228,205874,BOX514,3S514,3c4588,D-AALH,B77L,EDDP,VHHH,2020-04-19 17:03:07+00:00,2020-04-20 07:44:27+00:00,20200420,Leipzig/Halle Airport,51.423889,12.236388999999999,465.0,EU,DE,DE-SN,Leipzig,EDDP,LEJ,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
126250,205898,UAE9824,EK9824,89616c,A6-EFF,B77L,VHHH,YSSY,2020-04-19 17:05:37+00:00,2020-04-20 01:40:58+00:00,20200420,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
126258,205906,AFR6740,AF6740,3951c1,F-GUOB,B77L,LFPG,KORD,2020-04-19 17:06:04+00:00,2020-04-20 01:18:43+00:00,20200420,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
126291,205953,GTI8978,5Y8978,a865e3,N640GT,B763,KBWI,ETAR,2020-04-19 17:13:39+00:00,2020-04-20 00:51:27+00:00,20200420,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146.0,,US,US-MD,Baltimore,KBWI,BWI,BWI,Ramstein Air Base,49.4369010925293,7.600279808044434,776.0,EU,DE,DE-RP,Ramstein,ETAR,RMS,
126301,205970,UPS6219,5X6219,a3e08d,N349UP,B763,KPHL,LFPG,2020-04-19 17:15:47+00:00,2020-04-20 00:12:21+00:00,20200420,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,
126305,205976,TPA4046,QT4046,a3973f,N330QT,A332,EBBR,KMIA,2020-04-19 17:16:59+00:00,2020-04-20 03:09:08+00:00,20200420,Brussels Airport,50.9014015198,4.48443984985,184.0,EU,BE,BE-BRU,Brussels,EBBR,BRU,,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA
126311,205982,GEC8387,LH8387,3c70c4,D-ALFD,B77L,RKSI,EDDF,2020-04-19 17:17:34+00:00,2020-04-20 04:30:05+00:00,20200420,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
126360,20544,KAL9906,KE9906,71ba06,HL7206,B789,EDDF,RKSI,2020-04-19 17:29:12+00:00,2020-04-20 03:48:16+00:00,20200420,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
126368,206066,CKS232,K4232,aa781f,N774CK,,KLAX,YSSY,2020-04-19 17:32:16+00:00,2020-04-20 07:40:27+00:00,20200420,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
126375,206078,CPA3290,CX3290,780a1c,B-LJD,B748,VHHH,PANC,2020-04-19 17:34:07+00:00,2020-04-20 02:59:41+00:00,20200420,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
126399,206113,SIA346,SQ346,76cee9,9V-SWI,B77W,WSSS,LSZH,2020-04-19 17:41:29+00:00,2020-04-20 06:14:04+00:00,20200420,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,Z眉rich Airport,47.464698999999996,8.54917,1416.0,EU,CH,CH-ZH,Zurich,LSZH,ZRH,
126418,20131,QTR815,QR815,06a2b5,A7-BEQ,B77W,VHHH,OTHH,2020-04-19 17:44:18+00:00,2020-04-20 02:35:44+00:00,20200420,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
126468,206208,SWA5173,WN5173,abd4e7,N8610A,B738,KLGA,KLAX,2020-04-19 17:53:53+00:00,2020-04-20 02:43:58+00:00,20200420,La Guardia Airport,40.77719879,-73.87259674,21.0,,US,US-NY,New York,KLGA,LGA,LGA,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
126500,206251,ABW794,RU794,4243d0,VQ-BVR,B748,EDDP,RKSI,2020-04-19 18:00:13+00:00,2020-04-20 14:25:14+00:00,20200420,Leipzig/Halle Airport,51.423889,12.236388999999999,465.0,EU,DE,DE-SN,Leipzig,EDDP,LEJ,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
126503,206256,GTI2871,5Y2871,a60b1e,N489MC,,KSEA,RKSI,2020-04-19 18:00:34+00:00,2020-04-20 04:47:50+00:00,20200420,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
126513,206274,DAL1781,DL1781,a3ec93,N352DN,,KATL,KATL,2020-04-19 18:02:34+00:00,2020-04-20 02:28:29+00:00,20200420,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
126519,206283,CKK212,CK212,78037c,B-2426,B744,EDDF,VHHH,2020-04-19 18:03:55+00:00,2020-04-20 20:00:28+00:00,20200420,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
126525,17778,AAR221,OZ221,71c360,HL8360,A359,KJFK,RKSI,2020-04-19 18:05:06+00:00,2020-04-20 07:58:55+00:00,20200420,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
