,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
628783,UPS36,5X36,a7e6c7,N608UP,B748,07KY,RKSI,2020-03-28 11:49:34+00:00,2020-03-29 09:09:57+00:00,20200329,Blue Lick Airport,38.08060073852539,-85.69329833984375,532.0,,US,US-KY,Louisville,07KY,,07KY,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
629299,ETH3629,,040060,ET-APS,B77L,VABB,FARA,2020-03-28 12:53:39+00:00,2020-03-29 00:55:29+00:00,20200329,Chhatrapati Shivaji International Airport,19.088699340799998,72.8678970337,39.0,AS,IN,IN-MM,Mumbai,VABB,BOM,,Petit Airport,-26.084596345100003,28.390386581399998,5460.0,AF,ZA,ZA-GT,Daveyton,FARA,,
629617,UAL2773,,a2b8db,N2748U,,VHHH,KLAX,2020-03-28 13:29:38+00:00,2020-03-29 01:42:41+00:00,20200329,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
629751,KLM72Y,KL686,4840cf,PH-BFT,B744,EHAM,EHAM,2020-03-28 13:45:50+00:00,2020-03-29 13:37:06+00:00,20200329,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
629855,SBI6262,S76262,4243dc,VQ-BWP,E145,VTBS,UNNT,2020-03-28 13:58:56+00:00,2020-03-29 04:48:23+00:00,20200329,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,,Tolmachevo Airport,55.012599945068,82.650703430176,365.0,AS,RU,RU-NVS,Novosibirsk,UNNT,OVB,
629932,KLM867,KL867,485341,PH-BHG,B789,EHAM,RJBB,2020-03-28 14:05:58+00:00,2020-03-29 00:15:00+00:00,20200329,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,
630011,BAW5,,40749a,,,EGLL,RJTT,2020-03-28 14:14:08+00:00,2020-03-29 01:00:27+00:00,20200329,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
630028,CLX6115,,4d0106,LX-VCF,B748,VTBS,ELLX,2020-03-28 14:16:20+00:00,2020-03-29 04:13:23+00:00,20200329,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,,Luxembourg-Findel International Airport,49.6233333,6.204444400000001,1234.0,EU,LU,LU-L,Luxembourg,ELLX,LUX,
630189,ROU1833,RV1833,c04052,C-FYJH,A319,CYYZ,CYYZ,2020-03-28 14:36:06+00:00,2020-03-29 00:51:58+00:00,20200329,Lester B. Pearson International Airport,43.6772003174,-79.63059997559999,569.0,,CA,CA-ON,Toronto,CYYZ,YYZ,YYZ,Lester B. Pearson International Airport,43.6772003174,-79.63059997559999,569.0,,CA,CA-ON,Toronto,CYYZ,YYZ,YYZ
630204,CLX7536,,4d0140,LX-OCV,B744,VHHH,LOWW,2020-03-28 14:38:14+00:00,2020-03-29 03:30:53+00:00,20200329,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Vienna International Airport,48.110298156738004,16.569700241089002,600.0,EU,AT,AT-9,Vienna,LOWW,VIE,
630208,AAR286,,71bc21,HL7421,B744,RKSI,KLAX,2020-03-28 14:38:33+00:00,2020-03-29 00:58:52+00:00,20200329,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
630248,LTG8498,,e47f21,PR-ABD,B763,SBKP,KMIA,2020-03-28 14:43:10+00:00,2020-03-29 04:12:42+00:00,20200329,Viracopos International Airport,-23.0074005127,-47.1344985962,2170.0,SA,BR,BR-SP,Campinas,SBKP,VCP,,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA
630254,BAW49,BA49,4005b9,G-VIIA,B772,EGLL,KSEA,2020-03-28 14:44:12+00:00,2020-03-29 00:29:58+00:00,20200329,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA
630278,FIN141,,461f56,,,EFHK,VTBS,2020-03-28 14:47:54+00:00,2020-03-29 00:01:32+00:00,20200329,Helsinki Vantaa Airport,60.317199707031,24.963300704956,179.0,EU,FI,FI-ES,Helsinki,EFHK,HEL,,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,
630289,BAW193,,4006af,G-CIVY,B744,EGLL,KDFW,2020-03-28 14:49:44+00:00,2020-03-29 00:41:00+00:00,20200329,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
630491,AFR166,AF166,3965ad,F-GZNN,B77W,LFPG,VTBS,2020-03-28 15:12:45+00:00,2020-03-29 01:59:30+00:00,20200329,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,
630527,BAW16,BA16,406948,G-STBH,B77W,WSSS,EGLL,2020-03-28 15:17:23+00:00,2020-03-29 04:36:16+00:00,20200329,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
630553,EVA609,BR609,899137,,,KLAX,RCTP,2020-03-28 15:20:09+00:00,2020-03-29 04:45:29+00:00,20200329,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Taiwan Taoyuan International Airport,25.0777,121.233002,106.0,AS,TW,TW-TAO,Taipei,RCTP,TPE,
630581,NCA627,KZ627,846def,JA15KZ,B748,PANC,VHHH,2020-03-28 15:23:45+00:00,2020-03-29 05:20:35+00:00,20200329,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
630638,BAW269,BA269,406ec9,G-XLEK,A388,EGLL,KLAX,2020-03-28 15:31:04+00:00,2020-03-29 02:06:58+00:00,20200329,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
630715,BAW12,BA12,40688c,G-XLEB,A388,WSSS,EGLL,2020-03-28 15:41:42+00:00,2020-03-29 05:04:51+00:00,20200329,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
630718,KLM166,KL166,484561,PH-BVD,B77W,EHAM,KATL,2020-03-28 15:42:20+00:00,2020-03-29 00:37:56+00:00,20200329,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
630724,QTR859,QR859,06a136,A7-BAT,B77W,RKSI,OTHH,2020-03-28 15:43:09+00:00,2020-03-29 02:09:45+00:00,20200329,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
630738,GEC8255,LH8255,3c706b,D-ALCK,MD11,SBKP,GOBD,2020-03-28 15:44:44+00:00,2020-03-29 00:23:24+00:00,20200329,Viracopos International Airport,-23.0074005127,-47.1344985962,2170.0,SA,BR,BR-SP,Campinas,SBKP,VCP,,Blaise Diagne International Airport,14.67,-17.073332999999998,290.0,AF,SN,SN-DK,Dakar,GOBD,DSS,
630750,MAS2,MH2,75044a,,,WMKK,EGLL,2020-03-28 15:46:08+00:00,2020-03-29 04:42:08+00:00,20200329,Kuala Lumpur International Airport,2.7455799579619997,101.70999908446998,69.0,AS,MY,MY-14,Kuala Lumpur,WMKK,KUL,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
630753,AUA1431,,440020,OE-LPB,B772,LOWW,RPLL,2020-03-28 15:46:29+00:00,2020-03-29 03:01:11+00:00,20200329,Vienna International Airport,48.110298156738004,16.569700241089002,600.0,EU,AT,AT-9,Vienna,LOWW,VIE,,Ninoy Aquino International Airport,14.5086,121.019997,75.0,AS,PH,PH-U-A,Manila,RPLL,MNL,
630783,CLX4316,,4d0116,LX-VCL,B748,VHHH,PANC,2020-03-28 15:50:40+00:00,2020-03-29 00:40:09+00:00,20200329,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
630842,BOX414,3S414,3c4581,D-AALA,B77L,EDDF,KORD,2020-03-28 15:57:54+00:00,2020-03-29 01:04:22+00:00,20200329,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
630907,CPA101,CX101,780a65,B-KQQ,B77W,VHHH,YSSY,2020-03-28 16:06:45+00:00,2020-03-29 00:33:56+00:00,20200329,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
630921,BOX590,,3c4582,D-AALB,B77L,EDDP,VHHH,2020-03-28 16:08:16+00:00,2020-03-29 10:10:22+00:00,20200329,Leipzig/Halle Airport,51.423889,12.236388999999999,465.0,EU,DE,DE-SN,Leipzig,EDDP,LEJ,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
630950,BAW28,BA28,406a03,G-XLED,A388,VHHH,EGLL,2020-03-28 16:12:04+00:00,2020-03-29 04:44:45+00:00,20200329,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
630953,IBE6622,IB6622,3444c4,EC-LZJ,A333,LEMD,LEMD,2020-03-28 16:12:28+00:00,2020-03-29 13:09:42+00:00,20200329,Adolfo Su谩rez Madrid鈥揃arajas Airport,40.471926,-3.56264,1998.0,EU,ES,ES-M,Madrid,LEMD,MAD,,Adolfo Su谩rez Madrid鈥揃arajas Airport,40.471926,-3.56264,1998.0,EU,ES,ES-M,Madrid,LEMD,MAD,
630987,VIR207,VS207,406c3b,G-VZIG,B789,VHHH,EGLL,2020-03-28 16:16:16+00:00,2020-03-29 04:39:05+00:00,20200329,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
630989,JAL11,,86e3ec,JA861J,B789,KDFW,RJTT,2020-03-28 16:16:37+00:00,2020-03-29 05:32:46+00:00,20200329,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
631012,SWR139,LX139,4b1904,HB-JMI,A343,VHHH,LSZH,2020-03-28 16:19:25+00:00,2020-03-29 04:59:24+00:00,20200329,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Z眉rich Airport,47.464698999999996,8.54917,1416.0,EU,CH,CH-ZH,Zurich,LSZH,ZRH,
631032,FIN144,,461f57,,,VTBS,EFHK,2020-03-28 16:21:47+00:00,2020-03-29 02:34:23+00:00,20200329,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,,Helsinki Vantaa Airport,60.317199707031,24.963300704956,179.0,EU,FI,FI-ES,Helsinki,EFHK,HEL,
631051,QTR906,QR906,06a2b3,,,OTHH,YSSY,2020-03-28 16:23:35+00:00,2020-03-29 05:57:27+00:00,20200329,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
631060,GEC8459,LH8459,3c70c1,D-ALFA,B77L,VHHH,EDDF,2020-03-28 16:24:07+00:00,2020-03-29 04:33:58+00:00,20200329,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
631070,KLM810,KL810,4851f7,PH-BVU,B77W,WMKK,EHAM,2020-03-28 16:25:08+00:00,2020-03-29 05:01:29+00:00,20200329,Kuala Lumpur International Airport,2.7455799579619997,101.70999908446998,69.0,AS,MY,MY-14,Kuala Lumpur,WMKK,KUL,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
631073,CLX6568,,4d0107,LX-VCG,B748,ELLX,OMDW,2020-03-28 16:25:27+00:00,2020-03-29 00:17:09+00:00,20200329,Luxembourg-Findel International Airport,49.6233333,6.204444400000001,1234.0,EU,LU,LU-L,Luxembourg,ELLX,LUX,,Al Maktoum International Airport,24.896356,55.161389,114.0,AS,AE,AE-DU,Jebel Ali,OMDW,DWC,
631076,CPA880,CX880,780212,B-KPF,B77W,VHHH,KLAX,2020-03-28 16:25:38+00:00,2020-03-29 04:36:08+00:00,20200329,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
631108,CPA251,CX251,780220,B-KPI,B77W,VHHH,EGLL,2020-03-28 16:29:36+00:00,2020-03-29 05:10:46+00:00,20200329,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
631131,AFL260,SU260,424569,VQ-BPK,A333,UUEE,RJTT,2020-03-28 16:31:28+00:00,2020-03-29 01:24:18+00:00,20200329,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
631153,CPA237,CX237,780a2a,B-KPY,B77W,VHHH,EGLL,2020-03-28 16:33:21+00:00,2020-03-29 05:17:07+00:00,20200329,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
631177,BAW9,BA9,4007ec,G-YMMA,B772,EGLL,VTBS,2020-03-28 16:36:03+00:00,2020-03-29 03:40:54+00:00,20200329,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,
631201,KLM875,KL875,4851ad,PH-BHA,B789,EHAM,VTBS,2020-03-28 16:39:25+00:00,2020-03-29 03:08:01+00:00,20200329,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,
631211,KAL234,KE234,71be24,HL7624,B748,KSEA,RKSI,2020-03-28 16:40:33+00:00,2020-03-29 04:07:09+00:00,20200329,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
631236,ABG7572,RL7572,424483,,,MDPC,UUEE,2020-03-28 16:43:08+00:00,2020-03-29 03:48:07+00:00,20200329,Punta Cana International Airport,18.567399978599997,-68.36340332030001,47.0,,DO,DO-11,Punta Cana,MDPC,PUJ,,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,
631245,AAR542,OZ542,71c361,,,EDDF,RKSI,2020-03-28 16:44:12+00:00,2020-03-29 02:18:10+00:00,20200329,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
631263,KLM887,KL887,484cbc,PH-BVI,B77W,EHAM,VHHH,2020-03-28 16:46:53+00:00,2020-03-29 03:24:16+00:00,20200329,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
631280,AFR6736,AF6736,3951c2,F-GUOC,B77L,LFPG,KORD,2020-03-28 16:48:43+00:00,2020-03-29 01:21:39+00:00,20200329,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
631310,GTI600,,a61c53,N493MC,B744,EDDF,AL72,2020-03-28 16:51:27+00:00,2020-03-29 02:09:25+00:00,20200329,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Palmer Field,34.6954,-86.786102,680.0,,US,US-AL,Madison,,,
631312,GEC8385,,3c70c2,D-ALFB,B77L,RKSI,EDDF,2020-03-28 16:51:36+00:00,2020-03-29 04:12:57+00:00,20200329,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
631332,SWR180,LX180,4b1919,HB-JND,B77W,LSZH,VTBS,2020-03-28 16:54:14+00:00,2020-03-29 03:13:45+00:00,20200329,Z眉rich Airport,47.464698999999996,8.54917,1416.0,EU,CH,CH-ZH,Zurich,LSZH,ZRH,,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,
631389,NCR688,,acb84d,N919CA,B744,PANC,VHHH,2020-03-28 17:00:40+00:00,2020-03-29 04:17:46+00:00,20200329,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
631401,SIA322,SQ322,76cefa,9V-SWZ,B77W,WSSS,EGLL,2020-03-28 17:01:41+00:00,2020-03-29 06:16:50+00:00,20200329,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
631413,DLH716,LH716,3c4b2f,D-ABYO,B748,EDDF,RJTT,2020-03-28 17:02:57+00:00,2020-03-29 03:26:41+00:00,20200329,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
