,Col0,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
13694,22330,AFR276,AF276,394a03,F-GSQD,B77W,LFPG,LFPG,2020-04-02 11:35:12+00:00,2020-04-03 13:58:57+00:00,20200403,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,
13716,22372,KAL270,KE270,71c252,HL8252,B77L,KJFK,RKSI,2020-04-02 11:40:05+00:00,2020-04-03 01:24:24+00:00,20200403,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
13771,343,QTR8941,QR8941,06a1eb,A7-BFN,B77L,OTHH,OTHH,2020-04-02 11:53:38+00:00,2020-04-03 05:56:25+00:00,20200403,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
13978,22792,CLX7509,CV7509,4d0128,LX-SCV,B744,VHHH,ELLX,2020-04-02 12:21:33+00:00,2020-04-03 03:13:20+00:00,20200403,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Luxembourg-Findel International Airport,49.6233333,6.204444400000001,1234.0,EU,LU,LU-L,Luxembourg,ELLX,LUX,
14015,22856,EDW50,WK50,4b1901,HB-JMF,A343,LSZH,YSSY,2020-04-02 12:27:48+00:00,2020-04-03 09:22:40+00:00,20200403,Z眉rich Airport,47.464698999999996,8.54917,1416.0,EU,CH,CH-ZH,Zurich,LSZH,ZRH,,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
14107,22999,FDX1800,FX1800,ac45d5,N890FD,B77L,RJBB,KOAK,2020-04-02 12:40:39+00:00,2020-04-03 07:35:48+00:00,20200403,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,,Metropolitan Oakland International Airport,37.721298,-122.221001,9.0,,US,US-CA,Oakland,KOAK,OAK,OAK
14252,23234,UAE407,EK407,89644f,A6-EPZ,B77W,YMML,OMDB,2020-04-02 13:03:34+00:00,2020-04-03 02:36:28+00:00,20200403,Melbourne International Airport,-37.673302,144.843002,434.0,OC,AU,AU-VIC,Melbourne,YMML,MEL,,Dubai International Airport,25.252799987800003,55.3643989563,62.0,AS,AE,AE-DU,Dubai,OMDB,DXB,
14970,24267,LTG8440,M38440,e490c8,PR-ACO,B763,SBKP,KMIA,2020-04-02 14:33:56+00:00,2020-04-03 01:43:44+00:00,20200403,Viracopos International Airport,-23.0074005127,-47.1344985962,2170.0,SA,BR,BR-SP,Campinas,SBKP,VCP,,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA
15036,24365,KLM867,KL867,484560,PH-BVC,B77W,EHAM,RJBB,2020-04-02 14:42:25+00:00,2020-04-03 01:09:35+00:00,20200403,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,
15057,24390,BAW5,BA5,406f74,G-ZBKH,B789,EGLL,RJTT,2020-04-02 14:46:20+00:00,2020-04-03 01:17:27+00:00,20200403,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
15070,378,QTR8178,QR8178,06a2df,A7-BFR,B77L,KLAX,EBLG,2020-04-02 14:48:20+00:00,2020-04-03 00:25:40+00:00,20200403,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Li猫ge Airport,50.63740158081055,5.443220138549805,659.0,EU,BE,BE-WLG,Li猫ge,EBLG,LGG,
15089,98,LOT8507,LO8507,48ae21,SP-LSB,B789,EPWA,KORD,2020-04-02 14:51:20+00:00,2020-04-03 00:32:42+00:00,20200403,Warsaw Chopin Airport,52.1656990051,20.9671001434,362.0,EU,PL,PL-MZ,Warsaw,EPWA,WAW,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
15103,24453,BAW16,BA16,406948,G-STBH,B77W,WSSS,EGLL,2020-04-02 14:53:09+00:00,2020-04-03 04:32:02+00:00,20200403,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
15212,24594,GTI8012,5Y8012,a62778,N496MC,B744,ETAR,VHHH,2020-04-02 15:07:39+00:00,2020-04-03 03:10:37+00:00,20200403,Ramstein Air Base,49.4369010925293,7.600279808044434,776.0,EU,DE,DE-RP,Ramstein,ETAR,RMS,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
15345,24776,BAW3461,BA3461,406591,G-STBE,B77W,EGLL,KSFO,2020-04-02 15:24:05+00:00,2020-04-03 02:05:48+00:00,20200403,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO
15381,24831,QTR929,QR929,06a13c,A7-BAZ,B77W,RPLL,OTBK,2020-04-02 15:29:27+00:00,2020-04-03 00:55:40+00:00,20200403,Ninoy Aquino International Airport,14.5086,121.019997,75.0,AS,PH,PH-U-A,Manila,RPLL,MNL,,Al Khawr Airport,25.629601,51.506699,6.0,AS,QA,QA-KH,Al Khawr,OTBK,,
15487,15073,MAS2,MH2,750449,9M-MAB,A359,WMKK,EGLL,2020-04-02 15:44:29+00:00,2020-04-03 04:56:23+00:00,20200403,Kuala Lumpur International Airport,2.7455799579619997,101.70999908446998,69.0,AS,MY,MY-14,Kuala Lumpur,WMKK,KUL,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
15494,24989,SIA322,SQ322,76cdb2,9V-SMR,A359,WSSS,EGLL,2020-04-02 15:45:09+00:00,2020-04-03 05:10:29+00:00,20200403,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
15571,25110,KLM887,KL887,4850f5,PH-BVO,B77W,EHAM,VHHH,2020-04-02 15:56:40+00:00,2020-04-03 02:33:00+00:00,20200403,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
15589,25138,GEC8160,LH8160,3c7062,D-ALCB,MD11,EDDF,CYYZ,2020-04-02 15:59:45+00:00,2020-04-03 00:06:54+00:00,20200403,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Lester B. Pearson International Airport,43.6772003174,-79.63059997559999,569.0,,CA,CA-ON,Toronto,CYYZ,YYZ,YYZ
15627,12392,VIR207,VS207,4073ce,G-VBEL,B789,VHHH,EGLL,2020-04-02 16:04:46+00:00,2020-04-03 04:28:54+00:00,20200403,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
15632,25202,SIA352,SQ352,76cda9,9V-SMI,A359,WSSS,EKCH,2020-04-02 16:05:12+00:00,2020-04-03 04:20:50+00:00,20200403,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,Copenhagen Kastrup Airport,55.617900848389,12.656000137328999,17.0,EU,DK,DK-84,Copenhagen,EKCH,CPH,
15646,25221,CPA251,CX251,780220,B-KPI,B77W,VHHH,EGLL,2020-04-02 16:07:22+00:00,2020-04-03 04:36:46+00:00,20200403,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
15678,25262,CPA101,CX101,789201,B-LRT,A359,VHHH,YSSY,2020-04-02 16:11:59+00:00,2020-04-03 00:40:39+00:00,20200403,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
15689,9749,GEC8188,LH8188,3c70c7,D-ALFG,B77L,EDDF,KORD,2020-04-02 16:12:54+00:00,2020-04-03 01:05:23+00:00,20200403,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
15692,12328,QTR8112,QR8112,06a2e1,A7-BFT,B77L,KORD,LIMC,2020-04-02 16:13:18+00:00,2020-04-03 00:11:25+00:00,20200403,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Malpensa International Airport,45.6306,8.728110000000001,768.0,EU,IT,IT-25,Milan,LIMC,MXP,MI12
15694,574,BCS980,QY980,3c71a1,D-ALMA,A332,EGLL,KCVG,2020-04-02 16:13:25+00:00,2020-04-03 00:15:42+00:00,20200403,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG
15708,9868,ANA10,NH10,86953e,JA794A,B77W,KJFK,KJFK,2020-04-02 16:14:57+00:00,2020-04-03 19:58:47+00:00,20200403,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
15713,25311,DLH773,LH773,3c64fa,D-AIGZ,A343,VTBS,EDDF,2020-04-02 16:15:38+00:00,2020-04-03 04:29:46+00:00,20200403,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
15745,25357,CPA2090,CX2090,780232,B-LJB,B748,VHHH,PANC,2020-04-02 16:20:38+00:00,2020-04-03 00:53:35+00:00,20200403,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
15756,25376,QTR859,QR859,06a064,A7-BAO,B77W,RKSI,OTHH,2020-04-02 16:22:06+00:00,2020-04-03 02:22:43+00:00,20200403,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
15782,25417,NCA203,KZ203,8478ab,JA18KZ,B748,KLAX,VHHH,2020-04-02 16:26:11+00:00,2020-04-03 16:36:52+00:00,20200403,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
15793,25431,ANZ23,NZ23,c8273f,ZK-NZN,B789,CYVR,NZAA,2020-04-02 16:28:03+00:00,2020-04-03 06:16:40+00:00,20200403,Vancouver International Airport,49.193901061999995,-123.183998108,14.0,,CA,CA-BC,Vancouver,CYVR,YVR,,Auckland International Airport,-37.0080986023,174.79200744599999,23.0,OC,NZ,NZ-AUK,Auckland,NZAA,AKL,
15869,25542,KAL273,KE273,71c226,HL8226,B77L,KMIA,SBKP,2020-04-02 16:38:38+00:00,2020-04-03 00:09:53+00:00,20200403,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA,Viracopos International Airport,-23.0074005127,-47.1344985962,2170.0,SA,BR,BR-SP,Campinas,SBKP,VCP,
15919,25612,GEC8174,LH8174,3c70c5,D-ALFE,B77L,EDDF,KATL,2020-04-02 16:44:55+00:00,2020-04-03 01:57:58+00:00,20200403,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
15971,25694,CKK206,CK206,78071b,B-2082,B77L,EHAM,KHHR,2020-04-02 16:53:24+00:00,2020-04-03 17:11:23+00:00,20200403,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,66.0,,US,US-CA,Hawthorne,KHHR,HHR,HHR
15998,25726,CKS259,K4259,aa70b1,N772CK,,KLAX,YSSY,2020-04-02 16:57:12+00:00,2020-04-03 08:00:57+00:00,20200403,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
16054,25801,ETD901,EY901,896356,A6-DDB,B77L,EDDF,KORD,2020-04-02 17:05:53+00:00,2020-04-03 01:47:22+00:00,20200403,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
16118,25899,AAL600,AA600,accb22,N923US,A321,TJIG,KSEA,2020-04-02 17:15:08+00:00,2020-04-03 03:47:57+00:00,20200403,Fernando Luis Ribas Dominicci Airport,18.45680046081543,-66.09809875488281,10.0,,PR,PR-U-A,San Juan,TJIG,SIG,SIG,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA
16123,25905,CPA219,CX219,780aaa,B-LRF,A359,VHHH,EGCC,2020-04-02 17:15:39+00:00,2020-04-03 05:32:27+00:00,20200403,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Manchester Airport,53.35369873046875,-2.2749500274658203,257.0,EU,GB,GB-ENG,Manchester,EGCC,MAN,
16135,25926,CKS248,K4248,a9f67d,N741CK,B744,EDDP,KCVG,2020-04-02 17:18:15+00:00,2020-04-03 02:01:16+00:00,20200403,Leipzig/Halle Airport,51.423889,12.236388999999999,465.0,EU,DE,DE-SN,Leipzig,EDDP,LEJ,,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG
16151,25950,UPS104,5X104,a3ea54,N351UP,B763,PANC,RJBB,2020-04-02 17:20:54+00:00,2020-04-03 01:38:29+00:00,20200403,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,
16185,25995,GEC8385,LH8385,3c70c1,D-ALFA,B77L,RKSI,EDDF,2020-04-02 17:25:35+00:00,2020-04-03 04:45:24+00:00,20200403,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
16208,26035,SIA346,SQ346,76ceee,9V-SWN,B77W,WSSS,LSZH,2020-04-02 17:29:33+00:00,2020-04-03 06:14:24+00:00,20200403,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,Z眉rich Airport,47.464698999999996,8.54917,1416.0,EU,CH,CH-ZH,Zurich,LSZH,ZRH,
16221,26056,ABW449,RU449,4249ea,VQ-BLQ,B748,UUEE,WSSS,2020-04-02 17:31:23+00:00,2020-04-03 03:07:13+00:00,20200403,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,
16230,26070,KLM875,KL875,4851b0,PH-BHE,B789,EHAM,VTBS,2020-04-02 17:32:43+00:00,2020-04-03 03:57:58+00:00,20200403,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,
16246,5372,AFL1481,SU1481,42442d,VQ-BHQ,B738,UUEE,UUEE,2020-04-02 17:34:28+00:00,2020-04-03 03:46:58+00:00,20200403,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,
16274,26140,SWA1655,WN1655,abd559,N8613K,B738,KBWI,KMDW,2020-04-02 17:38:35+00:00,2020-04-03 01:48:24+00:00,20200403,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146.0,,US,US-MD,Baltimore,KBWI,BWI,BWI,Chicago Midway International Airport,41.785999,-87.752403,620.0,,US,US-IL,Chicago,KMDW,MDW,MDW
16327,26227,SIA325,SQ325,76ceeb,9V-SWK,B77W,EDDF,WSSS,2020-04-02 17:47:37+00:00,2020-04-03 05:35:40+00:00,20200403,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,
16331,26234,QTR815,QR815,06a1be,A7-BEH,B77W,VHHH,OTHH,2020-04-02 17:48:18+00:00,2020-04-03 02:50:41+00:00,20200403,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
16353,13618,ANA212,NH212,8695c6,JA798A,B77W,EGLL,RJTK,2020-04-02 17:51:51+00:00,2020-04-03 04:38:08+00:00,20200403,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Kisarazu Airport,35.39830017089844,139.91000366210938,10.0,AS,JP,JP-12,,RJTK,,
16413,26368,CKS823,K4823,a98edc,N715CK,,PANC,KJFK,2020-04-02 18:00:14+00:00,2020-04-03 00:32:14+00:00,20200403,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
16423,8499,KAL9906,KE9906,71ba05,HL7205,B77W,EDDF,RKSI,2020-04-02 18:01:56+00:00,2020-04-03 03:50:39+00:00,20200403,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
16455,26427,DAL1781,DL1781,a3b3df,N338DN,,KATL,KATL,2020-04-02 18:05:33+00:00,2020-04-03 02:23:06+00:00,20200403,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
16460,26434,CPA3298,CX3298,780a3e,B-LJI,B748,PANC,KJFK,2020-04-02 18:06:19+00:00,2020-04-03 00:36:27+00:00,20200403,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
16485,26478,UAE9842,EK9842,89616f,A6-EFI,B77L,OMDB,VHHH,2020-04-02 18:11:44+00:00,2020-04-03 00:31:39+00:00,20200403,Dubai International Airport,25.252799987800003,55.3643989563,62.0,AS,AE,AE-DU,Dubai,OMDB,DXB,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
16492,13292,AAR221,OZ221,71bf71,HL7771,A359,KJFK,RKSI,2020-04-02 18:12:52+00:00,2020-04-03 07:27:16+00:00,20200403,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
16512,26514,UPS64,5X64,a806d8,N616UP,B748,PANC,RKSI,2020-04-02 18:15:58+00:00,2020-04-03 03:02:56+00:00,20200403,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
16541,26554,AAR794,OZ794,71bc17,HL7417,B744,EDDF,RKSI,2020-04-02 18:20:29+00:00,2020-04-03 04:00:28+00:00,20200403,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
16589,26623,PAC947,PO947,abc5b8,N858GT,B748,PANC,VHHH,2020-04-02 18:25:57+00:00,2020-04-03 04:43:20+00:00,20200403,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
