,Col0,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
56677,90902,ABW453,RU453,424564,VQ-BRJ,B748,WSSS,EHAM,2020-04-08 00:36:52+00:00,2020-04-09 03:33:58+00:00,20200409,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
56991,91489,CSN495,CZ495,7800eb,B-2010,B77L,KORD,EHAM,2020-04-08 01:35:29+00:00,2020-04-09 07:46:11+00:00,20200409,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
57860,93169,UAE363,EK363,8963db,A6-EPL,B77W,OMDB,OMDB,2020-04-08 06:06:14+00:00,2020-04-09 00:23:56+00:00,20200409,Dubai International Airport,25.252799987800003,55.3643989563,62.0,AS,AE,AE-DU,Dubai,OMDB,DXB,,Dubai International Airport,25.252799987800003,55.3643989563,62.0,AS,AE,AE-DU,Dubai,OMDB,DXB,
57898,93258,CSN463,CZ463,7805aa,B-2075,B77L,KLAX,EDDF,2020-04-08 06:29:39+00:00,2020-04-09 11:20:24+00:00,20200409,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
57934,93351,CSN452,CZ452,780da9,B-2027,B77L,EHAM,KLAX,2020-04-08 06:57:26+00:00,2020-04-09 09:28:52+00:00,20200409,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
57944,93370,ETH8501,ET8501,040066,ET-APY,B77W,KIAD,FARA,2020-04-08 07:03:06+00:00,2020-04-09 12:19:59+00:00,20200409,Washington Dulles International Airport,38.94449997,-77.45580292,312.0,,US,US-DC,Washington,KIAD,IAD,IAD,Petit Airport,-26.084596345100003,28.390386581399998,5460.0,AF,ZA,ZA-GT,Daveyton,FARA,,
57961,18142,SIA37,SQ37,76cd41,9V-SJA,A359,KLAX,WSAP,2020-04-08 07:13:03+00:00,2020-04-09 00:26:29+00:00,20200409,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Paya Lebar Air Base,1.360419988632202,103.91000366210938,65.0,AS,SG,SG-04,,WSAP,QPG,
58081,93660,UPS32,5X32,a76a3a,N577UP,B744,KSDF,YSSY,2020-04-08 08:09:41+00:00,2020-04-09 05:02:51+00:00,20200409,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
58149,93808,QFA129,QF129,7c531f,VH-QPD,A333,YSSY,YSSY,2020-04-08 08:35:27+00:00,2020-04-09 21:19:53+00:00,20200409,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
58383,94350,CAO1033,CA1033,780d8f,B-2094,B77L,KLAX,EHAM,2020-04-08 09:56:40+00:00,2020-04-09 14:08:27+00:00,20200409,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
