,Col0,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
91402,148152,AFL1743,SU1743,4249fd,VQ-BQX,A333,UUEE,UUEE,2020-04-13 14:06:54+00:00,2020-04-14 09:23:20+00:00,20200414,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,
91452,148226,CLX7211,CV7211,4d010c,LX-WCV,B744,VHHH,LHBP,2020-04-13 14:15:55+00:00,2020-04-14 03:10:29+00:00,20200414,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Budapest Liszt Ferenc International Airport,47.429759999999995,19.261093,495.0,EU,HU,HU-PE,Budapest,LHBP,BUD,
91608,148450,KAL9210,KE9210,71c045,HL8045,B77L,KLAX,RKSI,2020-04-13 14:40:16+00:00,2020-04-14 02:43:29+00:00,20200414,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
91657,148527,AAR284,OZ284,71bc15,HL7415,B744,RKSI,KLAX,2020-04-13 14:53:24+00:00,2020-04-14 01:42:25+00:00,20200414,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
91671,15955,AAR204,OZ204,71c381,HL8381,A359,RKSI,KLAX,2020-04-13 14:55:55+00:00,2020-04-14 01:45:12+00:00,20200414,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
91700,148581,CKS259,K4259,aa781f,N774CK,,KLAX,YSSY,2020-04-13 15:00:58+00:00,2020-04-14 04:58:41+00:00,20200414,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
91779,148692,TPA4142,QT4142,a3973f,N330QT,A332,SKBO,LEMD,2020-04-13 15:13:29+00:00,2020-04-14 02:28:29+00:00,20200414,El Dorado International Airport,4.70159,-74.1469,8361.0,SA,CO,CO-CUN,Bogota,SKBO,BOG,BOG,Adolfo Su谩rez Madrid鈥揃arajas Airport,40.471926,-3.56264,1998.0,EU,ES,ES-M,Madrid,LEMD,MAD,
91795,148715,VIR206,VS206,406ecd,G-VMAP,B789,EGLL,VHHH,2020-04-13 15:16:21+00:00,2020-04-14 02:07:20+00:00,20200414,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
91807,148728,CPA2099,CX2099,780231,B-LJA,B748,PANC,VHHH,2020-04-13 15:18:04+00:00,2020-04-14 02:04:29+00:00,20200414,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
91817,148740,AFR6904,AF6904,3965a1,F-GZNB,B77W,LFPG,KATL,2020-04-13 15:19:03+00:00,2020-04-14 00:29:57+00:00,20200414,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
91848,104,MAS2,MH2,75044a,9M-MAC,A359,WMKK,EGLL,2020-04-13 15:24:11+00:00,2020-04-14 04:39:29+00:00,20200414,Kuala Lumpur International Airport,2.7455799579619997,101.70999908446998,69.0,AS,MY,MY-14,Kuala Lumpur,WMKK,KUL,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
91879,148825,KLM868,KL868,485345,PH-BHM,B789,RJBB,EHAM,2020-04-13 15:29:43+00:00,2020-04-14 03:08:20+00:00,20200414,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
91900,148854,KAL8536,KE8536,71c076,HL8076,B77L,EDDF,RKSI,2020-04-13 15:32:06+00:00,2020-04-14 01:37:29+00:00,20200414,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
91953,148930,LCO1408,UC1408,a6c7b2,N536LA,,SAEZ,KMIA,2020-04-13 15:39:37+00:00,2020-04-14 00:36:48+00:00,20200414,Ministro Pistarini International Airport,-34.8222,-58.5358,67.0,SA,AR,AR-B,Buenos Aires,SAEZ,EZE,EZE,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA
91954,11549,KLM876,KL876,485789,PH-BHO,B789,VTBS,EHAM,2020-04-13 15:39:48+00:00,2020-04-14 03:14:05+00:00,20200414,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
92067,149096,JAL11,JL11,86e4da,JA868J,B789,KDFW,RJTT,2020-04-13 15:57:25+00:00,2020-04-14 04:43:46+00:00,20200414,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
92126,149171,VIR207,VS207,406e11,G-VOWS,B789,VHHH,EGLL,2020-04-13 16:04:52+00:00,2020-04-14 04:24:46+00:00,20200414,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
92174,149239,SWQ3552,WQ3552,aaeeb4,N803TJ,B734,KSAT,80TX,2020-04-13 16:12:18+00:00,2020-04-14 02:03:51+00:00,20200414,San Antonio International Airport,29.533700942993164,-98.46980285644531,809.0,,US,US-TX,San Antonio,KSAT,SAT,SAT,Resaca Airstrip,25.926700592041016,-97.40859985351562,20.0,,US,US-TX,Brownsville,80TX,,80TX
92175,149240,LTG8442,M38442,e490c8,PR-ACO,B763,SBKP,KMIA,2020-04-13 16:12:19+00:00,2020-04-14 00:18:29+00:00,20200414,Viracopos International Airport,-23.0074005127,-47.1344985962,2170.0,SA,BR,BR-SP,Campinas,SBKP,VCP,,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA
92185,149255,QTR8634,QR8634,06a1e8,A7-BFK,B77L,OTHH,VHHH,2020-04-13 16:14:25+00:00,2020-04-14 01:37:58+00:00,20200414,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
92202,149287,AFL1711,SU1711,4243de,VQ-BUB,B77W,UUEE,UUEE,2020-04-13 16:18:22+00:00,2020-04-14 08:51:50+00:00,20200414,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,
92207,1314,QTR8421,QR8421,06a1ed,A7-BFP,B77L,VHHH,OTHH,2020-04-13 16:19:12+00:00,2020-04-14 01:05:47+00:00,20200414,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
92212,11999,THY6436,TK6436,4bb14d,TC-LJM,B77L,KIAH,LTBA,2020-04-13 16:19:52+00:00,2020-04-14 02:52:29+00:00,20200414,George Bush Intercontinental Houston Airport,29.98439979553223,-95.34140014648438,97.0,,US,US-TX,Houston,KIAH,IAH,IAH,Atat眉rk International Airport,40.976898,28.8146,163.0,AS,TR,TR-34,Istanbul,LTBA,ISL,
92223,149313,QTR859,QR859,06a070,A7-BAF,B77W,RKSI,OTHH,2020-04-13 16:22:16+00:00,2020-04-14 02:35:29+00:00,20200414,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
92226,149319,DAL1239,DL1239,a37616,N322DN,A321,KDTW,KATL,2020-04-13 16:22:52+00:00,2020-04-14 00:11:29+00:00,20200414,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,645.0,,US,US-MI,Detroit,KDTW,DTW,DTW,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
92299,149430,GEC8188,LH8188,3c7064,D-ALCD,MD11,EDDF,KORD,2020-04-13 16:36:22+00:00,2020-04-14 01:28:50+00:00,20200414,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
92313,149457,UPS104,5X104,a3866a,N326UP,B763,PANC,RJBB,2020-04-13 16:39:51+00:00,2020-04-14 00:27:21+00:00,20200414,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,
92329,149480,CAL5137,CI5137,899112,B-18707,B744,KLAX,RCTP,2020-04-13 16:42:47+00:00,2020-04-14 06:12:10+00:00,20200414,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Taiwan Taoyuan International Airport,25.0777,121.233002,106.0,AS,TW,TW-TAO,Taipei,RCTP,TPE,
92372,149539,CPA888,CX888,780a9b,B-LRA,A359,VHHH,CYVR,2020-04-13 16:51:08+00:00,2020-04-14 03:54:40+00:00,20200414,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Vancouver International Airport,49.193901061999995,-123.183998108,14.0,,CA,CA-BC,Vancouver,CYVR,YVR,
92455,149662,FDX9796,FX9796,a7b433,N596FE,MD11,PANC,RJBB,2020-04-13 17:06:38+00:00,2020-04-14 00:47:44+00:00,20200414,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,
92476,149694,FDX24,FX24,abda7d,N863FD,B77L,RJBB,05IN,2020-04-13 17:11:48+00:00,2020-04-14 05:01:25+00:00,20200414,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,,Cooper Airport,39.641998291015625,-86.50420379638672,860.0,,US,US-IN,Belleville,05IN,,05IN
92540,149795,JAL9,JL9,868012,JA736J,B77W,KORD,RJTT,2020-04-13 17:25:53+00:00,2020-04-14 05:49:10+00:00,20200414,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
92581,149849,FDX19,FX19,abb2fe,N853FD,B77L,PANC,RJBB,2020-04-13 17:32:09+00:00,2020-04-14 01:19:29+00:00,20200414,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,
92606,149893,QFA7532,QF7532,7c1505,VH-EFR,B763,VHHH,YSSY,2020-04-13 17:36:03+00:00,2020-04-14 02:29:58+00:00,20200414,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
92618,149913,QTR8892,QR8892,06a081,A7-BFC,B77L,WSSS,YMML,2020-04-13 17:38:33+00:00,2020-04-14 00:48:10+00:00,20200414,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,Melbourne International Airport,-37.673302,144.843002,434.0,OC,AU,AU-VIC,Melbourne,YMML,MEL,
92626,17328,QTR815,QR815,06a2b6,A7-BER,B77W,VHHH,OTHH,2020-04-13 17:40:05+00:00,2020-04-14 02:28:27+00:00,20200414,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
92710,150051,LAN1133,LA1133,e80459,CC-BGM,B789,KMIA,SBKP,2020-04-13 17:53:48+00:00,2020-04-14 01:05:36+00:00,20200414,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA,Viracopos International Airport,-23.0074005127,-47.1344985962,2170.0,SA,BR,BR-SP,Campinas,SBKP,VCP,
92737,150085,UAL2769,UA2769,a1cb0f,N2142U,B77W,KORD,VHHH,2020-04-13 17:56:43+00:00,2020-04-14 09:50:12+00:00,20200414,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
92742,150091,SIA325,SQ325,76cee5,9V-SWE,B77W,EDDF,WSAP,2020-04-13 17:57:15+00:00,2020-04-14 05:42:07+00:00,20200414,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Paya Lebar Air Base,1.360419988632202,103.91000366210938,65.0,AS,SG,SG-04,,WSAP,QPG,
92762,150130,DAL1781,DL1781,a3e525,N350DN,,KATL,KATL,2020-04-13 18:02:47+00:00,2020-04-14 02:03:57+00:00,20200414,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
92803,150190,KLM792,KL792,4851f7,PH-BVU,B77W,SBGR,EHAM,2020-04-13 18:09:48+00:00,2020-04-14 04:51:35+00:00,20200414,Guarulhos - Governador Andr茅 Franco Montoro International Airport,-23.435556411743164,-46.47305679321289,2459.0,SA,BR,BR-SP,S茫o Paulo,SBGR,GRU,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
92839,150240,CKK206,CK206,780630,B-2079,B77L,EHAM,RJBB,2020-04-13 18:14:52+00:00,2020-04-14 13:06:50+00:00,20200414,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,
92842,150244,DAL159,DL159,a65800,N508DN,,KDTW,RKSI,2020-04-13 18:15:48+00:00,2020-04-14 07:41:59+00:00,20200414,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,645.0,,US,US-MI,Detroit,KDTW,DTW,DTW,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
92862,150271,JAL44,JL44,86e4b8,JA867J,B789,EGLL,RJTT,2020-04-13 18:19:16+00:00,2020-04-14 05:31:22+00:00,20200414,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
92967,150417,SIA7343,SQ7343,76cccd,9V-SFM,B744,OMSJ,WSSS,2020-04-13 18:36:39+00:00,2020-04-14 01:01:15+00:00,20200414,Sharjah International Airport,25.32859992980957,55.5172004699707,111.0,AS,AE,AE-SH,Sharjah,OMSJ,SHJ,,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,
93019,150489,KAL8535,KE8535,71c226,HL8226,B77L,RKSI,LOWW,2020-04-13 18:45:34+00:00,2020-04-14 05:17:23+00:00,20200414,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Vienna International Airport,48.110298156738004,16.569700241089002,600.0,EU,AT,AT-9,Vienna,LOWW,VIE,
93029,150504,DAL167,DL167,a4bbde,N404DX,,KBFI,RJTT,2020-04-13 18:47:29+00:00,2020-04-14 04:21:41+00:00,20200414,Boeing Field King County International Airport,47.52999877929688,-122.302001953125,21.0,,US,US-WA,Seattle,KBFI,BFI,BFI,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
93030,150505,CKS918,K4918,a97c49,N710CK,,KEWR,PANC,2020-04-13 18:47:41+00:00,2020-04-14 01:31:55+00:00,20200414,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
93040,150518,AFR6902,AF6902,394a08,F-GSQI,B77W,LFPG,KORD,2020-04-13 18:49:33+00:00,2020-04-14 03:30:56+00:00,20200414,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
93051,150537,GEC8160,LH8160,3c7061,D-ALCA,MD11,EDDF,KJFK,2020-04-13 18:51:23+00:00,2020-04-14 02:40:53+00:00,20200414,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
93058,150548,DAL197,DL197,a4b470,N402DX,,KSEA,RKSI,2020-04-13 18:52:56+00:00,2020-04-14 05:42:20+00:00,20200414,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
93063,150557,JAL1,JL1,867fac,JA733J,B77W,KSFO,RJTT,2020-04-13 18:54:17+00:00,2020-04-14 04:58:18+00:00,20200414,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
93076,18701,KZR903,KC903,4850c7,P4-KDE,A21N,EHAM,EHAM,2020-04-13 18:57:17+00:00,2020-04-14 06:06:51+00:00,20200414,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
93091,5853,BAW209,BA209,406890,G-ZBJC,B788,EGLL,KMIA,2020-04-13 18:59:45+00:00,2020-04-14 03:39:07+00:00,20200414,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA
93142,150672,UPS2966,5X2966,a77b6f,N581UP,B744,KSDF,RKSI,2020-04-13 19:09:10+00:00,2020-04-14 16:06:25+00:00,20200414,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
93149,13582,AAL2604,AA2604,a1314e,N176UW,A321,KAKH,KLAX,2020-04-13 19:10:42+00:00,2020-04-14 00:26:16+00:00,20200414,Gastonia Municipal Airport,35.202597999999995,-81.149902,798.0,,US,US-NC,Gastonia,KAKH,,AKH,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
93155,150690,ASA9421,AS9421,a25b3f,N251AK,B739,KGSO,KSEA,2020-04-13 19:11:05+00:00,2020-04-14 00:16:23+00:00,20200414,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,925.0,,US,US-NC,Greensboro,KGSO,GSO,GSO,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA
