,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
611804,DAL592,DL592,a9bf4b,N727TW,B752,KSFO,KJFK,2020-03-26 20:23:18+00:00,2020-03-27 00:45:19+00:00,20200327,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
611810,SKW5780,,a09e47,N139SY,E75L,KMSN,KSFO,2020-03-26 20:24:13+00:00,2020-03-27 01:09:52+00:00,20200327,Dane County Regional Truax Field,43.13990020751953,-89.3375015258789,887.0,,US,US-WI,Madison,KMSN,MSN,MSN,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO
611812,CPA256,CX256,780a62,B-KQN,B77W,EGLL,VHHH,2020-03-26 20:24:18+00:00,2020-03-27 07:20:49+00:00,20200327,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
611831,UPS5520,5X5520,a4281d,N367UP,,KSDF,KBFI,2020-03-26 20:25:52+00:00,2020-03-27 00:43:47+00:00,20200327,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF,Boeing Field King County International Airport,47.52999877929688,-122.302001953125,21.0,,US,US-WA,Seattle,KBFI,BFI,BFI
611834,AAL1956,AA1956,a1515b,N184US,A321,KSFO,KCLT,2020-03-26 20:26:16+00:00,2020-03-27 00:32:20+00:00,20200327,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,748.0,,US,US-NC,Charlotte,KCLT,CLT,CLT
611835,UAE9980,EK9980,896170,A6-EFJ,B77L,LEMD,OMDW,2020-03-26 20:26:19+00:00,2020-03-27 02:46:08+00:00,20200327,Adolfo Su谩rez Madrid鈥揃arajas Airport,40.471926,-3.56264,1998.0,EU,ES,ES-M,Madrid,LEMD,MAD,,Al Maktoum International Airport,24.896356,55.161389,114.0,AS,AE,AE-DU,Jebel Ali,OMDW,DWC,
611841,SWA389,,a5958c,N459WN,B737,KHOU,KBWI,2020-03-26 20:26:59+00:00,2020-03-27 00:31:16+00:00,20200327,William P Hobby Airport,29.64539909,-95.27890015,46.0,,US,US-TX,Houston,KHOU,HOU,HOU,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146.0,,US,US-MD,Baltimore,KBWI,BWI,BWI
611844,UAL2253,,a56dcf,N449UA,A320,KLGA,KDEN,2020-03-26 20:27:04+00:00,2020-03-27 00:46:14+00:00,20200327,La Guardia Airport,40.77719879,-73.87259674,21.0,,US,US-NY,New York,KLGA,LGA,LGA,Denver International Airport,39.861698150635,-104.672996521,5431.0,,US,US-CO,Denver,KDEN,DEN,DEN
611846,ASA141,AS141,a7a4e6,N592AS,B738,KFLL,KSEA,2020-03-26 20:27:10+00:00,2020-03-27 02:42:09+00:00,20200327,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,9.0,,US,US-FL,Fort Lauderdale,KFLL,FLL,FLL,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA
611850,AAL2305,AA2305,a009a4,N101NN,A321,KJFK,KSFO,2020-03-26 20:27:17+00:00,2020-03-27 03:07:57+00:00,20200327,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO
611856,DAL832,DL832,a8df06,N6707A,B752,KDCA,KU42,2020-03-26 20:28:13+00:00,2020-03-27 01:16:42+00:00,20200327,Ronald Reagan Washington National Airport,38.8521,-77.037697,15.0,,US,US-DC,Washington,KDCA,DCA,DCA,South Valley Regional Airport,40.61949921,-111.99299620000001,4607.0,,US,US-UT,Salt Lake City,U42,,U42
611868,AAL1587,AA1587,ab1d28,N815NN,B738,KJFK,KPHX,2020-03-26 20:29:20+00:00,2020-03-27 02:04:57+00:00,20200327,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
611881,BAW9602,,4007f6,G-YMMK,B772,KSFO,EGLL,2020-03-26 20:31:46+00:00,2020-03-27 06:11:41+00:00,20200327,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
611884,SWA1132,WN1132,abe056,N8642E,B738,KLGA,KFTG,2020-03-26 20:31:54+00:00,2020-03-27 01:12:58+00:00,20200327,La Guardia Airport,40.77719879,-73.87259674,21.0,,US,US-NY,New York,KLGA,LGA,LGA,Colorado Air and Space Port,39.784194,-104.537639,5512.0,,US,US-CO,Denver,,,CFO
611889,ASA33,AS33,a688ff,N520AS,B738,KBOS,KVUO,2020-03-26 20:32:14+00:00,2020-03-27 02:31:22+00:00,20200327,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,20.0,,US,US-MA,Boston,KBOS,BOS,BOS,Pearson Field,45.620499,-122.655998,25.0,,US,US-WA,Vancouver,KVUO,,VUO
611890,BAW42,BA42,400690,G-CIVO,B744,FACT,EGLL,2020-03-26 20:32:16+00:00,2020-03-27 07:28:02+00:00,20200327,Cape Town International Airport,-33.9648017883,18.6016998291,151.0,AF,ZA,ZA-WC,Cape Town,FACT,CPT,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
611895,UPS2876,5X2876,a42bd4,N368UP,,KSDF,KPHX,2020-03-26 20:32:37+00:00,2020-03-27 00:04:58+00:00,20200327,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
611902,UAL2282,UA2282,a94b6b,N69840,B739,KSAN,KIAD,2020-03-26 20:33:23+00:00,2020-03-27 00:26:07+00:00,20200327,San Diego International Airport,32.7336006165,-117.190002441,17.0,,US,US-CA,San Diego,KSAN,SAN,SAN,Washington Dulles International Airport,38.94449997,-77.45580292,312.0,,US,US-DC,Washington,KIAD,IAD,IAD
611909,UPS2844,5X2844,a35b34,N315UP,B763,KSDF,KU42,2020-03-26 20:34:22+00:00,2020-03-27 00:00:12+00:00,20200327,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF,South Valley Regional Airport,40.61949921,-111.99299620000001,4607.0,,US,US-UT,Salt Lake City,U42,,U42
611912,JAL67,JL67,86dcc4,JA841J,B788,KSEA,RJOO,2020-03-26 20:34:37+00:00,2020-03-27 10:29:14+00:00,20200327,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,Osaka International Airport,34.785499572753906,135.43800354003906,50.0,AS,JP,JP-27,Osaka,RJOO,ITM,
611924,UPS2636,5X2636,a34291,N309UP,B763,KSDF,KSAN,2020-03-26 20:35:55+00:00,2020-03-27 00:56:59+00:00,20200327,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF,San Diego International Airport,32.7336006165,-117.190002441,17.0,,US,US-CA,San Diego,KSAN,SAN,SAN
611944,ASA1024,AS1024,a5a888,N464AS,B739,KSFO,KJFK,2020-03-26 20:37:33+00:00,2020-03-27 00:55:23+00:00,20200327,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
611954,ALK504,UL504,770590,4R-ALP,A333,EGLL,VCBI,2020-03-26 20:38:47+00:00,2020-03-27 06:54:50+00:00,20200327,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Bandaranaike International Colombo Airport,7.180759906768799,79.88410186767578,30.0,AS,LK,LK-1,Colombo,VCBI,CMB,
611965,ACA308,AC308,c051e4,C-GFAH,A333,CYVR,CYUL,2020-03-26 20:40:07+00:00,2020-03-27 00:42:50+00:00,20200327,Vancouver International Airport,49.193901061999995,-123.183998108,14.0,,CA,CA-BC,Vancouver,CYVR,YVR,,Montreal / Pierre Elliott Trudeau International Airport,45.4706001282,-73.7407989502,118.0,,CA,CA-QC,Montr茅al,CYUL,YUL,YUL
611967,SWA2110,WN2110,aa963e,N781WN,B737,KBWI,KDEN,2020-03-26 20:40:20+00:00,2020-03-27 00:45:12+00:00,20200327,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146.0,,US,US-MD,Baltimore,KBWI,BWI,BWI,Denver International Airport,39.861698150635,-104.672996521,5431.0,,US,US-CO,Denver,KDEN,DEN,DEN
611972,THA933,TG933,885108,HS-THH,A359,LFPG,VTBS,2020-03-26 20:40:50+00:00,2020-03-27 07:20:17+00:00,20200327,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,
611977,LOF4770,AX4770,ab96dc,N846HK,E145,KDEN,KORD,2020-03-26 20:41:10+00:00,2020-03-27 00:12:58+00:00,20200327,Denver International Airport,39.861698150635,-104.672996521,5431.0,,US,US-CO,Denver,KDEN,DEN,DEN,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
611978,CPA3273,CX3273,780a1c,B-LJD,B748,KIAH,PANC,2020-03-26 20:41:12+00:00,2020-03-27 03:24:44+00:00,20200327,George Bush Intercontinental Houston Airport,29.98439979553223,-95.34140014648438,97.0,,US,US-TX,Houston,KIAH,IAH,IAH,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
611980,CLX8564,CV8564,4d0112,LX-VCI,B748,OMDW,VHHH,2020-03-26 20:41:34+00:00,2020-03-27 02:55:24+00:00,20200327,Al Maktoum International Airport,24.896356,55.161389,114.0,AS,AE,AE-DU,Jebel Ali,OMDW,DWC,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
611983,UAL479,UA479,a0a522,N14001,,KLAX,KEWR,2020-03-26 20:42:22+00:00,2020-03-27 00:28:46+00:00,20200327,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR
611989,BAW9601,,406b0a,G-STBK,B77W,KSFO,EGLL,2020-03-26 20:43:08+00:00,2020-03-27 06:15:59+00:00,20200327,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
611992,JBU89,B689,ace063,N929JB,A321,KJFK,KSAN,2020-03-26 20:43:42+00:00,2020-03-27 02:55:12+00:00,20200327,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,San Diego International Airport,32.7336006165,-117.190002441,17.0,,US,US-CA,San Diego,KSAN,SAN,SAN
611999,QXE2356,QX2356,a8758b,N644QX,,KSEA,KDAL,2020-03-26 20:44:06+00:00,2020-03-27 00:18:28+00:00,20200327,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,Dallas Love Field,32.847099,-96.851799,487.0,,US,US-TX,Dallas,KDAL,DAL,DAL
612007,DAL2624,DL2624,a700ac,N550NW,B752,KORL,KU42,2020-03-26 20:45:06+00:00,2020-03-27 01:14:38+00:00,20200327,Orlando Executive Airport,28.5455,-81.332901,113.0,,US,US-FL,Orlando,KORL,ORL,ORL,South Valley Regional Airport,40.61949921,-111.99299620000001,4607.0,,US,US-UT,Salt Lake City,U42,,U42
612009,GTI3731,5Y3731,a0c7b3,N1499A,,KPDX,84OH,2020-03-26 20:45:16+00:00,2020-03-27 00:09:22+00:00,20200327,Portland International Airport,45.58869934,-122.59799960000001,31.0,,US,US-OR,Portland,KPDX,PDX,PDX,Hanshell Flying Apple Airport,39.581199645996094,-83.6510009765625,1055.0,,US,US-OH,Octa,84OH,,84OH
612012,ASA2,AS2,acd650,N926VA,,KSEA,KDCA,2020-03-26 20:45:34+00:00,2020-03-27 00:43:23+00:00,20200327,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,Ronald Reagan Washington National Airport,38.8521,-77.037697,15.0,,US,US-DC,Washington,KDCA,DCA,DCA
612015,UPS2994,5X2994,a533ca,N434UP,B752,KSDF,KSFF,2020-03-26 20:46:06+00:00,2020-03-27 00:51:29+00:00,20200327,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF,Felts Field,47.682800292969,-117.32299804688,1953.0,,US,US-WA,Spokane,KSFF,SFF,SFF
612026,ACA118,AC118,c01aae,C-FKCR,A320,CYVR,CYYZ,2020-03-26 20:47:24+00:00,2020-03-27 00:42:54+00:00,20200327,Vancouver International Airport,49.193901061999995,-123.183998108,14.0,,CA,CA-BC,Vancouver,CYVR,YVR,,Lester B. Pearson International Airport,43.6772003174,-79.63059997559999,569.0,,CA,CA-ON,Toronto,CYYZ,YYZ,YYZ
612028,DAL2339,DL2339,a32368,N301DV,A321,KBOS,KMSP,2020-03-26 20:47:39+00:00,2020-03-27 00:05:46+00:00,20200327,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,20.0,,US,US-MA,Boston,KBOS,BOS,BOS,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.882,-93.221802,841.0,,US,US-MN,Minneapolis,KMSP,MSP,MSP
612029,UPS2964,5X2964,a2e615,N286UP,MD11,KSDF,KRIR,2020-03-26 20:47:55+00:00,2020-03-27 00:51:59+00:00,20200327,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF,Flabob Airport,33.989700317382805,-117.41100311279295,764.0,,US,US-CA,Riverside/Rubidoux/,KRIR,,RIR
612034,AFL1485,SU1485,4243fb,VQ-BWE,B738,UUEE,UUEE,2020-03-26 20:48:20+00:00,2020-03-27 07:30:29+00:00,20200327,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,
612047,AAL1740,AA1740,a0d72b,N153UW,A321,SC08,KSAN,2020-03-26 20:49:59+00:00,2020-03-27 01:51:15+00:00,20200327,Bethel-Lake Wylie Airport,35.050096999999994,-81.137299,670.0,,US,US-SC,York,,,,San Diego International Airport,32.7336006165,-117.190002441,17.0,,US,US-CA,San Diego,KSAN,SAN,SAN
612061,SWA557,WN557,abc0e4,N8566Z,,KMDW,KSAN,2020-03-26 20:50:56+00:00,2020-03-27 01:35:46+00:00,20200327,Chicago Midway International Airport,41.785999,-87.752403,620.0,,US,US-IL,Chicago,KMDW,MDW,MDW,San Diego International Airport,32.7336006165,-117.190002441,17.0,,US,US-CA,San Diego,KSAN,SAN,SAN
612073,ASA745,AS745,a5a11a,N462AS,B739,KATL,KSEA,2020-03-26 20:52:28+00:00,2020-03-27 02:04:17+00:00,20200327,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA
612076,SWA1574,,abe030,N8641B,B738,KBWI,KPHX,2020-03-26 20:52:45+00:00,2020-03-27 03:38:58+00:00,20200327,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146.0,,US,US-MD,Baltimore,KBWI,BWI,BWI,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
612079,AAL726,AA726,a2ef81,N289AY,A332,KPHL,KLAX,2020-03-26 20:52:57+00:00,2020-03-27 02:45:27+00:00,20200327,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
612094,ASA11,AS11,a5320b,N434AS,B739,KEWR,KSEA,2020-03-26 20:53:48+00:00,2020-03-27 03:07:19+00:00,20200327,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA
612108,DAL1889,DL1889,aa7fa1,N776DE,B738,KLAX,67KY,2020-03-26 20:55:04+00:00,2020-03-27 00:06:27+00:00,20200327,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Estes Airport,38.9833984375,-84.66609954833984,890.0,,US,US-KY,Florence,67KY,,67KY
612111,ASA97,AS97,a2b562,N274AK,B739,KSEA,PANC,2020-03-26 20:55:18+00:00,2020-03-27 00:17:18+00:00,20200327,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
612114,CKS204,,a4b151,N401KZ,B744,EHAM,KORD,2020-03-26 20:55:44+00:00,2020-03-27 05:59:29+00:00,20200327,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
612117,DAL2137,DL2137,ac9709,N910DU,,KATL,KLAX,2020-03-26 20:56:13+00:00,2020-03-27 01:38:12+00:00,20200327,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
612125,UPS2686,5X2686,a4b5df,N402UP,B752,KRFD,KPHX,2020-03-26 20:57:14+00:00,2020-03-27 00:44:24+00:00,20200327,Chicago Rockford International Airport,42.19540023803711,-89.09719848632812,742.0,,US,US-IL,Chicago/Rockford,KRFD,RFD,RFD,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
612127,DAL2154,DL2154,ac9abc,N911DQ,,KRDU,KU42,2020-03-26 20:57:38+00:00,2020-03-27 01:29:52+00:00,20200327,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,435.0,,US,US-NC,Raleigh/Durham,KRDU,RDU,RDU,South Valley Regional Airport,40.61949921,-111.99299620000001,4607.0,,US,US-UT,Salt Lake City,U42,,U42
612129,SKW5962,OO5962,a10d56,N167SY,E75L,KMSN,KLAX,2020-03-26 20:57:57+00:00,2020-03-27 01:52:25+00:00,20200327,Dane County Regional Truax Field,43.13990020751953,-89.3375015258789,887.0,,US,US-WI,Madison,KMSN,MSN,MSN,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
612132,AAL2755,AA2755,aca3a3,N913US,A321,KSEA,KDFW,2020-03-26 20:58:07+00:00,2020-03-27 00:17:42+00:00,20200327,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
612136,AAL549,AA549,ab975c,N846NN,B738,KPHX,KMCF,2020-03-26 20:58:27+00:00,2020-03-27 00:15:01+00:00,20200327,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX,Mac Dill Air Force Base,27.84930038,-82.52120209,14.0,,US,US-FL,Tampa,KMCF,MCF,MCF
612148,AAL2088,AA2088,ab4383,N825AW,A319,KCVG,KPHX,2020-03-26 20:59:21+00:00,2020-03-27 01:10:33+00:00,20200327,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
612150,DAL2076,DL2076,a3b796,N339DN,,KATL,KDEN,2020-03-26 20:59:22+00:00,2020-03-27 03:30:03+00:00,20200327,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,Denver International Airport,39.861698150635,-104.672996521,5431.0,,US,US-CO,Denver,KDEN,DEN,DEN
612153,AAL2102,AA2102,ab4ea8,N828AW,A319,KCMH,KHHR,2020-03-26 20:59:50+00:00,2020-03-27 02:09:28+00:00,20200327,John Glenn Columbus International Airport,39.998001,-82.891899,815.0,,US,US-OH,Columbus,KCMH,CMH,CMH,Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,66.0,,US,US-CA,Hawthorne,KHHR,HHR,HHR
612154,AAL2642,,a3c60d,N342PM,B738,KSNA,KORD,2020-03-26 20:59:57+00:00,2020-03-27 00:09:20+00:00,20200327,John Wayne Airport-Orange County Airport,33.67570114,-117.86799620000001,56.0,,US,US-CA,Santa Ana,KSNA,SNA,SNA,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
612157,SBI2548,S72548,424571,VQ-BQK,A321,UUDD,UUDD,2020-03-26 21:00:07+00:00,2020-03-27 07:17:58+00:00,20200327,Domodedovo International Airport,55.40879821777344,37.90629959106445,588.0,EU,RU,RU-MOS,Moscow,UUDD,DME,,Domodedovo International Airport,55.40879821777344,37.90629959106445,588.0,EU,RU,RU-MOS,Moscow,UUDD,DME,
612159,DAL2627,DL2627,a45ba2,N380DN,,KATL,KSAN,2020-03-26 21:00:45+00:00,2020-03-27 01:41:20+00:00,20200327,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,San Diego International Airport,32.7336006165,-117.190002441,17.0,,US,US-CA,San Diego,KSAN,SAN,SAN
612162,DAL927,DL927,a3fffc,N357NB,A319,KLGA,KMSP,2020-03-26 21:00:56+00:00,2020-03-27 00:02:06+00:00,20200327,La Guardia Airport,40.77719879,-73.87259674,21.0,,US,US-NY,New York,KLGA,LGA,LGA,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.882,-93.221802,841.0,,US,US-MN,Minneapolis,KMSP,MSP,MSP
612169,UPS12,5X12,a7f7fc,N612UP,B748,EDDK,VHHH,2020-03-26 21:01:42+00:00,2020-03-27 07:56:19+00:00,20200327,Cologne Bonn Airport,50.865898132299996,7.1427397728,302.0,EU,DE,DE-NW,Cologne,EDDK,CGN,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
612171,VOI943,Y4943,0d07a8,XA-VOY,A320,KORD,KSMF,2020-03-26 21:01:55+00:00,2020-03-27 06:05:16+00:00,20200327,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Sacramento International Airport,38.69540023803711,-121.59100341796876,27.0,,US,US-CA,Sacramento,KSMF,SMF,SMF
612172,UPS238,5X238,a3918f,N329UP,B763,EGSS,KSDF,2020-03-26 21:02:03+00:00,2020-03-27 05:40:56+00:00,20200327,London Stansted Airport,51.8849983215,0.23499999940400002,348.0,EU,GB,GB-ENG,London,EGSS,STN,,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF
612174,DAL887,DL887,ac50d1,N893DN,,KATL,KPDX,2020-03-26 21:02:19+00:00,2020-03-27 02:08:29+00:00,20200327,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,Portland International Airport,45.58869934,-122.59799960000001,31.0,,US,US-OR,Portland,KPDX,PDX,PDX
612175,ASA3,AS3,ace785,N930VA,,KDCA,KSEA,2020-03-26 21:02:24+00:00,2020-03-27 02:50:56+00:00,20200327,Ronald Reagan Washington National Airport,38.8521,-77.037697,15.0,,US,US-DC,Washington,KDCA,DCA,DCA,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA
612185,SWA608,WN608,ab5b8c,N8306H,B738,KPHL,KDAL,2020-03-26 21:03:21+00:00,2020-03-27 00:24:59+00:00,20200327,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL,Dallas Love Field,32.847099,-96.851799,487.0,,US,US-TX,Dallas,KDAL,DAL,DAL
612192,AAL1569,AA1569,ac0a22,N875NN,B738,KPHX,KBOS,2020-03-26 21:03:59+00:00,2020-03-27 00:47:28+00:00,20200327,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,20.0,,US,US-MA,Boston,KBOS,BOS,BOS
612196,JBU633,B6633,adde95,,,KBOS,KSFO,2020-03-26 21:04:34+00:00,2020-03-27 03:41:56+00:00,20200327,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,20.0,,US,US-MA,Boston,KBOS,BOS,BOS,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO
612202,UPS411,,a37b45,N323UP,B763,SKBO,KMIA,2020-03-26 21:05:18+00:00,2020-03-27 00:24:16+00:00,20200327,El Dorado International Airport,4.70159,-74.1469,8361.0,SA,CO,CO-CUN,Bogota,SKBO,BOG,BOG,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA
612205,SWA2739,WN2739,a717b6,N556WN,B737,KBNA,KPHX,2020-03-26 21:05:35+00:00,2020-03-27 00:47:39+00:00,20200327,Nashville International Airport,36.1245002746582,-86.6781997680664,599.0,,US,US-TN,Nashville,KBNA,BNA,BNA,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
