,Col0,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
73811,119320,KAL8252,KE8252,71c252,HL8252,B77L,KJFK,RKSI,2020-04-10 13:09:45+00:00,2020-04-11 03:23:28+00:00,20200411,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
73832,119345,CLX8575,CV8575,4d010c,LX-WCV,B744,VHHH,ELLX,2020-04-10 13:11:39+00:00,2020-04-11 04:12:26+00:00,20200411,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Luxembourg-Findel International Airport,49.6233333,6.204444400000001,1234.0,EU,LU,LU-L,Luxembourg,ELLX,LUX,
73890,119440,KLM601,KL601,48455f,PH-BVB,B77W,EHAM,KLAX,2020-04-10 13:20:54+00:00,2020-04-11 00:10:12+00:00,20200411,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
73893,119445,UAL2773,UA2773,a1cac9,N2140U,B77W,VHHH,KHHR,2020-04-10 13:21:33+00:00,2020-04-11 01:49:38+00:00,20200411,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,66.0,,US,US-CA,Hawthorne,KHHR,HHR,HHR
73971,119551,UAL2796,UA2796,a2b501,N2737U,B77W,KSFO,RCTP,2020-04-10 13:33:35+00:00,2020-04-11 05:02:59+00:00,20200411,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO,Taiwan Taoyuan International Airport,25.0777,121.233002,106.0,AS,TW,TW-TAO,Taipei,RCTP,TPE,
74067,119713,KAL234,KE234,71c075,HL8075,B77L,KSEA,RKSI,2020-04-10 13:49:35+00:00,2020-04-11 01:02:12+00:00,20200411,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
74114,12393,VIR206,VS206,4073ce,G-VBEL,B789,EGLL,VHHH,2020-04-10 13:55:06+00:00,2020-04-11 00:47:55+00:00,20200411,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
74208,119912,CAL5137,CI5137,899111,B-18706,B744,KLAX,RCTP,2020-04-10 14:07:06+00:00,2020-04-11 03:30:20+00:00,20200411,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Taiwan Taoyuan International Airport,25.0777,121.233002,106.0,AS,TW,TW-TAO,Taipei,RCTP,TPE,
74234,119954,KLM807,KL807,4850f5,PH-BVO,B77W,EHAM,RCTP,2020-04-10 14:10:51+00:00,2020-04-11 01:50:16+00:00,20200411,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Taiwan Taoyuan International Airport,25.0777,121.233002,106.0,AS,TW,TW-TAO,Taipei,RCTP,TPE,
74477,120320,CES232,MU232,7804b2,B-6507,A333,VCBI,RKSI,2020-04-10 14:51:35+00:00,2020-04-11 06:00:29+00:00,20200411,Bandaranaike International Colombo Airport,7.180759906768799,79.88410186767578,30.0,AS,LK,LK-1,Colombo,VCBI,CMB,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
74611,120488,AAR2811,OZ2811,71bc15,HL7415,B744,KLAX,RKSI,2020-04-10 15:10:48+00:00,2020-04-11 03:52:22+00:00,20200411,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
74613,120490,AAR284,OZ284,71bc19,HL7419,B744,RKSI,KLAX,2020-04-10 15:10:59+00:00,2020-04-11 02:04:59+00:00,20200411,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
74639,120525,KLM836,KL836,484cbb,PH-BVG,B77W,WSSS,EHAM,2020-04-10 15:14:20+00:00,2020-04-11 04:31:04+00:00,20200411,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
74650,120541,KLM895,KL895,485000,PH-BVK,B77W,EHAM,RKSI,2020-04-10 15:16:17+00:00,2020-04-11 01:32:52+00:00,20200411,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
74718,120635,GEC8475,LH8475,3c70c1,D-ALFA,B77L,VHHH,EDDF,2020-04-10 15:26:13+00:00,2020-04-11 03:21:34+00:00,20200411,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
74807,13691,KLM868,KL868,485785,PH-BHN,B789,RJBB,EHAM,2020-04-10 15:39:21+00:00,2020-04-11 03:29:52+00:00,20200411,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
74955,120990,FDX14,FX14,abf0c7,N869FD,B77L,RCTP,PANC,2020-04-10 16:00:51+00:00,2020-04-11 00:22:27+00:00,20200411,Taiwan Taoyuan International Airport,25.0777,121.233002,106.0,AS,TW,TW-TAO,Taipei,RCTP,TPE,,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
74961,121001,UPS6224,5X6224,a75039,N570UP,B744,EDDK,KSDF,2020-04-10 16:01:46+00:00,2020-04-11 00:16:22+00:00,20200411,Cologne Bonn Airport,50.865898132299996,7.1427397728,302.0,EU,DE,DE-NW,Cologne,EDDK,CGN,,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF
74970,121013,VIR207,VS207,406d4d,G-VSPY,B789,VHHH,EGLL,2020-04-10 16:03:21+00:00,2020-04-11 04:25:14+00:00,20200411,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
74978,121024,MAS123,MH123,750260,9M-MTM,A333,WMKK,YSSY,2020-04-10 16:04:09+00:00,2020-04-11 00:03:49+00:00,20200411,Kuala Lumpur International Airport,2.7455799579619997,101.70999908446998,69.0,AS,MY,MY-14,Kuala Lumpur,WMKK,KUL,,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
75003,121057,CPA105,CX105,780ab8,B-LRM,A359,VHHH,YMML,2020-04-10 16:07:15+00:00,2020-04-11 00:17:38+00:00,20200411,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Melbourne International Airport,-37.673302,144.843002,434.0,OC,AU,AU-VIC,Melbourne,YMML,MEL,
75013,121069,VIR354,VS354,406e0f,G-VBZZ,B789,EGLL,VABB,2020-04-10 16:08:25+00:00,2020-04-11 00:44:17+00:00,20200411,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Chhatrapati Shivaji International Airport,19.088699340799998,72.8678970337,39.0,AS,IN,IN-MM,Mumbai,VABB,BOM,
75032,121094,DLH716,LH716,3c4b2f,D-ABYO,B748,EDDF,RJTT,2020-04-10 16:11:43+00:00,2020-04-11 02:48:48+00:00,20200411,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
75045,121115,GEC8188,LH8188,3c7061,D-ALCA,MD11,EDDF,KORD,2020-04-10 16:13:24+00:00,2020-04-11 00:45:19+00:00,20200411,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
75102,121191,CPA3272,CX3272,780a70,B-LJM,B748,VHHH,PANC,2020-04-10 16:23:13+00:00,2020-04-11 01:48:27+00:00,20200411,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
75116,121209,QTR859,QR859,06a2b0,A7-BEL,B77W,RKSI,OTHH,2020-04-10 16:24:33+00:00,2020-04-11 02:47:58+00:00,20200411,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
75144,121252,UAL2776,UA2776,a596b1,N45956,B789,EGLL,KHHR,2020-04-10 16:29:53+00:00,2020-04-11 02:39:34+00:00,20200411,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,66.0,,US,US-CA,Hawthorne,KHHR,HHR,HHR
75153,121266,DAL1239,DL1239,a486d8,N391DN,,KDTW,KATL,2020-04-10 16:31:14+00:00,2020-04-11 00:17:14+00:00,20200411,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,645.0,,US,US-MI,Detroit,KDTW,DTW,DTW,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
75193,121328,AAL61,AA61,ab034d,N809AA,B788,KDFW,KDFW,2020-04-10 16:37:42+00:00,2020-04-11 20:31:56+00:00,20200411,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
75257,121420,CPA289,CX289,780ac8,B-LRS,A359,VHHH,EDDF,2020-04-10 16:49:18+00:00,2020-04-11 04:36:38+00:00,20200411,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
75260,121426,BAW193,BA193,4007f4,G-YMMI,B772,EGLL,KDFW,2020-04-10 16:49:47+00:00,2020-04-11 02:09:21+00:00,20200411,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
75275,121450,TPA4142,QT4142,a39af6,N331QT,A332,SKBO,LEMD,2020-04-10 16:52:51+00:00,2020-04-11 04:11:49+00:00,20200411,El Dorado International Airport,4.70159,-74.1469,8361.0,SA,CO,CO-CUN,Bogota,SKBO,BOG,BOG,Adolfo Su谩rez Madrid鈥揃arajas Airport,40.471926,-3.56264,1998.0,EU,ES,ES-M,Madrid,LEMD,MAD,
75354,121549,AFR185,AF185,3965ab,F-GZNL,B77W,VHHH,LFPG,2020-04-10 17:02:43+00:00,2020-04-11 05:23:41+00:00,20200411,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,
75378,121584,CPA888,CX888,780ab9,B-LRN,A359,VHHH,CYVR,2020-04-10 17:06:55+00:00,2020-04-11 04:13:17+00:00,20200411,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Vancouver International Airport,49.193901061999995,-123.183998108,14.0,,CA,CA-BC,Vancouver,CYVR,YVR,
75447,121669,CKS232,K4232,aa781f,N774CK,,KLAX,YSSY,2020-04-10 17:18:24+00:00,2020-04-11 07:52:59+00:00,20200411,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
75454,121677,GEC8387,LH8387,3c70c2,D-ALFB,B77L,RKSI,EDDF,2020-04-10 17:19:36+00:00,2020-04-11 04:23:29+00:00,20200411,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
75489,121733,DAL8875,DL8875,a9729e,N708DN,B77L,VABB,KATL,2020-04-10 17:26:21+00:00,2020-04-11 09:55:47+00:00,20200411,Chhatrapati Shivaji International Airport,19.088699340799998,72.8678970337,39.0,AS,IN,IN-MM,Mumbai,VABB,BOM,,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
75494,121738,CSN466,CZ466,780aeb,B-2041,B77L,EDDF,PANC,2020-04-10 17:26:41+00:00,2020-04-11 17:02:24+00:00,20200411,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
75502,121754,NCA203,KZ203,846def,JA15KZ,B748,KLAX,VHHH,2020-04-10 17:28:10+00:00,2020-04-11 16:58:12+00:00,20200411,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
75530,121792,JAL9,JL9,868078,JA739J,B77W,KORD,RJTT,2020-04-10 17:32:37+00:00,2020-04-11 06:04:21+00:00,20200411,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
75543,121811,SWA695,WN695,abf396,N8697C,B738,KBWI,KPHX,2020-04-10 17:34:34+00:00,2020-04-11 01:57:10+00:00,20200411,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146.0,,US,US-MD,Baltimore,KBWI,BWI,BWI,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
75556,121829,KAL9906,KE9906,71c041,HL8041,B77W,EDDF,RKSI,2020-04-10 17:36:16+00:00,2020-04-11 03:46:16+00:00,20200411,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
75565,121843,SWA554,WN554,abd90c,N8623F,B738,KOAK,KLAS,2020-04-10 17:38:15+00:00,2020-04-11 01:59:28+00:00,20200411,Metropolitan Oakland International Airport,37.721298,-122.221001,9.0,,US,US-CA,Oakland,KOAK,OAK,OAK,McCarran International Airport,36.08010101,-115.15200039999999,2181.0,,US,US-NV,Las Vegas,KLAS,LAS,LAS
75575,121862,CKK206,CK206,7805dc,B-2076,B77L,EHAM,RJBB,2020-04-10 17:40:25+00:00,2020-04-11 12:53:57+00:00,20200411,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,
75597,121895,QTR815,QR815,06a1bc,A7-BEF,B77W,VHHH,OTHH,2020-04-10 17:44:47+00:00,2020-04-11 02:51:46+00:00,20200411,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
75601,121904,KAL541,KE541,71c077,HL8077,B77L,RKSI,LOWW,2020-04-10 17:46:03+00:00,2020-04-11 04:24:26+00:00,20200411,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Vienna International Airport,48.110298156738004,16.569700241089002,600.0,EU,AT,AT-9,Vienna,LOWW,VIE,
75694,122037,SWA1655,WN1655,a196c8,N201LV,B737,KBWI,KMDW,2020-04-10 18:00:07+00:00,2020-04-11 01:47:59+00:00,20200411,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146.0,,US,US-MD,Baltimore,KBWI,BWI,BWI,Chicago Midway International Airport,41.785999,-87.752403,620.0,,US,US-IL,Chicago,KMDW,MDW,MDW
75696,228,AAR221,OZ221,71c359,HL8359,A359,KJFK,RKSI,2020-04-10 18:00:23+00:00,2020-04-11 07:36:27+00:00,20200411,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
75740,122115,KLM792,KL792,48455e,PH-BVA,B77W,SBGR,EHAM,2020-04-10 18:10:09+00:00,2020-04-11 05:13:56+00:00,20200411,Guarulhos - Governador Andr茅 Franco Montoro International Airport,-23.435556411743164,-46.47305679321289,2459.0,SA,BR,BR-SP,S茫o Paulo,SBGR,GRU,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
75753,122134,DAL159,DL159,a6657e,N511DN,,KDTW,RKSI,2020-04-10 18:12:43+00:00,2020-04-11 07:34:25+00:00,20200411,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,645.0,,US,US-MI,Detroit,KDTW,DTW,DTW,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
