,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
592198,CSN463,CZ463,7800eb,B-2010,B77L,KLAX,EDDF,2020-03-25 06:59:40+00:00,2020-03-26 11:24:47+00:00,20200326,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
592239,CSN452,CZ452,780daa,B-2028,B77L,EHAM,PANC,2020-03-25 07:08:27+00:00,2020-03-26 07:05:08+00:00,20200326,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
592406,UPS32,5X32,a771a8,N579UP,B744,KSDF,YSSY,2020-03-25 07:45:25+00:00,2020-03-26 05:36:17+00:00,20200326,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
592466,MPH8322,,4844ef,PH-MPS,B744,FAGM,EHAM,2020-03-25 08:00:12+00:00,2020-03-26 04:58:34+00:00,20200326,Rand Airport,-26.2425003052,28.151199340799998,5483.0,AF,ZA,ZA-GT,Johannesburg,FAGM,QRA,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
592983,UPS56,,a75b5e,N573UP,B744,KONT,VHHH,2020-03-25 10:02:58+00:00,2020-03-26 06:23:56+00:00,20200326,Ontario International Airport,34.05599975585937,-117.60099792480469,944.0,,US,US-CA,Ontario,KONT,ONT,ONT,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
593064,QTR954,QR954,06a0b3,A7-BCO,B788,OTHH,OTHH,2020-03-25 10:10:18+00:00,2020-03-26 04:06:29+00:00,20200326,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
593121,THT68,TN68,3a3688,F-ONUI,B789,NTAA,LFPG,2020-03-25 10:14:34+00:00,2020-03-26 06:59:18+00:00,20200326,Faa'a International Airport,-17.553698999999998,-149.60699499999998,5.0,OC,PF,PF-U-A,Papeete,NTAA,PPT,,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,
593377,CPA826,CX826,789214,,,VHHH,CYYZ,2020-03-25 10:44:06+00:00,2020-03-26 00:48:09+00:00,20200326,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Lester B. Pearson International Airport,43.6772003174,-79.63059997559999,569.0,,CA,CA-ON,Toronto,CYYZ,YYZ,YYZ
593475,FDX77,,ac1e56,N880FD,B77L,KOAK,YSSY,2020-03-25 10:58:07+00:00,2020-03-26 06:47:25+00:00,20200326,Metropolitan Oakland International Airport,37.721298,-122.221001,9.0,,US,US-CA,Oakland,KOAK,OAK,OAK,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
593641,CPA846,CX846,78022e,B-KPO,B77W,VHHH,KJFK,2020-03-25 11:10:24+00:00,2020-03-26 02:10:29+00:00,20200326,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
593706,CAO1033,CA1033,780c5c,B-2092,B77L,KLAX,EHAM,2020-03-25 11:15:50+00:00,2020-03-26 15:54:59+00:00,20200326,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
593748,SIA51,SQ51,76cdb2,9V-SMR,A359,EGCC,WSAP,2020-03-25 11:19:47+00:00,2020-03-26 00:00:45+00:00,20200326,Manchester Airport,53.35369873046875,-2.2749500274658203,257.0,EU,GB,GB-ENG,Manchester,EGCC,MAN,,Paya Lebar Air Base,1.360419988632202,103.91000366210938,65.0,AS,SG,SG-04,,WSAP,QPG,
593998,AFR651,AF651,3965ae,F-GZNO,B77W,LFPG,LFPG,2020-03-25 11:45:54+00:00,2020-03-26 09:55:55+00:00,20200326,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,
594010,HAL26,HA26,a455ea,N379HA,A332,RJBB,KPDX,2020-03-25 11:47:23+00:00,2020-03-26 04:15:36+00:00,20200326,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,,Portland International Airport,45.58869934,-122.59799960000001,31.0,,US,US-OR,Portland,KPDX,PDX,PDX
594018,CES554,MU554,780d9d,B-2021,B77W,LFPG,KLAX,2020-03-25 11:48:07+00:00,2020-03-26 16:54:46+00:00,20200326,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
594077,CES772,MU772,781684,,,EHAM,RCTP,2020-03-25 11:55:53+00:00,2020-03-26 05:44:23+00:00,20200326,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Taiwan Taoyuan International Airport,25.0777,121.233002,106.0,AS,TW,TW-TAO,Taipei,RCTP,TPE,
594101,QFA1,QF1,7c4920,VH-OQA,A388,YSSY,EGLL,2020-03-25 11:58:55+00:00,2020-03-26 11:59:56+00:00,20200326,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
594106,QFA9,QF9,7c8067,,,YPPH,EGLL,2020-03-25 12:00:05+00:00,2020-03-26 04:55:45+00:00,20200326,Perth International Airport,-31.94029998779297,115.96700286865234,67.0,OC,AU,AU-WA,Perth,YPPH,PER,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
594364,MPH7552,MP7552,4841c3,PH-CKA,B744,SBKP,KMIA,2020-03-25 12:23:03+00:00,2020-03-26 02:15:29+00:00,20200326,Viracopos International Airport,-23.0074005127,-47.1344985962,2170.0,SA,BR,BR-SP,Campinas,SBKP,VCP,,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA
594380,PAL126,PR126,75855a,,,RPLL,KJFK,2020-03-25 12:24:37+00:00,2020-03-26 02:59:56+00:00,20200326,Ninoy Aquino International Airport,14.5086,121.019997,75.0,AS,PH,PH-U-A,Manila,RPLL,MNL,,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
594460,QFA10,QF10,7c8064,VH-ZNA,B789,EGLL,YPPH,2020-03-25 12:31:41+00:00,2020-03-26 05:30:55+00:00,20200326,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Perth International Airport,-31.94029998779297,115.96700286865234,67.0,OC,AU,AU-WA,Perth,YPPH,PER,
594692,SIA38,SQ38,76cce4,,,WSSS,KLAX,2020-03-25 12:55:13+00:00,2020-03-26 03:43:54+00:00,20200326,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
594722,ELY3001,,7380cb,,,LLBG,KIAH,2020-03-25 12:58:15+00:00,2020-03-26 03:34:40+00:00,20200326,Ben Gurion International Airport,32.011398315429695,34.88669967651367,135.0,AS,IL,IL-M,Tel Aviv,LLBG,TLV,,George Bush Intercontinental Houston Airport,29.98439979553223,-95.34140014648438,97.0,,US,US-TX,Houston,KIAH,IAH,IAH
594723,CLX7509,,4d0112,LX-VCI,B748,VHHH,ELLX,2020-03-25 12:58:37+00:00,2020-03-26 03:42:27+00:00,20200326,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Luxembourg-Findel International Airport,49.6233333,6.204444400000001,1234.0,EU,LU,LU-L,Luxembourg,ELLX,LUX,
594730,CSN468,CZ468,7805aa,B-2075,B77L,EDDF,PANC,2020-03-25 12:58:48+00:00,2020-03-26 12:07:47+00:00,20200326,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
595175,AFR4198,,3965ab,F-GZNL,B77W,LFPG,MROC,2020-03-25 13:39:33+00:00,2020-03-26 00:30:58+00:00,20200326,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,,Juan Santamaria International Airport,9.993860244750977,-84.20880126953125,3021.0,,CR,CR-A,San Jose,MROC,SJO,
595262,KAL252,KE252,71c046,HL8046,B77L,KJFK,RKSI,2020-03-25 13:48:46+00:00,2020-03-26 03:34:55+00:00,20200326,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
595265,PAC214,,ababb7,N851GT,B748,RKSI,KCVG,2020-03-25 13:48:51+00:00,2020-03-26 05:04:39+00:00,20200326,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG
595433,AZA785,AZ785,4caa33,EI-EJN,A332,LIRF,LIRF,2020-03-25 14:02:57+00:00,2020-03-26 17:57:55+00:00,20200326,Leonardo da Vinci鈥揊iumicino Airport,41.800277799999996,12.238888900000001,13.0,EU,IT,IT-62,Rome,LIRF,FCO,RM11,Leonardo da Vinci鈥揊iumicino Airport,41.800277799999996,12.238888900000001,13.0,EU,IT,IT-62,Rome,LIRF,FCO,RM11
595447,KLM867,KL867,485342,PH-BHH,B789,EHAM,RJBB,2020-03-25 14:03:40+00:00,2020-03-26 00:33:07+00:00,20200326,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,
595516,HAL449,HA449,a479b2,N388HA,A332,KSFO,RJBB,2020-03-25 14:08:28+00:00,2020-03-26 08:04:59+00:00,20200326,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,
595519,SOO7923,,aa8499,N777SA,B77L,KORD,RKSI,2020-03-25 14:08:38+00:00,2020-03-26 04:02:54+00:00,20200326,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
595544,CFG8485,,3c4aa9,D-ABUI,B763,EDDF,EDDF,2020-03-25 14:09:47+00:00,2020-03-26 12:35:38+00:00,20200326,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
595647,DLH9913,,3c64ef,D-AIGO,A343,EDDF,MROC,2020-03-25 14:18:16+00:00,2020-03-26 02:23:36+00:00,20200326,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Juan Santamaria International Airport,9.993860244750977,-84.20880126953125,3021.0,,CR,CR-A,San Jose,MROC,SJO,
595736,PAL104,PR104,75827b,RP-C7773,B77W,RPLL,KSFO,2020-03-25 14:27:53+00:00,2020-03-26 02:20:44+00:00,20200326,Ninoy Aquino International Airport,14.5086,121.019997,75.0,AS,PH,PH-U-A,Manila,RPLL,MNL,,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO
595784,SOO276,,a95ca4,N702GT,B77L,VHHH,KCVG,2020-03-25 14:32:34+00:00,2020-03-26 04:53:51+00:00,20200326,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG
595829,CLX7309,,4d0119,LX-JCV,B744,VHHH,ELLX,2020-03-25 14:37:54+00:00,2020-03-26 05:07:44+00:00,20200326,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Luxembourg-Findel International Airport,49.6233333,6.204444400000001,1234.0,EU,LU,LU-L,Luxembourg,ELLX,LUX,
595968,BAW49,BA49,4007f7,G-YMML,B772,EGLL,KSEA,2020-03-25 14:52:33+00:00,2020-03-26 00:17:52+00:00,20200326,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA
596004,FIN141,,461f52,OH-LWK,A359,EFHK,VTBS,2020-03-25 14:56:11+00:00,2020-03-26 00:09:54+00:00,20200326,Helsinki Vantaa Airport,60.317199707031,24.963300704956,179.0,EU,FI,FI-ES,Helsinki,EFHK,HEL,,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,
596056,AAR284,OZ284,71bc15,HL7415,B744,RKSI,KLAX,2020-03-25 15:00:25+00:00,2020-03-26 01:50:07+00:00,20200326,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
596092,SIA21,SQ21,76cce1,,,KEWR,WSAP,2020-03-25 15:03:43+00:00,2020-03-26 08:40:40+00:00,20200326,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR,Paya Lebar Air Base,1.360419988632202,103.91000366210938,65.0,AS,SG,SG-04,,WSAP,QPG,
596102,ETH501,ET501,040106,ET-ASL,B77W,KIAD,FABA,2020-03-25 15:04:25+00:00,2020-03-26 10:46:54+00:00,20200326,Washington Dulles International Airport,38.94449997,-77.45580292,312.0,,US,US-DC,Washington,KIAD,IAD,IAD,Microland Flight Park,-25.976255771599998,28.389015197800003,5476.0,AF,ZA,ZA-GT,Bapsfontein,FABA,,
596125,QTR8188,,06a2e0,,,KIAH,EBLG,2020-03-25 15:07:17+00:00,2020-03-26 00:18:51+00:00,20200326,George Bush Intercontinental Houston Airport,29.98439979553223,-95.34140014648438,97.0,,US,US-TX,Houston,KIAH,IAH,IAH,Li猫ge Airport,50.63740158081055,5.443220138549805,659.0,EU,BE,BE-WLG,Li猫ge,EBLG,LGG,
596158,ETH506,ET506,040046,ET-AOP,B788,FACT,SBGR,2020-03-25 15:10:12+00:00,2020-03-26 18:50:48+00:00,20200326,Cape Town International Airport,-33.9648017883,18.6016998291,151.0,AF,ZA,ZA-WC,Cape Town,FACT,CPT,,Guarulhos - Governador Andr茅 Franco Montoro International Airport,-23.435556411743164,-46.47305679321289,2459.0,SA,BR,BR-SP,S茫o Paulo,SBGR,GRU,
596204,UAL1036,UA1036,aa56da,N76528,B738,KIAH,KIAH,2020-03-25 15:14:33+00:00,2020-03-26 02:07:45+00:00,20200326,George Bush Intercontinental Houston Airport,29.98439979553223,-95.34140014648438,97.0,,US,US-TX,Houston,KIAH,IAH,IAH,George Bush Intercontinental Houston Airport,29.98439979553223,-95.34140014648438,97.0,,US,US-TX,Houston,KIAH,IAH,IAH
596239,IBE6117,IB6117,344346,EC-LYF,A333,LEMD,KMIA,2020-03-25 15:17:44+00:00,2020-03-26 00:31:59+00:00,20200326,Adolfo Su谩rez Madrid鈥揃arajas Airport,40.471926,-3.56264,1998.0,EU,ES,ES-M,Madrid,LEMD,MAD,,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA
596285,BAW287,BA287,4007f6,G-YMMK,B772,EGLL,KSFO,2020-03-25 15:21:54+00:00,2020-03-26 01:54:18+00:00,20200326,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO
596325,QTR929,QR929,06a07c,A7-BAP,B77W,RPLL,OTHH,2020-03-25 15:26:12+00:00,2020-03-26 00:52:29+00:00,20200326,Ninoy Aquino International Airport,14.5086,121.019997,75.0,AS,PH,PH-U-A,Manila,RPLL,MNL,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
596334,QTR859,QR859,06a2b1,,,RKSI,OTHH,2020-03-25 15:27:26+00:00,2020-03-26 01:23:29+00:00,20200326,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
596363,AFR166,AF166,394a03,F-GSQD,B77W,LFPG,VTBS,2020-03-25 15:29:46+00:00,2020-03-26 02:20:51+00:00,20200326,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,
596451,FFT71,F971,a35283,N313FR,A20N,KCVG,KDEN,2020-03-25 15:38:24+00:00,2020-03-26 00:09:58+00:00,20200326,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG,Denver International Airport,39.861698150635,-104.672996521,5431.0,,US,US-CO,Denver,KDEN,DEN,DEN
596453,BAW12,BA12,406a05,G-XLEF,A388,WSSS,EGLL,2020-03-25 15:38:35+00:00,2020-03-26 04:46:59+00:00,20200326,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
596515,BAW9,BA9,4007ec,G-YMMA,B772,EGLL,VTBS,2020-03-25 15:44:23+00:00,2020-03-26 03:09:49+00:00,20200326,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,
596541,BAW269,BA269,406ec9,G-XLEK,A388,EGLL,KLAX,2020-03-25 15:46:18+00:00,2020-03-26 02:54:56+00:00,20200326,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
596546,FIN74,AY74,461f4f,OH-LWH,A359,EFHK,EFHK,2020-03-25 15:46:45+00:00,2020-03-26 13:10:13+00:00,20200326,Helsinki Vantaa Airport,60.317199707031,24.963300704956,179.0,EU,FI,FI-ES,Helsinki,EFHK,HEL,,Helsinki Vantaa Airport,60.317199707031,24.963300704956,179.0,EU,FI,FI-ES,Helsinki,EFHK,HEL,
596599,HAL25,HA25,a4960c,N395HA,A332,KPDX,RJTL,2020-03-25 15:52:28+00:00,2020-03-26 09:55:22+00:00,20200326,Portland International Airport,45.58869934,-122.59799960000001,31.0,,US,US-OR,Portland,KPDX,PDX,PDX,Shimofusa Airport,35.79890060424805,140.01100158691406,98.0,AS,JP,JP-13,,RJTL,,
596602,BAW3461,BA3461,406947,G-STBG,B77W,EGLL,KSFO,2020-03-25 15:52:56+00:00,2020-03-26 02:17:27+00:00,20200326,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO
596620,MAS2,MH2,75044c,,,WMKK,EGLL,2020-03-25 15:54:24+00:00,2020-03-26 04:35:59+00:00,20200326,Kuala Lumpur International Airport,2.7455799579619997,101.70999908446998,69.0,AS,MY,MY-14,Kuala Lumpur,WMKK,KUL,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
596651,KLM810,KL810,484cbc,PH-BVI,B77W,WMKK,EHAM,2020-03-25 15:57:07+00:00,2020-03-26 04:03:41+00:00,20200326,Kuala Lumpur International Airport,2.7455799579619997,101.70999908446998,69.0,AS,MY,MY-14,Kuala Lumpur,WMKK,KUL,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
596654,LOT8507,LO8507,48ae20,,,EPWA,KORD,2020-03-25 15:57:33+00:00,2020-03-26 01:48:57+00:00,20200326,Warsaw Chopin Airport,52.1656990051,20.9671001434,362.0,EU,PL,PL-MZ,Warsaw,EPWA,WAW,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
596676,SIA322,SQ322,76cd77,,,WSSS,EGLL,2020-03-25 15:59:57+00:00,2020-03-26 04:59:23+00:00,20200326,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
596689,SWA2264,WN2264,ace19a,N929WN,B737,KLGA,KOAK,2020-03-25 16:01:05+00:00,2020-03-26 01:04:05+00:00,20200326,La Guardia Airport,40.77719879,-73.87259674,21.0,,US,US-NY,New York,KLGA,LGA,LGA,Metropolitan Oakland International Airport,37.721298,-122.221001,9.0,,US,US-CA,Oakland,KOAK,OAK,OAK
596704,UAL1118,UA1118,aa7abe,N77431,B739,KSFO,KSFO,2020-03-25 16:02:17+00:00,2020-03-26 03:24:48+00:00,20200326,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO
596708,ACA877,AC877,c02cf1,C-FRAM,B77W,EDDF,CYYZ,2020-03-25 16:02:51+00:00,2020-03-26 00:25:20+00:00,20200326,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Lester B. Pearson International Airport,43.6772003174,-79.63059997559999,569.0,,CA,CA-ON,Toronto,CYYZ,YYZ,YYZ
596745,GTI9145,5Y9145,a6189c,N492MC,B744,PANC,VHHH,2020-03-25 16:05:43+00:00,2020-03-26 02:52:37+00:00,20200326,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
596784,SIA324,SQ324,76cdaf,9V-SMO,A359,WSSS,EHAM,2020-03-25 16:09:12+00:00,2020-03-26 04:50:29+00:00,20200326,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
596787,ROU1805,RV1805,c02201,C-FMWU,B763,CYYZ,CYYZ,2020-03-25 16:09:27+00:00,2020-03-26 01:03:19+00:00,20200326,Lester B. Pearson International Airport,43.6772003174,-79.63059997559999,569.0,,CA,CA-ON,Toronto,CYYZ,YYZ,YYZ,Lester B. Pearson International Airport,43.6772003174,-79.63059997559999,569.0,,CA,CA-ON,Toronto,CYYZ,YYZ,YYZ
596808,BAW3469,BA3469,406b05,G-STBL,B77W,EGLL,KSFO,2020-03-25 16:11:04+00:00,2020-03-26 02:41:23+00:00,20200326,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO
596813,BAW28,BA28,406b22,G-XLEI,A388,VHHH,EGLL,2020-03-25 16:11:40+00:00,2020-03-26 04:38:58+00:00,20200326,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
596830,SBI5249,S75249,424582,VQ-BRK,B738,UNNT,UNNT,2020-03-25 16:13:16+00:00,2020-03-26 06:19:18+00:00,20200326,Tolmachevo Airport,55.012599945068,82.650703430176,365.0,AS,RU,RU-NVS,Novosibirsk,UNNT,OVB,,Tolmachevo Airport,55.012599945068,82.650703430176,365.0,AS,RU,RU-NVS,Novosibirsk,UNNT,OVB,
596871,CPA105,CX105,789230,,,VHHH,YMML,2020-03-25 16:17:09+00:00,2020-03-26 00:43:47+00:00,20200326,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Melbourne International Airport,-37.673302,144.843002,434.0,OC,AU,AU-VIC,Melbourne,YMML,MEL,
596878,AAL175,AA175,aa9f6f,N784AN,B772,KDFW,KDFW,2020-03-25 16:17:39+00:00,2020-03-26 20:19:46+00:00,20200326,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
596880,SWR18,LX18,4b1886,HB-JHM,A333,LSZH,KEWR,2020-03-25 16:17:44+00:00,2020-03-26 00:48:58+00:00,20200326,Z眉rich Airport,47.464698999999996,8.54917,1416.0,EU,CH,CH-ZH,Zurich,LSZH,ZRH,,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR
