,Col0,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
164964,269794,ETH509,ET509,040087,ET-ARE,B788,KEWR,WSAP,2020-04-27 01:56:25+00:00,2020-04-28 06:40:26+00:00,20200428,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR,Paya Lebar Air Base,1.360419988632202,103.91000366210938,65.0,AS,SG,SG-04,,WSAP,QPG,
165410,270678,CSN5203,CZ5203,7805a9,B-2073,B77L,VTBS,EHAM,2020-04-27 05:41:50+00:00,2020-04-28 05:10:49+00:00,20200428,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
165525,11057,SIA37,SQ37,76cdb9,9V-SMY,A359,KLAX,WSAP,2020-04-27 07:11:07+00:00,2020-04-28 00:03:02+00:00,20200428,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Paya Lebar Air Base,1.360419988632202,103.91000366210938,65.0,AS,SG,SG-04,,WSAP,QPG,
165580,271087,QFA129,QF129,7c5320,VH-QPE,A333,YSSY,YSSY,2020-04-27 08:08:51+00:00,2020-04-28 06:50:05+00:00,20200428,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
165590,271111,CKK212,CK212,78029e,B-2425,B744,EDDF,WSSS,2020-04-27 08:15:45+00:00,2020-04-28 05:02:40+00:00,20200428,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,
165648,271277,DAL3302,DL3302,a9729e,N708DN,B77L,VABB,KORD,2020-04-27 09:07:40+00:00,2020-04-28 00:36:28+00:00,20200428,Chhatrapati Shivaji International Airport,19.088699340799998,72.8678970337,39.0,AS,IN,IN-MM,Mumbai,VABB,BOM,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
165948,271854,KLM896,KL896,4840e0,PH-BFV,B744,RKSI,EHAM,2020-04-27 11:11:40+00:00,2020-04-28 02:54:59+00:00,20200428,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
165990,271921,ANZ288,NZ288,c8234f,ZK-NZJ,B789,NZAA,NZAA,2020-04-27 11:22:22+00:00,2020-04-28 17:34:26+00:00,20200428,Auckland International Airport,-37.0080986023,174.79200744599999,23.0,OC,NZ,NZ-AUK,Auckland,NZAA,AKL,,Auckland International Airport,-37.0080986023,174.79200744599999,23.0,OC,NZ,NZ-AUK,Auckland,NZAA,AKL,
166061,272042,AFR276,AF276,3965b4,F-GZNU,B77W,LFPG,LFPG,2020-04-27 11:44:54+00:00,2020-04-28 13:33:02+00:00,20200428,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,
166077,272072,KLM898,KL898,484cba,PH-BVF,B77W,RKSI,EHAM,2020-04-27 11:48:39+00:00,2020-04-28 01:21:29+00:00,20200428,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
