,Col0,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
66379,107291,UAL2794,UA2794,a1c7e4,N2136U,B77W,VHHH,KLAX,2020-04-09 12:07:15+00:00,2020-04-10 00:34:51+00:00,20200410,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
66486,9761,GEC8400,LH8400,3c70c7,D-ALFG,B77L,EDDF,RKSI,2020-04-09 12:23:18+00:00,2020-04-10 02:46:59+00:00,20200410,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
67056,108342,UAL2773,UA2773,a2b8b8,N2747U,,VHHH,KLAX,2020-04-09 13:48:07+00:00,2020-04-10 02:12:46+00:00,20200410,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
67279,108663,VIR206,VS206,406d4d,G-VSPY,B789,EGLL,VHHH,2020-04-09 14:17:51+00:00,2020-04-10 01:28:59+00:00,20200410,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
67449,108921,KLM867,KL867,485344,PH-BHL,B789,EHAM,RJBB,2020-04-09 14:45:50+00:00,2020-04-10 01:42:53+00:00,20200410,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,
67460,108938,KLM896,KL896,485000,PH-BVK,B77W,RKSI,EHAM,2020-04-09 14:47:23+00:00,2020-04-10 04:59:43+00:00,20200410,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
67480,108965,BAW16,BA16,406947,G-STBG,B77W,WSSS,EGLL,2020-04-09 14:51:45+00:00,2020-04-10 04:24:06+00:00,20200410,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
67708,109265,AFR6904,AF6904,394a0b,F-GSQL,B77W,LFPG,KATL,2020-04-09 15:25:53+00:00,2020-04-10 00:10:29+00:00,20200410,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
67716,109280,PLM9401,EB9401,3432d7,EC-KXN,B744,LEMD,RPLL,2020-04-09 15:27:10+00:00,2020-04-10 04:48:12+00:00,20200410,Adolfo Su谩rez Madrid鈥揃arajas Airport,40.471926,-3.56264,1998.0,EU,ES,ES-M,Madrid,LEMD,MAD,,Ninoy Aquino International Airport,14.5086,121.019997,75.0,AS,PH,PH-U-A,Manila,RPLL,MNL,
67764,16529,KLM875,KL875,485788,PH-BHP,B789,EHAM,VTBS,2020-04-09 15:32:40+00:00,2020-04-10 02:09:10+00:00,20200410,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,
67795,11052,SIA322,SQ322,76cdb9,9V-SMY,A359,WSSS,EGLL,2020-04-09 15:36:50+00:00,2020-04-10 04:57:58+00:00,20200410,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
67802,109392,QTR8178,QR8178,06a0de,A7-BFE,B77L,KLAX,EBLG,2020-04-09 15:37:42+00:00,2020-04-10 01:48:58+00:00,20200410,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Li猫ge Airport,50.63740158081055,5.443220138549805,659.0,EU,BE,BE-WLG,Li猫ge,EBLG,LGG,
67955,109618,QTR8985,QR8985,06a2c9,A7-BGB,B748,RKSI,OTHH,2020-04-09 15:59:14+00:00,2020-04-10 01:50:58+00:00,20200410,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
67991,109666,JAL11,JL11,86e4b8,JA867J,B789,KDFW,RJTT,2020-04-09 16:04:33+00:00,2020-04-10 04:48:45+00:00,20200410,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
68000,109682,GEC8188,LH8188,3c7064,D-ALCD,MD11,EDDF,KORD,2020-04-09 16:06:42+00:00,2020-04-10 00:41:50+00:00,20200410,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
68005,109689,CPA101,CX101,789234,B-LQB,A359,VHHH,YSSY,2020-04-09 16:07:23+00:00,2020-04-10 00:09:59+00:00,20200410,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
68080,109784,BAW9114,BA9114,4007ec,G-YMMA,B772,EGLL,RPLL,2020-04-09 16:17:47+00:00,2020-04-10 04:40:32+00:00,20200410,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Ninoy Aquino International Airport,14.5086,121.019997,75.0,AS,PH,PH-U-A,Manila,RPLL,MNL,
68090,109796,BCS980,QY980,3c70aa,D-ALEJ,A332,EGLL,67KY,2020-04-09 16:19:14+00:00,2020-04-10 00:21:06+00:00,20200410,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Estes Airport,38.9833984375,-84.66609954833984,890.0,,US,US-KY,Florence,67KY,,67KY
68096,109807,CAO1034,CA1034,780d8f,B-2094,B77L,EHAM,KLAX,2020-04-09 16:20:28+00:00,2020-04-10 23:26:51+00:00,20200410,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
68124,109847,DLH773,LH773,3c64fa,D-AIGZ,A343,VTBS,EDDF,2020-04-09 16:26:49+00:00,2020-04-10 04:34:29+00:00,20200410,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
68138,109866,QTR8968,QR8968,06a0df,A7-BFF,B77L,OTHH,VHHH,2020-04-09 16:28:34+00:00,2020-04-10 02:56:58+00:00,20200410,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
68150,19367,CPA105,CX105,789214,B-LXB,A35K,VHHH,YMML,2020-04-09 16:30:47+00:00,2020-04-10 00:41:03+00:00,20200410,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Melbourne International Airport,-37.673302,144.843002,434.0,OC,AU,AU-VIC,Melbourne,YMML,MEL,
68190,109944,KLM591,KL591,484cba,PH-BVF,B77W,EHAM,FATA,2020-04-09 16:36:49+00:00,2020-04-10 02:52:57+00:00,20200410,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Tedderfield Air Park,-26.352037738499998,27.9681630135,5198.0,AF,ZA,ZA-GT,Tedderfield,FATA,,
68211,15111,CSN305,CZ305,7813bc,B-1293,B789,ZGGG,NZAA,2020-04-09 16:39:52+00:00,2020-04-10 02:55:39+00:00,20200410,Guangzhou Baiyun International Airport,23.39240074157715,113.29900360107422,50.0,AS,CN,CN-44,Guangzhou,ZGGG,CAN,,Auckland International Airport,-37.0080986023,174.79200744599999,23.0,OC,NZ,NZ-AUK,Auckland,NZAA,AKL,
68244,110021,CPA2090,CX2090,780232,B-LJB,B748,VHHH,PANC,2020-04-09 16:44:49+00:00,2020-04-10 01:53:56+00:00,20200410,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
68252,110034,CKK215,CK215,7805dc,B-2076,B77L,RJBB,LKPR,2020-04-09 16:45:56+00:00,2020-04-10 13:10:25+00:00,20200410,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,,V谩clav Havel Airport Prague,50.1008,14.26,1247.0,EU,CZ,CZ-PR,Prague,LKPR,PRG,
68261,110045,QTR875,QR875,06a069,A7-BAE,B77W,ZGGG,OTHH,2020-04-09 16:47:04+00:00,2020-04-10 01:15:58+00:00,20200410,Guangzhou Baiyun International Airport,23.39240074157715,113.29900360107422,50.0,AS,CN,CN-44,Guangzhou,ZGGG,CAN,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
68279,15119,ETD901,EY901,89650a,A6-DDF,B77L,EDDF,KORD,2020-04-09 16:50:53+00:00,2020-04-10 01:19:56+00:00,20200410,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
68303,110105,LCO1509,UC1509,a6c7b2,N536LA,,EDDF,SBKP,2020-04-09 16:55:50+00:00,2020-04-10 07:33:37+00:00,20200410,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Viracopos International Airport,-23.0074005127,-47.1344985962,2170.0,SA,BR,BR-SP,Campinas,SBKP,VCP,
68413,110266,GEC8174,LH8174,3c7063,D-ALCC,MD11,EDDF,KATL,2020-04-09 17:13:41+00:00,2020-04-10 02:30:34+00:00,20200410,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
68483,110373,UAE9887,EK9887,89616c,A6-EFF,B77L,VHHH,OMDB,2020-04-09 17:27:53+00:00,2020-04-10 01:14:16+00:00,20200410,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Dubai International Airport,25.252799987800003,55.3643989563,62.0,AS,AE,AE-DU,Dubai,OMDB,DXB,
68485,110375,JAL9,JL9,867fac,JA733J,B77W,KORD,RJTT,2020-04-09 17:28:04+00:00,2020-04-10 05:46:19+00:00,20200410,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
68532,16318,KAL9906,KE9906,71c346,HL8346,B77W,EDDF,RKSI,2020-04-09 17:36:15+00:00,2020-04-10 03:35:13+00:00,20200410,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
68533,110455,UPS104,5X104,a3ee0b,N352UP,B763,PANC,RJBB,2020-04-09 17:36:16+00:00,2020-04-10 01:21:55+00:00,20200410,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,
68537,110460,SWA1655,WN1655,abeb9f,N8673F,B738,KBWI,KMDW,2020-04-09 17:37:04+00:00,2020-04-10 01:56:17+00:00,20200410,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146.0,,US,US-MD,Baltimore,KBWI,BWI,BWI,Chicago Midway International Airport,41.785999,-87.752403,620.0,,US,US-IL,Chicago,KMDW,MDW,MDW
68547,110470,SWA554,WN554,abd26b,N8609A,B738,KOAK,KLAS,2020-04-09 17:37:40+00:00,2020-04-10 02:03:45+00:00,20200410,Metropolitan Oakland International Airport,37.721298,-122.221001,9.0,,US,US-CA,Oakland,KOAK,OAK,OAK,McCarran International Airport,36.08010101,-115.15200039999999,2181.0,,US,US-NV,Las Vegas,KLAS,LAS,LAS
68559,110489,PAC947,PO947,ababb7,N851GT,B748,PANC,VHHH,2020-04-09 17:39:35+00:00,2020-04-10 03:36:44+00:00,20200410,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
68568,110503,UPS64,5X64,a7ea7e,N609UP,B748,PANC,RKSI,2020-04-09 17:41:17+00:00,2020-04-10 02:09:14+00:00,20200410,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
68595,110539,SIA346,SQ346,76cef1,9V-SWQ,B77W,WSSS,LSZH,2020-04-09 17:44:28+00:00,2020-04-10 06:28:47+00:00,20200410,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,Z眉rich Airport,47.464698999999996,8.54917,1416.0,EU,CH,CH-ZH,Zurich,LSZH,ZRH,
68612,524,QTR8892,QR8892,06a2de,A7-BFQ,B77L,OTHH,WSSS,2020-04-09 17:50:03+00:00,2020-04-10 01:00:42+00:00,20200410,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,
68659,110637,SIA325,SQ325,76ceeb,9V-SWK,B77W,EDDF,WSAP,2020-04-09 17:57:40+00:00,2020-04-10 05:44:24+00:00,20200410,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Paya Lebar Air Base,1.360419988632202,103.91000366210938,65.0,AS,SG,SG-04,,WSAP,QPG,
68693,110690,QTR815,QR815,06a072,A7-BAH,B77W,VHHH,OTHH,2020-04-09 18:04:17+00:00,2020-04-10 02:55:08+00:00,20200410,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
68701,17844,ANA212,NH212,869582,JA796A,B77W,EGLL,RJTT,2020-04-09 18:05:39+00:00,2020-04-10 05:06:10+00:00,20200410,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
68709,110714,UAL2793,UA2793,a254da,N24976,,EBBR,KIAD,2020-04-09 18:06:26+00:00,2020-04-10 01:59:19+00:00,20200410,Brussels Airport,50.9014015198,4.48443984985,184.0,EU,BE,BE-BRU,Brussels,EBBR,BRU,,Washington Dulles International Airport,38.94449997,-77.45580292,312.0,,US,US-DC,Washington,KIAD,IAD,IAD
68754,110773,SVA112,SV112,710111,HZ-AK39,B77W,EGLL,OERK,2020-04-09 18:14:53+00:00,2020-04-10 00:01:22+00:00,20200410,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,King Khaled International Airport,24.957599639892575,46.69879913330078,2049.0,AS,SA,SA-01,Riyadh,OERK,RUH,
68757,110779,KLM893,KL893,484cbc,PH-BVI,B77W,EHAM,RKSI,2020-04-09 18:15:18+00:00,2020-04-10 04:20:18+00:00,20200410,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
68772,110801,DAL159,DL159,a65449,N507DN,,KDTW,RKSI,2020-04-09 18:18:49+00:00,2020-04-10 07:25:40+00:00,20200410,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,645.0,,US,US-MI,Detroit,KDTW,DTW,DTW,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
68789,110827,JAL44,JL44,86e4da,JA868J,B789,EGLL,RJTT,2020-04-09 18:22:14+00:00,2020-04-10 05:08:50+00:00,20200410,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
68792,110831,UPS62,5X62,a7df59,N606UP,B748,PANC,VHHH,2020-04-09 18:22:19+00:00,2020-04-10 04:57:29+00:00,20200410,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
68858,110927,CKS259,K4259,aa7468,N773CK,,KLAX,YSSY,2020-04-09 18:32:34+00:00,2020-04-10 09:13:04+00:00,20200410,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
68883,110959,VOZ6,VA6,7c6c6f,VH-VPD,B77W,KLAX,YBBN,2020-04-09 18:35:49+00:00,2020-04-10 08:19:01+00:00,20200410,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Brisbane International Airport,-27.38419914245605,153.11700439453125,13.0,OC,AU,AU-QLD,Brisbane,YBBN,BNE,
68892,110972,FDX19,FX19,ac498c,N891FD,,PANC,RJBB,2020-04-09 18:36:53+00:00,2020-04-10 02:28:13+00:00,20200410,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,
68893,110973,CAL5322,CI5322,899101,B-18715,B744,RCTP,PANC,2020-04-09 18:37:03+00:00,2020-04-10 02:44:27+00:00,20200410,Taiwan Taoyuan International Airport,25.0777,121.233002,106.0,AS,TW,TW-TAO,Taipei,RCTP,TPE,,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
68931,111024,UAL2738,UA2738,a219ea,N2341U,B77W,KORD,VHHH,2020-04-09 18:41:52+00:00,2020-04-10 10:13:40+00:00,20200410,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
68950,111048,DAL167,DL167,a4b470,N402DX,,KSEA,RJTT,2020-04-09 18:44:14+00:00,2020-04-10 04:58:11+00:00,20200410,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
68954,111057,DHK923,D0923,405f32,G-DHLE,B763,KMIA,EBBR,2020-04-09 18:44:54+00:00,2020-04-10 03:13:59+00:00,20200410,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA,Brussels Airport,50.9014015198,4.48443984985,184.0,EU,BE,BE-BRU,Brussels,EBBR,BRU,
68995,111118,JAL1,JL1,8682fc,JA741J,B77W,KSFO,RJTT,2020-04-09 18:52:12+00:00,2020-04-10 05:15:22+00:00,20200410,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
69066,111216,CKK206,CK206,780630,B-2079,B77L,EHAM,KLAX,2020-04-09 19:04:28+00:00,2020-04-10 19:39:56+00:00,20200410,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
69091,111252,QFA7558,QF7558,abbe4a,N856GT,B748,KLAX,YSSY,2020-04-09 19:08:04+00:00,2020-04-10 11:50:45+00:00,20200410,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
69095,111255,CKS978,K4978,a9675d,N705CK,B744,EBBR,KCVG,2020-04-09 19:08:46+00:00,2020-04-10 03:26:03+00:00,20200410,Brussels Airport,50.9014015198,4.48443984985,184.0,EU,BE,BE-BRU,Brussels,EBBR,BRU,,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG
69099,111260,DAL197,DL197,a4bf95,N405DX,,KSEA,RKSI,2020-04-09 19:09:05+00:00,2020-04-10 06:14:25+00:00,20200410,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
