,Col0,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
95879,19067,CES735,MU735,781581,B-304D,A359,VHHH,YSSY,2020-04-14 04:50:42+00:00,2020-04-15 02:02:21+00:00,20200415,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
96187,155890,UPS32,5X32,a75039,N570UP,B744,KSDF,YSSY,2020-04-14 08:14:22+00:00,2020-04-15 04:23:26+00:00,20200415,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
96258,156050,QTR860,QR860,06a031,A7-AEA,A333,OTHH,OTHH,2020-04-14 08:40:28+00:00,2020-04-15 02:30:12+00:00,20200415,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
96408,156420,PAL118,PR118,7583eb,RP-C7778,B77W,RPLL,CYYZ,2020-04-14 09:37:48+00:00,2020-04-15 00:00:07+00:00,20200415,Ninoy Aquino International Airport,14.5086,121.019997,75.0,AS,PH,PH-U-A,Manila,RPLL,MNL,,Lester B. Pearson International Airport,43.6772003174,-79.63059997559999,569.0,,CA,CA-ON,Toronto,CYYZ,YYZ,YYZ
96572,156739,UPS58,5X58,a7f08e,N610UP,B748,KONT,VHHH,2020-04-14 10:26:19+00:00,2020-04-15 06:39:20+00:00,20200415,Ontario International Airport,34.05599975585937,-117.60099792480469,944.0,,US,US-CA,Ontario,KONT,ONT,ONT,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
96624,156829,GEC8400,LH8400,3c70c1,D-ALFA,B77L,EDDF,RKSI,2020-04-14 10:43:09+00:00,2020-04-15 02:20:48+00:00,20200415,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
96652,9926,FDX77,FX77,ac3fc5,N889FD,B77L,KOAK,YSSY,2020-04-14 10:51:15+00:00,2020-04-15 05:44:42+00:00,20200415,Metropolitan Oakland International Airport,37.721298,-122.221001,9.0,,US,US-CA,Oakland,KOAK,OAK,OAK,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
96665,156907,SOO237,9S237,aa8499,N777SA,B77L,KCVG,RKSI,2020-04-14 10:54:04+00:00,2020-04-15 00:30:50+00:00,20200415,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
96673,156921,DLH727,LH727,3c6704,D-AIXD,A359,RKSI,EDDM,2020-04-14 10:55:17+00:00,2020-04-15 03:05:29+00:00,20200415,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Munich Airport,48.353802,11.7861,1487.0,EU,DE,DE-BY,Munich,EDDM,MUC,
96715,156986,UAE407,EK407,896454,A6-EQE,B77W,YMML,OMDB,2020-04-14 11:06:20+00:00,2020-04-15 00:49:59+00:00,20200415,Melbourne International Airport,-37.673302,144.843002,434.0,OC,AU,AU-VIC,Melbourne,YMML,MEL,,Dubai International Airport,25.252799987800003,55.3643989563,62.0,AS,AE,AE-DU,Dubai,OMDB,DXB,
96718,156989,KLM896,KL896,4850f5,PH-BVO,B77W,RKSI,EHAM,2020-04-14 11:06:45+00:00,2020-04-15 02:11:53+00:00,20200415,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
96735,157018,BOX577,3S577,3c4586,D-AALF,B77L,RKSI,EDDP,2020-04-14 11:10:16+00:00,2020-04-15 02:25:37+00:00,20200415,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Leipzig/Halle Airport,51.423889,12.236388999999999,465.0,EU,DE,DE-SN,Leipzig,EDDP,LEJ,
97146,16922,ETH3508,ET3508,040156,ET-AVN,B77L,VHHH,EHBK,2020-04-14 12:31:28+00:00,2020-04-15 08:20:49+00:00,20200415,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Maastricht Aachen Airport,50.911701,5.7701400000000005,375.0,EU,NL,NL-LI,Maastricht,EHBK,MST,
97336,158006,BOX590,3S590,3c4583,D-AALC,B77L,EDDP,VHHH,2020-04-14 13:03:06+00:00,2020-04-15 05:50:45+00:00,20200415,Leipzig/Halle Airport,51.423889,12.236388999999999,465.0,EU,DE,DE-SN,Leipzig,EDDP,LEJ,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
97378,20383,ETH609,ET609,040143,ET-AUR,B789,VTBS,OETH,2020-04-14 13:09:04+00:00,2020-04-15 02:01:40+00:00,20200415,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,,Thumamah Airport,25.21299934387207,46.64099884033203,1870.0,AS,SA,SA-01,,OETH,,OE44
97449,158190,UAL2773,UA2773,a1f2b1,N2243U,B77W,VHHH,KLAX,2020-04-14 13:20:44+00:00,2020-04-15 01:22:28+00:00,20200415,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
97463,158210,AFR112,AF112,394a14,F-GSQU,B77W,LFPG,RKSI,2020-04-14 13:22:58+00:00,2020-04-15 00:07:47+00:00,20200415,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
97466,158215,QTR3452,QR3452,06a07c,A7-BAP,B77W,KIAD,OTHH,2020-04-14 13:23:20+00:00,2020-04-15 01:17:38+00:00,20200415,Washington Dulles International Airport,38.94449997,-77.45580292,312.0,,US,US-DC,Washington,KIAD,IAD,IAD,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
97498,158267,KLM601,KL601,4850f6,PH-BVN,B77W,EHAM,KLAX,2020-04-14 13:29:21+00:00,2020-04-15 00:23:37+00:00,20200415,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
97507,158281,UAL2796,UA2796,a2659a,N2534U,,KSFO,RCTP,2020-04-14 13:30:42+00:00,2020-04-15 05:32:03+00:00,20200415,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO,Taiwan Taoyuan International Airport,25.0777,121.233002,106.0,AS,TW,TW-TAO,Taipei,RCTP,TPE,
97589,158399,KAL234,KE234,71be29,HL7629,B748,KSEA,RKSI,2020-04-14 13:44:47+00:00,2020-04-15 00:24:23+00:00,20200415,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
97746,158627,AFL1743,SU1743,42429b,VP-BDE,A333,UUEE,UUEE,2020-04-14 14:07:23+00:00,2020-04-15 09:46:12+00:00,20200415,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,
