,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
585553,AFL272,SU272,424403,VQ-BIL,B77W,UUEE,VTBS,2020-03-24 18:38:45+00:00,2020-03-25 02:57:29+00:00,20200325,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,
585602,THA960,,885153,HS-TJS,B772,VTBS,ESSA,2020-03-24 18:42:48+00:00,2020-03-25 05:10:42+00:00,20200325,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,,Stockholm-Arlanda Airport,59.651901245116996,17.918600082397,137.0,EU,SE,SE-AB,Stockholm,ESSA,ARN,
585608,DAL7,DL7,abcf23,N860DA,B772,KLAX,RJTL,2020-03-24 18:43:08+00:00,2020-03-25 05:38:22+00:00,20200325,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Shimofusa Airport,35.79890060424805,140.01100158691406,98.0,AS,JP,JP-13,,RJTL,,
585625,SWR289,LX289,4b18fc,HB-JMA,A343,FAGM,LSZH,2020-03-24 18:45:25+00:00,2020-03-25 05:05:29+00:00,20200325,Rand Airport,-26.2425003052,28.151199340799998,5483.0,AF,ZA,ZA-GT,Johannesburg,FAGM,QRA,,Z眉rich Airport,47.464698999999996,8.54917,1416.0,EU,CH,CH-ZH,Zurich,LSZH,ZRH,
585633,SWA4321,WN4321,abc012,N8560Z,,KSTL,KOAK,2020-03-24 18:46:12+00:00,2020-03-25 00:08:57+00:00,20200325,St Louis Lambert International Airport,38.748697,-90.370003,618.0,,US,US-MO,St Louis,KSTL,STL,STL,Metropolitan Oakland International Airport,37.721298,-122.221001,9.0,,US,US-CA,Oakland,KOAK,OAK,OAK
585636,GTI8475,,a8699a,N641GT,B763,EDFH,KNGU,2020-03-24 18:46:35+00:00,2020-03-25 03:40:46+00:00,20200325,Frankfurt-Hahn Airport,49.9487,7.263889999999999,1649.0,EU,DE,DE-RP,Frankfurt am Main,EDFH,HHN,,Norfolk Naval Station (Chambers Field),36.937599,-76.289299,17.0,,US,US-VA,Norfolk,KNGU,NGU,NGU
585637,AAR796,OZ796,71bc13,HL7413,B744,EDDF,RKSI,2020-03-24 18:46:50+00:00,2020-03-25 05:07:26+00:00,20200325,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
585676,UPS2914,5X2914,a06bcc,N126UP,A306,KSDF,KRIR,2020-03-24 18:50:59+00:00,2020-03-25 01:05:55+00:00,20200325,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF,Flabob Airport,33.989700317382805,-117.41100311279295,764.0,,US,US-CA,Riverside/Rubidoux/,KRIR,,RIR
585689,BAW56,BA56,406a04,G-XLEE,A388,FAGM,EGLL,2020-03-24 18:52:16+00:00,2020-03-25 05:13:08+00:00,20200325,Rand Airport,-26.2425003052,28.151199340799998,5483.0,AF,ZA,ZA-GT,Johannesburg,FAGM,QRA,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
585690,GTI549,5Y549,a4e7c9,N415MC,B744,KJFK,RKSI,2020-03-24 18:52:19+00:00,2020-03-25 09:51:59+00:00,20200325,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
585711,ETD407,EY407,896353,A6-ETP,B77W,VTBS,OMAA,2020-03-24 18:54:33+00:00,2020-03-25 01:25:02+00:00,20200325,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,,Abu Dhabi International Airport,24.433000564575195,54.651100158691406,88.0,AS,AE,AE-AZ,Abu Dhabi,OMAA,AUH,
585722,BAW2040,BA2040,4007f1,G-YMMF,B772,FACT,EGKK,2020-03-24 18:55:56+00:00,2020-03-25 06:18:31+00:00,20200325,Cape Town International Airport,-33.9648017883,18.6016998291,151.0,AF,ZA,ZA-WC,Cape Town,FACT,CPT,,London Gatwick Airport,51.148102,-0.190278,202.0,EU,GB,GB-ENG,London,EGKK,LGW,
585745,SIA52,SQ52,76cdb2,9V-SMR,A359,WSSS,EGCC,2020-03-24 18:57:45+00:00,2020-03-25 08:11:27+00:00,20200325,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,Manchester Airport,53.35369873046875,-2.2749500274658203,257.0,EU,GB,GB-ENG,Manchester,EGCC,MAN,
585773,UPS62,,a76a3a,N577UP,B744,PANC,VHHH,2020-03-24 19:00:27+00:00,2020-03-25 05:45:08+00:00,20200325,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
585780,KAL908,KE908,71c209,HL8209,B77W,EGLL,RKSI,2020-03-24 19:00:48+00:00,2020-03-25 05:02:20+00:00,20200325,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
585782,UAL142,UA142,a2a2e6,N26909,B788,60CO,CO12,2020-03-24 19:01:03+00:00,2020-03-25 18:46:28+00:00,20200325,Stevens Airport,39.96670150756836,-104.6510009765625,5180.0,,US,US-CO,Hudson,60CO,,60CO,Brighton Van-Aire Estates Airport,39.983001709,-104.705001831,5055.0,,US,US-CO,Brighton,CO12,,CO12
585821,JAL44,JL44,868012,JA736J,B77W,EGLL,RJTL,2020-03-24 19:03:44+00:00,2020-03-25 05:57:17+00:00,20200325,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Shimofusa Airport,35.79890060424805,140.01100158691406,98.0,AS,JP,JP-13,,RJTL,,
585852,AAL776,AA776,a17170,N192UW,A321,KCLT,KLAS,2020-03-24 19:06:27+00:00,2020-03-25 00:27:57+00:00,20200325,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,748.0,,US,US-NC,Charlotte,KCLT,CLT,CLT,McCarran International Airport,36.08010101,-115.15200039999999,2181.0,,US,US-NV,Las Vegas,KLAS,LAS,LAS
585861,AFL101,SU101,42429b,VP-BDE,A333,KJFK,UUEE,2020-03-24 19:07:05+00:00,2020-03-25 03:18:12+00:00,20200325,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,
585863,MPH8321,,4844ef,PH-MPS,B744,EHAM,FASI,2020-03-24 19:07:25+00:00,2020-03-25 05:18:21+00:00,20200325,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Springs Airfield,-26.2494004736,28.398271560700003,5340.0,AF,ZA,ZA-GT,Del Fouche,FASI,,
585912,FDX3013,FX3013,a057eb,N121FE,B763,KEWR,KLAX,2020-03-24 19:10:38+00:00,2020-03-25 01:16:43+00:00,20200325,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
585913,ANA218,NH218,86e778,JA871A,B789,EDDM,RJTL,2020-03-24 19:10:47+00:00,2020-03-25 06:00:11+00:00,20200325,Munich Airport,48.353802,11.7861,1487.0,EU,DE,DE-BY,Munich,EDDM,MUC,,Shimofusa Airport,35.79890060424805,140.01100158691406,98.0,AS,JP,JP-13,,RJTL,,
585914,ABW204,RU204,4243ff,VQ-BFU,B748,KORD,UUEE,2020-03-24 19:10:47+00:00,2020-03-25 03:45:16+00:00,20200325,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,
585918,UPS2854,5X2854,a0afa5,N143UP,A306,KSDF,KOAK,2020-03-24 19:11:15+00:00,2020-03-25 00:00:10+00:00,20200325,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF,Metropolitan Oakland International Airport,37.721298,-122.221001,9.0,,US,US-CA,Oakland,KOAK,OAK,OAK
585937,ABD4404,,4cc3d9,TF-AMU,B744,EDDF,KJFK,2020-03-24 19:12:58+00:00,2020-03-25 03:27:56+00:00,20200325,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
585942,AAR201,OZ201,71c308,,,KLAX,RKSI,2020-03-24 19:13:34+00:00,2020-03-25 07:23:53+00:00,20200325,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
585944,UAL1646,UA1646,a39c62,N33132,B752,KEWR,KEWR,2020-03-24 19:13:44+00:00,2020-03-25 01:22:20+00:00,20200325,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR
585955,BAW246,BA246,406b05,G-STBL,B77W,SBGR,EGLL,2020-03-24 19:14:39+00:00,2020-03-25 06:08:20+00:00,20200325,Guarulhos - Governador Andr茅 Franco Montoro International Airport,-23.435556411743164,-46.47305679321289,2459.0,SA,BR,BR-SP,S茫o Paulo,SBGR,GRU,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
585968,SBI6331,S76331,424320,,,UNNT,VTBS,2020-03-24 19:15:21+00:00,2020-03-25 07:58:55+00:00,20200325,Tolmachevo Airport,55.012599945068,82.650703430176,365.0,AS,RU,RU-NVS,Novosibirsk,UNNT,OVB,,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,
585969,DAL1220,DL1220,abd2e6,N861DN,B739,KATL,KLAX,2020-03-24 19:15:26+00:00,2020-03-25 00:13:58+00:00,20200325,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
585975,ANA212,NH212,869582,,,EGLL,RJTL,2020-03-24 19:15:41+00:00,2020-03-25 06:06:55+00:00,20200325,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Shimofusa Airport,35.79890060424805,140.01100158691406,98.0,AS,JP,JP-13,,RJTL,,
585984,DAL2558,DL2558,a34e97,N312DN,A321,KATL,KLAS,2020-03-24 19:16:58+00:00,2020-03-25 00:00:42+00:00,20200325,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,McCarran International Airport,36.08010101,-115.15200039999999,2181.0,,US,US-NV,Las Vegas,KLAS,LAS,LAS
586006,ASA375,AS375,a5a888,N464AS,B739,KEWR,KSFO,2020-03-24 19:18:46+00:00,2020-03-25 01:42:18+00:00,20200325,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO
586011,VIR450,VS450,406e10,G-VDIA,B789,FAGM,EGLL,2020-03-24 19:19:16+00:00,2020-03-25 06:04:33+00:00,20200325,Rand Airport,-26.2425003052,28.151199340799998,5483.0,AF,ZA,ZA-GT,Johannesburg,FAGM,QRA,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
586016,QTR8141,,06a1eb,,,EHAM,KORD,2020-03-24 19:19:41+00:00,2020-03-25 03:49:59+00:00,20200325,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
586041,UAL583,UA583,a05627,N12004,,KEWR,KSFO,2020-03-24 19:21:51+00:00,2020-03-25 00:59:07+00:00,20200325,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO
586047,UPS2424,5X2424,a4281d,N367UP,,KPHL,KLGB,2020-03-24 19:22:20+00:00,2020-03-25 01:07:41+00:00,20200325,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL,Long Beach /Daugherty Field/ Airport,33.81769943,-118.15200039999999,60.0,,US,US-CA,Long Beach,KLGB,LGB,LGB
586104,DHK923,,405f32,G-DHLE,B763,KMIA,EBBR,2020-03-24 19:27:18+00:00,2020-03-25 04:04:19+00:00,20200325,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA,Brussels Airport,50.9014015198,4.48443984985,184.0,EU,BE,BE-BRU,Brussels,EBBR,BRU,
586123,ACA967,AC967,c05840,C-GHKX,A333,TBPB,CYYZ,2020-03-24 19:28:35+00:00,2020-03-25 00:36:22+00:00,20200325,Grantley Adams International Airport,13.0746,-59.4925,169.0,,BB,BB-01,Bridgetown,TBPB,BGI,,Lester B. Pearson International Airport,43.6772003174,-79.63059997559999,569.0,,CA,CA-ON,Toronto,CYYZ,YYZ,YYZ
586151,WJA2599,WS2599,c01cb7,C-FKWS,B737,MROC,CYYZ,2020-03-24 19:31:08+00:00,2020-03-25 00:44:59+00:00,20200325,Juan Santamaria International Airport,9.993860244750977,-84.20880126953125,3021.0,,CR,CR-A,San Jose,MROC,SJO,,Lester B. Pearson International Airport,43.6772003174,-79.63059997559999,569.0,,CA,CA-ON,Toronto,CYYZ,YYZ,YYZ
586152,BAW42,BA42,400612,G-CIVJ,B744,FACT,EGLL,2020-03-24 19:31:11+00:00,2020-03-25 06:28:28+00:00,20200325,Cape Town International Airport,-33.9648017883,18.6016998291,151.0,AF,ZA,ZA-WC,Cape Town,FACT,CPT,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
586156,UAL2050,UA2050,a600a6,N486UA,A320,KIAH,KSEA,2020-03-24 19:31:47+00:00,2020-03-25 00:01:51+00:00,20200325,George Bush Intercontinental Houston Airport,29.98439979553223,-95.34140014648438,97.0,,US,US-TX,Houston,KIAH,IAH,IAH,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA
586160,NWS518,N4518,424441,,,MDPC,UUEE,2020-03-24 19:32:20+00:00,2020-03-25 06:01:04+00:00,20200325,Punta Cana International Airport,18.567399978599997,-68.36340332030001,47.0,,DO,DO-11,Punta Cana,MDPC,PUJ,,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,UUEE,SVO,
586203,UPS2956,5X2956,a42466,N366UP,,KPHL,KOAK,2020-03-24 19:35:16+00:00,2020-03-25 01:46:59+00:00,20200325,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL,Metropolitan Oakland International Airport,37.721298,-122.221001,9.0,,US,US-CA,Oakland,KOAK,OAK,OAK
586208,AUA1028,,440bb8,OE-LAX,B763,MDPC,LOWW,2020-03-24 19:35:48+00:00,2020-03-25 09:38:56+00:00,20200325,Punta Cana International Airport,18.567399978599997,-68.36340332030001,47.0,,DO,DO-11,Punta Cana,MDPC,PUJ,,Vienna International Airport,48.110298156738004,16.569700241089002,600.0,EU,AT,AT-9,Vienna,LOWW,VIE,
586212,BCS972,QY972,3c71a4,,,EGNX,KCVG,2020-03-24 19:36:21+00:00,2020-03-25 04:22:35+00:00,20200325,East Midlands Airport,52.8311004639,-1.32806003094,306.0,EU,GB,GB-ENG,Nottingham,EGNX,EMA,,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG
586216,UAE9823,EK9823,89616e,A6-EFH,B77L,VHHH,OMDW,2020-03-24 19:36:44+00:00,2020-03-25 04:01:29+00:00,20200325,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Al Maktoum International Airport,24.896356,55.161389,114.0,AS,AE,AE-DU,Jebel Ali,OMDW,DWC,
586224,NKS467,,a6b55a,N531NK,A319,KBOS,FL57,2020-03-24 19:37:34+00:00,2020-03-25 00:38:22+00:00,20200325,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,20.0,,US,US-MA,Boston,KBOS,BOS,BOS,Carter Airport,28.618900299072266,-81.50869750976562,80.0,,US,US-FL,Apopka,FL57,,FL57
586231,DAL166,,a4b470,N402DX,,KSEA,KSEA,2020-03-24 19:37:52+00:00,2020-03-25 16:28:11+00:00,20200325,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA
586233,ETD53S,EY78,8964fe,,,EHAM,OMAD,2020-03-24 19:38:15+00:00,2020-03-25 01:35:26+00:00,20200325,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Bateen Airport,24.428300857543945,54.45809936523438,16.0,AS,AE,AE-AZ,,OMAD,AZI,
586241,DAL349,DL349,ab9a32,N847DN,B739,TLPL,KATL,2020-03-24 19:38:36+00:00,2020-03-25 00:10:10+00:00,20200325,Hewanorra International Airport,13.7332,-60.952599,14.0,,LC,LC-11,Vieux Fort,TLPL,UVF,,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
586244,DAL419,DL419,abc1bc,N857DZ,B739,KJFK,KLAS,2020-03-24 19:39:13+00:00,2020-03-25 01:23:04+00:00,20200325,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,McCarran International Airport,36.08010101,-115.15200039999999,2181.0,,US,US-NV,Las Vegas,KLAS,LAS,LAS
586257,QTR8410,QR8410,06a0de,A7-BFE,B77L,OTHH,VHHH,2020-03-24 19:39:53+00:00,2020-03-25 02:20:49+00:00,20200325,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
586275,UAL696,,ab329e,N820UA,A319,KIAH,KDEN,2020-03-24 19:41:52+00:00,2020-03-25 00:55:27+00:00,20200325,George Bush Intercontinental Houston Airport,29.98439979553223,-95.34140014648438,97.0,,US,US-TX,Houston,KIAH,IAH,IAH,Denver International Airport,39.861698150635,-104.672996521,5431.0,,US,US-CO,Denver,KDEN,DEN,DEN
586289,AAL1329,AA1329,ad3d4e,N952NN,B738,TJIG,KORD,2020-03-24 19:43:25+00:00,2020-03-25 00:37:29+00:00,20200325,Fernando Luis Ribas Dominicci Airport,18.45680046081543,-66.09809875488281,10.0,,PR,PR-U-A,San Juan,TJIG,SIG,SIG,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
586303,UPS2958,5X2958,a3376c,N306UP,B763,KSDF,KMHR,2020-03-24 19:44:39+00:00,2020-03-25 00:22:21+00:00,20200325,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF,Sacramento Mather Airport,38.55390167,-121.29799650000001,98.0,,US,US-CA,Sacramento,KMHR,MHR,MHR
586304,BAW11,BA11,406a05,G-XLEF,A388,EGLL,WSAP,2020-03-24 19:44:42+00:00,2020-03-25 08:13:26+00:00,20200325,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Paya Lebar Air Base,1.360419988632202,103.91000366210938,65.0,AS,SG,SG-04,,WSAP,QPG,
586312,THA923,TG923,885107,HS-THG,A359,EDDF,VTBS,2020-03-24 19:45:29+00:00,2020-03-25 06:05:24+00:00,20200325,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,
586316,UPS2938,5X2938,a5c2ea,N470UP,B752,KSDF,KFAT,2020-03-24 19:45:56+00:00,2020-03-25 00:21:53+00:00,20200325,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF,Fresno Yosemite International Airport,36.77619934082031,-119.71800231933594,336.0,,US,US-CA,Fresno,KFAT,FAT,FAT
586340,GTI35,5Y35,a4eb80,N416MC,B744,KMIA,KMIA,2020-03-24 19:48:18+00:00,2020-03-25 11:30:23+00:00,20200325,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA
586366,FDX3747,FX3747,aa059e,N745FD,A306,KEYE,KOAK,2020-03-24 19:50:27+00:00,2020-03-25 00:37:47+00:00,20200325,Eagle Creek Airpark,39.830699920654,-86.294403076172,823.0,,US,US-IN,Indianapolis,KEYE,,EYE,Metropolitan Oakland International Airport,37.721298,-122.221001,9.0,,US,US-CA,Oakland,KOAK,OAK,OAK
586380,JBU598,B6598,ad7ab8,N968JT,A321,KSEA,KBOS,2020-03-24 19:51:03+00:00,2020-03-25 00:27:52+00:00,20200325,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,20.0,,US,US-MA,Boston,KBOS,BOS,BOS
586383,NCR524,,acb84d,N919CA,B744,PANC,KJFK,2020-03-24 19:51:10+00:00,2020-03-25 01:59:28+00:00,20200325,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
586386,JBU687,B6687,ad60b7,N961JT,A321,KBOS,KLAX,2020-03-24 19:51:19+00:00,2020-03-25 02:14:49+00:00,20200325,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,20.0,,US,US-MA,Boston,KBOS,BOS,BOS,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
586412,ANZ191,NZ191,c8281c,,,NZAA,YPAD,2020-03-24 19:53:41+00:00,2020-03-25 00:04:52+00:00,20200325,Auckland International Airport,-37.0080986023,174.79200744599999,23.0,OC,NZ,NZ-AUK,Auckland,NZAA,AKL,,Adelaide International Airport,-34.945,138.53100600000002,20.0,OC,AU,AU-SA,Adelaide,YPAD,ADL,
586414,CFG8582,,3c4aa4,D-ABUD,B763,HKMO,EDDF,2020-03-24 19:53:55+00:00,2020-03-25 04:51:49+00:00,20200325,Mombasa Moi International Airport,-4.034830093383788,39.594200134277344,200.0,AF,KE,KE-300,Mombasa,HKMO,MBA,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
586430,DAL460,DL460,a96577,N704X,B752,KJFK,KU42,2020-03-24 19:54:45+00:00,2020-03-25 01:01:50+00:00,20200325,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,South Valley Regional Airport,40.61949921,-111.99299620000001,4607.0,,US,US-UT,Salt Lake City,U42,,U42
586433,CKS978,,aa7468,N773CK,,EBBR,KCVG,2020-03-24 19:55:09+00:00,2020-03-25 04:41:20+00:00,20200325,Brussels Airport,50.9014015198,4.48443984985,184.0,EU,BE,BE-BRU,Brussels,EBBR,BRU,,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG
586438,PBD417,DP417,42436b,,,UUWW,UUWW,2020-03-24 19:55:36+00:00,2020-03-25 05:51:26+00:00,20200325,Vnukovo International Airport,55.591499328599994,37.2615013123,685.0,EU,RU,RU-MOS,Moscow,UUWW,VKO,,Vnukovo International Airport,55.591499328599994,37.2615013123,685.0,EU,RU,RU-MOS,Moscow,UUWW,VKO,
586442,AAL519,AA519,ac81cc,N905AN,B738,KBNA,KLAX,2020-03-24 19:55:55+00:00,2020-03-25 00:26:50+00:00,20200325,Nashville International Airport,36.1245002746582,-86.6781997680664,599.0,,US,US-TN,Nashville,KBNA,BNA,BNA,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
586454,UPS2628,,a3f1c2,N353UP,B763,KRFD,KRIR,2020-03-24 19:56:48+00:00,2020-03-25 00:11:29+00:00,20200325,Chicago Rockford International Airport,42.19540023803711,-89.09719848632812,742.0,,US,US-IL,Chicago/Rockford,KRFD,RFD,RFD,Flabob Airport,33.989700317382805,-117.41100311279295,764.0,,US,US-CA,Riverside/Rubidoux/,KRIR,,RIR
586460,DAL2059,DL2059,ab1c47,N815DN,B739,KATL,KSJC,2020-03-24 19:57:20+00:00,2020-03-25 01:36:15+00:00,20200325,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,62.0,,US,US-CA,San Jose,KSJC,SJC,SJC
586464,GEC8386,LH8386,3c70c4,D-ALFD,B77L,EDDF,RKSI,2020-03-24 19:57:50+00:00,2020-03-25 14:36:33+00:00,20200325,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,
